X GeCrN200 GeCrN300 GeCrN400 OrCrN200 OrCrN300 OrCrN400 OrCrN500 OrCrN600 OrCrN700 OrCrN750 OsCrN200 OsCrN300 OsCrN400 OsCrN500 OsCrN600 OsCrN700
8.71000E+2 1.11917E-3 1.09416E-3 1.07947E-3 4.81935E-4 4.74231E-4 4.67305E-4 4.62205E-4 4.58359E-4 4.82176E-4 4.91638E-4 1.22152E-3 1.15627E-3 1.12206E-3 1.12210E-3 1.12212E-3 1.17581E-3
8.72000E+2 1.13387E-3 1.10875E-3 1.09399E-3 4.79745E-4 4.71446E-4 4.64126E-4 4.58744E-4 4.54685E-4 4.75275E-4 4.83455E-4 1.24314E-3 1.17649E-3 1.14154E-3 1.14199E-3 1.14233E-3 1.19579E-3
8.73000E+2 1.14831E-3 1.12306E-3 1.10822E-3 4.79405E-4 4.70290E-4 4.62420E-4 4.56643E-4 4.52286E-4 4.69342E-4 4.76118E-4 1.26532E-3 1.19702E-3 1.16120E-3 1.16164E-3 1.16198E-3 1.21621E-3
8.74000E+2 1.16250E-3 1.13701E-3 1.12203E-3 4.81133E-4 4.70932E-4 4.62323E-4 4.56014E-4 4.51257E-4 4.64509E-4 4.69774E-4 1.28778E-3 1.21772E-3 1.18099E-3 1.18100E-3 1.18101E-3 1.23685E-3
8.75000E+2 1.17643E-3 1.15050E-3 1.13527E-3 4.85152E-4 4.73544E-4 4.63972E-4 4.56969E-4 4.51688E-4 4.60906E-4 4.64568E-4 1.31009E-3 1.23843E-3 1.20085E-3 1.20007E-3 1.19947E-3 1.25730E-3
8.76000E+2 1.19011E-3 1.16347E-3 1.14782E-3 4.91631E-4 4.78272E-4 4.67496E-4 4.59625E-4 4.53689E-4 4.58672E-4 4.60651E-4 1.33186E-3 1.25896E-3 1.22073E-3 1.21886E-3 1.21741E-3 1.27722E-3
8.77000E+2 1.20355E-3 1.17583E-3 1.15954E-3 5.00440E-4 4.85083E-4 4.72928E-4 4.64063E-4 4.57378E-4 4.57922E-4 4.58138E-4 1.35266E-3 1.27916E-3 1.24062E-3 1.23740E-3 1.23491E-3 1.29623E-3
8.78000E+2 1.21671E-3 1.18749E-3 1.17031E-3 5.11327E-4 4.93873E-4 4.80264E-4 4.70351E-4 4.62875E-4 4.58766E-4 4.57134E-4 1.37207E-3 1.29883E-3 1.26043E-3 1.25565E-3 1.25197E-3 1.31397E-3
8.79000E+2 1.22948E-3 1.19839E-3 1.18013E-3 5.24044E-4 5.04541E-4 4.89505E-4 4.78562E-4 4.70309E-4 4.61318E-4 4.57746E-4 1.38980E-3 1.31784E-3 1.28011E-3 1.27366E-3 1.26868E-3 1.33017E-3
8.80000E+2 1.24171E-3 1.20852E-3 1.18902E-3 5.38350E-4 5.16993E-4 5.00655E-4 4.88772E-4 4.79811E-4 4.65694E-4 4.60086E-4 1.40606E-3 1.33623E-3 1.29961E-3 1.29142E-3 1.28510E-3 1.34505E-3
8.81000E+2 1.25329E-3 1.21783E-3 1.19700E-3 5.54001E-4 5.31131E-4 5.13717E-4 5.01055E-4 4.91508E-4 4.72009E-4 4.64263E-4 1.42121E-3 1.35407E-3 1.31887E-3 1.30898E-3 1.30135E-3 1.35900E-3
8.82000E+2 1.26404E-3 1.22627E-3 1.20407E-3 5.70732E-4 5.46839E-4 5.28674E-4 5.15468E-4 5.05510E-4 4.80354E-4 4.70360E-4 1.43557E-3 1.37141E-3 1.33776E-3 1.32631E-3 1.31747E-3 1.37232E-3
8.83000E+2 1.27383E-3 1.23379E-3 1.21026E-3 5.88233E-4 5.63942E-4 5.45445E-4 5.31998E-4 5.21856E-4 4.90692E-4 4.78311E-4 1.44948E-3 1.38833E-3 1.35627E-3 1.34345E-3 1.33356E-3 1.38537E-3
8.84000E+2 1.28258E-3 1.24040E-3 1.21561E-3 6.06136E-4 5.82217E-4 5.63906E-4 5.50588E-4 5.40545E-4 5.02920E-4 4.87972E-4 1.46330E-3 1.40490E-3 1.37427E-3 1.36041E-3 1.34971E-3 1.39850E-3
8.85000E+2 1.29037E-3 1.24619E-3 1.22023E-3 6.24072E-4 6.01436E-4 5.83927E-4 5.71181E-4 5.61569E-4 5.16929E-4 4.99195E-4 1.47725E-3 1.42116E-3 1.39174E-3 1.37718E-3 1.36594E-3 1.41194E-3
8.86000E+2 1.29733E-3 1.25130E-3 1.22425E-3 6.41692E-4 6.21388E-4 6.05388E-4 5.93724E-4 5.84927E-4 5.32616E-4 5.11834E-4 1.49120E-3 1.43708E-3 1.40871E-3 1.39371E-3 1.38213E-3 1.42552E-3
8.87000E+2 1.30358E-3 1.25585E-3 1.22781E-3 6.58637E-4 6.41851E-4 6.28164E-4 6.18158E-4 6.10613E-4 5.49873E-4 5.25742E-4 1.50490E-3 1.45263E-3 1.42522E-3 1.40990E-3 1.39807E-3 1.43897E-3
8.88000E+2 1.30924E-3 1.25998E-3 1.23103E-3 6.74559E-4 6.62607E-4 6.52124E-4 6.44419E-4 6.38608E-4 5.68595E-4 5.40780E-4 1.51812E-3 1.46774E-3 1.44132E-3 1.42567E-3 1.41359E-3 1.45197E-3
8.89000E+2 1.31444E-3 1.26381E-3 1.23405E-3 6.89505E-4 6.83609E-4 6.77155E-4 6.72346E-4 6.68719E-4 5.88752E-4 5.56983E-4 1.53063E-3 1.48239E-3 1.45709E-3 1.44095E-3 1.42849E-3 1.46429E-3
8.90000E+2 1.31928E-3 1.26743E-3 1.23696E-3 7.03867E-4 7.04948E-4 7.03149E-4 7.01684E-4 7.00579E-4 6.10374E-4 5.74537E-4 1.54219E-3 1.49651E-3 1.47255E-3 1.45565E-3 1.44260E-3 1.47565E-3
8.91000E+2 1.32370E-3 1.27077E-3 1.23967E-3 7.18047E-4 7.26723E-4 7.29996E-4 7.32175E-4 7.33819E-4 6.33493E-4 5.93636E-4 1.55262E-3 1.51007E-3 1.48776E-3 1.46970E-3 1.45576E-3 1.48580E-3
8.92000E+2 1.32761E-3 1.27371E-3 1.24205E-3 7.32440E-4 7.49028E-4 7.57587E-4 7.63564E-4 7.68072E-4 6.58140E-4 6.14467E-4 1.56192E-3 1.52303E-3 1.50263E-3 1.48307E-3 1.46797E-3 1.49483E-3
8.93000E+2 1.33091E-3 1.27613E-3 1.24394E-3 7.47448E-4 7.71960E-4 7.85810E-4 7.95590E-4 8.02964E-4 6.84350E-4 6.37228E-4 1.57019E-3 1.53533E-3 1.51705E-3 1.49574E-3 1.47930E-3 1.50285E-3
8.94000E+2 1.33349E-3 1.27789E-3 1.24522E-3 7.63452E-4 7.95608E-4 8.14555E-4 8.27997E-4 8.38134E-4 7.12149E-4 6.62099E-4 1.57750E-3 1.54691E-3 1.53087E-3 1.50768E-3 1.48979E-3 1.50999E-3
8.95000E+2 1.33528E-3 1.27888E-3 1.24574E-3 7.80902E-4 8.20127E-4 8.43780E-4 8.60603E-4 8.73289E-4 7.41564E-4 6.89233E-4 1.58392E-3 1.55774E-3 1.54401E-3 1.51887E-3 1.49947E-3 1.51639E-3
8.96000E+2 1.33620E-3 1.27900E-3 1.24539E-3 8.00263E-4 8.45765E-4 8.73581E-4 8.93394E-4 9.08335E-4 7.72600E-4 7.18675E-4 1.58955E-3 1.56778E-3 1.55637E-3 1.52930E-3 1.50842E-3 1.52218E-3
8.97000E+2 1.33628E-3 1.27828E-3 1.24420E-3 8.22088E-4 8.72810E-4 9.04070E-4 9.26354E-4 9.43159E-4 8.05271E-4 7.50491E-4 1.59446E-3 1.57697E-3 1.56780E-3 1.53893E-3 1.51666E-3 1.52748E-3
8.98000E+2 1.33562E-3 1.27684E-3 1.24229E-3 8.46841E-4 9.01519E-4 9.35357E-4 9.59491E-4 9.77690E-4 8.39577E-4 7.84708E-4 1.59867E-3 1.58527E-3 1.57824E-3 1.54772E-3 1.52417E-3 1.53227E-3
8.99000E+2 1.33432E-3 1.27475E-3 1.23975E-3 8.75042E-4 9.32163E-4 9.67549E-4 9.92788E-4 1.01182E-3 8.75524E-4 8.21376E-4 1.60214E-3 1.59260E-3 1.58761E-3 1.55557E-3 1.53085E-3 1.53646E-3
9.00000E+2 1.33247E-3 1.27214E-3 1.23669E-3 9.07159E-4 9.64997E-4 1.00075E-3 1.02625E-3 1.04547E-3 9.13099E-4 8.60510E-4 1.60486E-3 1.59892E-3 1.59581E-3 1.56241E-3 1.53663E-3 1.53998E-3
9.01000E+2 1.33016E-3 1.26910E-3 1.23322E-3 9.43624E-4 1.00025E-3 1.03506E-3 1.05987E-3 1.07857E-3 9.52297E-4 9.02130E-4 1.60682E-3 1.60419E-3 1.60280E-3 1.56815E-3 1.54142E-3 1.54274E-3
9.02000E+2 1.32749E-3 1.26573E-3 1.22945E-3 9.83967E-4 1.03769E-3 1.07040E-3 1.09368E-3 1.11124E-3 9.92781E-4 9.45719E-4 1.60802E-3 1.60835E-3 1.60852E-3 1.57275E-3 1.54515E-3 1.54466E-3
9.03000E+2 1.32450E-3 1.26209E-3 1.22541E-3 1.02741E-3 1.07693E-3 1.10663E-3 1.12775E-3 1.14368E-3 1.03408E-3 9.90538E-4 1.60842E-3 1.61134E-3 1.61287E-3 1.57611E-3 1.54774E-3 1.54567E-3
9.04000E+2 1.32118E-3 1.25817E-3 1.22114E-3 1.07317E-3 1.11755E-3 1.14364E-3 1.16214E-3 1.17609E-3 1.07576E-3 1.03590E-3 1.60805E-3 1.61320E-3 1.61590E-3 1.57824E-3 1.54918E-3 1.54579E-3
9.05000E+2 1.31753E-3 1.25397E-3 1.21662E-3 1.12038E-3 1.15913E-3 1.18124E-3 1.19687E-3 1.20866E-3 1.11734E-3 1.08106E-3 1.60691E-3 1.61398E-3 1.61769E-3 1.57919E-3 1.54948E-3 1.54510E-3
9.06000E+2 1.31351E-3 1.24947E-3 1.21184E-3 1.16835E-3 1.20130E-3 1.21933E-3 1.23202E-3 1.24158E-3 1.15838E-3 1.12533E-3 1.60503E-3 1.61377E-3 1.61835E-3 1.57902E-3 1.54867E-3 1.54371E-3
9.07000E+2 1.30913E-3 1.24469E-3 1.20682E-3 1.21619E-3 1.24362E-3 1.25775E-3 1.26762E-3 1.27507E-3 1.19843E-3 1.16799E-3 1.60245E-3 1.61265E-3 1.61800E-3 1.57781E-3 1.54680E-3 1.54169E-3
9.08000E+2 1.30438E-3 1.23962E-3 1.20157E-3 1.26338E-3 1.28579E-3 1.29636E-3 1.30366E-3 1.30916E-3 1.23722E-3 1.20863E-3 1.59919E-3 1.61072E-3 1.61676E-3 1.57562E-3 1.54387E-3 1.53918E-3
9.09000E+2 1.29925E-3 1.23427E-3 1.19609E-3 1.30979E-3 1.32763E-3 1.33496E-3 1.33992E-3 1.34365E-3 1.27480E-3 1.24744E-3 1.59527E-3 1.60804E-3 1.61474E-3 1.57253E-3 1.53996E-3 1.53626E-3
9.10000E+2 1.29381E-3 1.22869E-3 1.19042E-3 1.35530E-3 1.36899E-3 1.37335E-3 1.37616E-3 1.37828E-3 1.31126E-3 1.28463E-3 1.59069E-3 1.60469E-3 1.61203E-3 1.56859E-3 1.53507E-3 1.53299E-3
9.11000E+2 1.28812E-3 1.22293E-3 1.18463E-3 1.39978E-3 1.40968E-3 1.41134E-3 1.41218E-3 1.41282E-3 1.34668E-3 1.32040E-3 1.58545E-3 1.60065E-3 1.60863E-3 1.56386E-3 1.52931E-3 1.52926E-3
9.12000E+2 1.28224E-3 1.21706E-3 1.17876E-3 1.44309E-3 1.44954E-3 1.44870E-3 1.44775E-3 1.44704E-3 1.38118E-3 1.35501E-3 1.57952E-3 1.59597E-3 1.60459E-3 1.55841E-3 1.52277E-3 1.52500E-3
9.13000E+2 1.27623E-3 1.21113E-3 1.17288E-3 1.48510E-3 1.48838E-3 1.48526E-3 1.48265E-3 1.48068E-3 1.41481E-3 1.38864E-3 1.57287E-3 1.59061E-3 1.59991E-3 1.55231E-3 1.51557E-3 1.52009E-3
9.14000E+2 1.27017E-3 1.20520E-3 1.16702E-3 1.52582E-3 1.52612E-3 1.52084E-3 1.51667E-3 1.51353E-3 1.44768E-3 1.42152E-3 1.56547E-3 1.58460E-3 1.59463E-3 1.54561E-3 1.50778E-3 1.51445E-3
9.15000E+2 1.26410E-3 1.19931E-3 1.16124E-3 1.56514E-3 1.56263E-3 1.55532E-3 1.54968E-3 1.54543E-3 1.47978E-3 1.45370E-3 1.55730E-3 1.57794E-3 1.58876E-3 1.53839E-3 1.49952E-3 1.50796E-3
9.16000E+2 1.25810E-3 1.19354E-3 1.15561E-3 1.60312E-3 1.59794E-3 1.58869E-3 1.58164E-3 1.57633E-3 1.51105E-3 1.48511E-3 1.54833E-3 1.57062E-3 1.58231E-3 1.53069E-3 1.49085E-3 1.50054E-3
9.17000E+2 1.25224E-3 1.18797E-3 1.15020E-3 1.63988E-3 1.63209E-3 1.62094E-3 1.61253E-3 1.60618E-3 1.54144E-3 1.51572E-3 1.53861E-3 1.56265E-3 1.57525E-3 1.52250E-3 1.48179E-3 1.49219E-3
9.18000E+2 1.24658E-3 1.18265E-3 1.14508E-3 1.67543E-3 1.66505E-3 1.65204E-3 1.64226E-3 1.63489E-3 1.57089E-3 1.54546E-3 1.52819E-3 1.55396E-3 1.56747E-3 1.51373E-3 1.47226E-3 1.48295E-3
9.19000E+2 1.24119E-3 1.17765E-3 1.14032E-3 1.70991E-3 1.69689E-3 1.68197E-3 1.67083E-3 1.66242E-3 1.59934E-3 1.57428E-3 1.51713E-3 1.54455E-3 1.55893E-3 1.50430E-3 1.46215E-3 1.47289E-3
9.20000E+2 1.23612E-3 1.17305E-3 1.13599E-3 1.74332E-3 1.72759E-3 1.71072E-3 1.69816E-3 1.68868E-3 1.62674E-3 1.60213E-3 1.50551E-3 1.53437E-3 1.54951E-3 1.49414E-3 1.45141E-3 1.46205E-3
9.21000E+2 1.23146E-3 1.16890E-3 1.13214E-3 1.77576E-3 1.75717E-3 1.73826E-3 1.72422E-3 1.71363E-3 1.65303E-3 1.62895E-3 1.49337E-3 1.52339E-3 1.53913E-3 1.48315E-3 1.43994E-3 1.45048E-3
9.22000E+2 1.22723E-3 1.16526E-3 1.12884E-3 1.80736E-3 1.78576E-3 1.76471E-3 1.74912E-3 1.73736E-3 1.67825E-3 1.65476E-3 1.48080E-3 1.51158E-3 1.52772E-3 1.47125E-3 1.42767E-3 1.43824E-3
9.23000E+2 1.22342E-3 1.16208E-3 1.12603E-3 1.83831E-3 1.81352E-3 1.79019E-3 1.77297E-3 1.75998E-3 1.70244E-3 1.67957E-3 1.46782E-3 1.49892E-3 1.51524E-3 1.45842E-3 1.41458E-3 1.42539E-3
9.24000E+2 1.21997E-3 1.15930E-3 1.12365E-3 1.86884E-3 1.84062E-3 1.81488E-3 1.79591E-3 1.78161E-3 1.72566E-3 1.70343E-3 1.45438E-3 1.48546E-3 1.50176E-3 1.44474E-3 1.40075E-3 1.41202E-3
9.25000E+2 1.21683E-3 1.15686E-3 1.12162E-3 1.89906E-3 1.86720E-3 1.83889E-3 1.81807E-3 1.80236E-3 1.74797E-3 1.72636E-3 1.44042E-3 1.47122E-3 1.48737E-3 1.43032E-3 1.38630E-3 1.39823E-3
9.26000E+2 1.21398E-3 1.15470E-3 1.11987E-3 1.92922E-3 1.89345E-3 1.86239E-3 1.83958E-3 1.82238E-3 1.76941E-3 1.74837E-3 1.42589E-3 1.45627E-3 1.47221E-3 1.41531E-3 1.37141E-3 1.38412E-3
9.27000E+2 1.21135E-3 1.15277E-3 1.11835E-3 1.95944E-3 1.91948E-3 1.88549E-3 1.86056E-3 1.84176E-3 1.79005E-3 1.76951E-3 1.41072E-3 1.44066E-3 1.45636E-3 1.39981E-3 1.35617E-3 1.36977E-3
9.28000E+2 1.20890E-3 1.15100E-3 1.11699E-3 1.98988E-3 1.94542E-3 1.90829E-3 1.88110E-3 1.86059E-3 1.80994E-3 1.78981E-3 1.39483E-3 1.42441E-3 1.43992E-3 1.38393E-3 1.34073E-3 1.35528E-3
9.29000E+2 1.20669E-3 1.14946E-3 1.11583E-3 2.02027E-3 1.97108E-3 1.93065E-3 1.90107E-3 1.87877E-3 1.82901E-3 1.80924E-3 1.37817E-3 1.40758E-3 1.42299E-3 1.36779E-3 1.32519E-3 1.34074E-3
9.30000E+2 1.20495E-3 1.14838E-3 1.11514E-3 2.05029E-3 1.99619E-3 1.95234E-3 1.92030E-3 1.89613E-3 1.84726E-3 1.82784E-3 1.36081E-3 1.39025E-3 1.40569E-3 1.35149E-3 1.30966E-3 1.32620E-3
9.31000E+2 1.20391E-3 1.14800E-3 1.11516E-3 2.07972E-3 2.02057E-3 1.97321E-3 1.93864E-3 1.91257E-3 1.86462E-3 1.84557E-3 1.34295E-3 1.37260E-3 1.38815E-3 1.33511E-3 1.29418E-3 1.31162E-3
9.32000E+2 1.20382E-3 1.14861E-3 1.11617E-3 2.10820E-3 2.04397E-3 1.99307E-3 1.95595E-3 1.92796E-3 1.88111E-3 1.86249E-3 1.32485E-3 1.35482E-3 1.37054E-3 1.31876E-3 1.27880E-3 1.29699E-3
9.33000E+2 1.20491E-3 1.15044E-3 1.11844E-3 2.13552E-3 2.06619E-3 2.01175E-3 1.97208E-3 1.94216E-3 1.89667E-3 1.87859E-3 1.30674E-3 1.33706E-3 1.35296E-3 1.30250E-3 1.26356E-3 1.28230E-3
9.34000E+2 1.20743E-3 1.15374E-3 1.12220E-3 2.16128E-3 2.08693E-3 2.02903E-3 1.98685E-3 1.95504E-3 1.91126E-3 1.89386E-3 1.28886E-3 1.31950E-3 1.33557E-3 1.28641E-3 1.24848E-3 1.26749E-3
9.35000E+2 1.21158E-3 1.15875E-3 1.12770E-3 2.18526E-3 2.10603E-3 2.04474E-3 2.00013E-3 1.96649E-3 1.92482E-3 1.90827E-3 1.27142E-3 1.30231E-3 1.31851E-3 1.27059E-3 1.23362E-3 1.25253E-3
9.36000E+2 1.21736E-3 1.16543E-3 1.13491E-3 2.20746E-3 2.12350E-3 2.05894E-3 2.01197E-3 1.97655E-3 1.93733E-3 1.92175E-3 1.25465E-3 1.28563E-3 1.30188E-3 1.25511E-3 1.21902E-3 1.23744E-3
9.37000E+2 1.22453E-3 1.17351E-3 1.14352E-3 2.22783E-3 2.13933E-3 2.07163E-3 2.02240E-3 1.98527E-3 1.94872E-3 1.93420E-3 1.23857E-3 1.26952E-3 1.28575E-3 1.23996E-3 1.20463E-3 1.22220E-3
9.38000E+2 1.23285E-3 1.18269E-3 1.15321E-3 2.24631E-3 2.15350E-3 2.08284E-3 2.03146E-3 1.99272E-3 1.95891E-3 1.94548E-3 1.22302E-3 1.25386E-3 1.27003E-3 1.22506E-3 1.19037E-3 1.20685E-3
9.39000E+2 1.24206E-3 1.19267E-3 1.16365E-3 2.26293E-3 2.16606E-3 2.09259E-3 2.03919E-3 1.99892E-3 1.96783E-3 1.95548E-3 1.20783E-3 1.23852E-3 1.25461E-3 1.21031E-3 1.17611E-3 1.19141E-3
9.40000E+2 1.25191E-3 1.20316E-3 1.17452E-3 2.27758E-3 2.17694E-3 2.10089E-3 2.04562E-3 2.00395E-3 1.97544E-3 1.96411E-3 1.19285E-3 1.22344E-3 1.23947E-3 1.19562E-3 1.16178E-3 1.17594E-3
9.41000E+2 1.26217E-3 1.21389E-3 1.18551E-3 2.29025E-3 2.18619E-3 2.10778E-3 2.05082E-3 2.00786E-3 1.98166E-3 1.97124E-3 1.17793E-3 1.20850E-3 1.22453E-3 1.18093E-3 1.14728E-3 1.16046E-3
9.42000E+2 1.27262E-3 1.22457E-3 1.19633E-3 2.30103E-3 2.19386E-3 2.11332E-3 2.05482E-3 2.01071E-3 1.98646E-3 1.97683E-3 1.16292E-3 1.19363E-3 1.20974E-3 1.16616E-3 1.13253E-3 1.14501E-3
9.43000E+2 1.28321E-3 1.23518E-3 1.20695E-3 2.31000E-3 2.20003E-3 2.11756E-3 2.05768E-3 2.01253E-3 1.98991E-3 1.98093E-3 1.14766E-3 1.17873E-3 1.19501E-3 1.15121E-3 1.11741E-3 1.12966E-3
9.44000E+2 1.29406E-3 1.24586E-3 1.21753E-3 2.31741E-3 2.20485E-3 2.12061E-3 2.05945E-3 2.01333E-3 1.99213E-3 1.98371E-3 1.13223E-3 1.16378E-3 1.18033E-3 1.13613E-3 1.10202E-3 1.11444E-3
9.45000E+2 1.30530E-3 1.25677E-3 1.22826E-3 2.32350E-3 2.20848E-3 2.12255E-3 2.06017E-3 2.01313E-3 1.99322E-3 1.98531E-3 1.11675E-3 1.14885E-3 1.16568E-3 1.12098E-3 1.08649E-3 1.09944E-3
9.46000E+2 1.31703E-3 1.26807E-3 1.23930E-3 2.32844E-3 2.21102E-3 2.12346E-3 2.05992E-3 2.01199E-3 1.99331E-3 1.98589E-3 1.10142E-3 1.13397E-3 1.15104E-3 1.10588E-3 1.07103E-3 1.08475E-3
9.47000E+2 1.32940E-3 1.27992E-3 1.25085E-3 2.33249E-3 2.21266E-3 2.12346E-3 2.05874E-3 2.00992E-3 1.99250E-3 1.98557E-3 1.08638E-3 1.11921E-3 1.13643E-3 1.09091E-3 1.05578E-3 1.07048E-3
9.48000E+2 1.34250E-3 1.29247E-3 1.26307E-3 2.33585E-3 2.21352E-3 2.12263E-3 2.05668E-3 2.00695E-3 1.99089E-3 1.98452E-3 1.07180E-3 1.10461E-3 1.12181E-3 1.07615E-3 1.04091E-3 1.05666E-3
9.49000E+2 1.35645E-3 1.30585E-3 1.27612E-3 2.33869E-3 2.21372E-3 2.12103E-3 2.05380E-3 2.00309E-3 1.98858E-3 1.98282E-3 1.05783E-3 1.09021E-3 1.10719E-3 1.06168E-3 1.02656E-3 1.04342E-3
9.50000E+2 1.37121E-3 1.32013E-3 1.29012E-3 2.34104E-3 2.21333E-3 2.11878E-3 2.05020E-3 1.99849E-3 1.98568E-3 1.98059E-3 1.04462E-3 1.07607E-3 1.09256E-3 1.04761E-3 1.01291E-3 1.03082E-3
9.51000E+2 1.38660E-3 1.33525E-3 1.30508E-3 2.34270E-3 2.21227E-3 2.11589E-3 2.04599E-3 1.99328E-3 1.98225E-3 1.97786E-3 1.03224E-3 1.06227E-3 1.07802E-3 1.03399E-3 1.00001E-3 1.01886E-3
9.52000E+2 1.40246E-3 1.35117E-3 1.32103E-3 2.34366E-3 2.21062E-3 2.11247E-3 2.04130E-3 1.98763E-3 1.97832E-3 1.97462E-3 1.02066E-3 1.04891E-3 1.06373E-3 1.02090E-3 9.87854E-4 1.00752E-3
9.53000E+2 1.41862E-3 1.36784E-3 1.33801E-3 2.34369E-3 2.20829E-3 2.10854E-3 2.03622E-3 1.98169E-3 1.97398E-3 1.97092E-3 1.00989E-3 1.03609E-3 1.04983E-3 1.00843E-3 9.76482E-4 9.96733E-4
9.54000E+2 1.43490E-3 1.38523E-3 1.35604E-3 2.34280E-3 2.20535E-3 2.10422E-3 2.03091E-3 1.97563E-3 1.96931E-3 1.96680E-3 9.99928E-4 1.02392E-3 1.03650E-3 9.96641E-4 9.65882E-4 9.86473E-4
9.55000E+2 1.45115E-3 1.40328E-3 1.37515E-3 2.34073E-3 2.20170E-3 2.09953E-3 2.02546E-3 1.96961E-3 1.96437E-3 1.96228E-3 9.90759E-4 1.01249E-3 1.02388E-3 9.85598E-4 9.56054E-4 9.76701E-4
9.56000E+2 1.46718E-3 1.42195E-3 1.39538E-3 2.33743E-3 2.19739E-3 2.09454E-3 2.01999E-3 1.96377E-3 1.95921E-3 1.95739E-3 9.82371E-4 1.00190E-3 1.01213E-3 9.75383E-4 9.47024E-4 9.67387E-4
9.57000E+2 1.48304E-3 1.44123E-3 1.41667E-3 2.33297E-3 2.19246E-3 2.08931E-3 2.01455E-3 1.95817E-3 1.95388E-3 1.95217E-3 9.74767E-4 9.92238E-4 1.00140E-3 9.66052E-4 9.38775E-4 9.58456E-4
9.58000E+2 1.49903E-3 1.46117E-3 1.43893E-3 2.32766E-3 2.18710E-3 2.08393E-3 2.00916E-3 1.95277E-3 1.94845E-3 1.94673E-3 9.68008E-4 9.83599E-4 9.91774E-4 9.57678E-4 9.31367E-4 9.50022E-4
9.59000E+2 1.51548E-3 1.48187E-3 1.46212E-3 2.32179E-3 2.18147E-3 2.07849E-3 2.00385E-3 1.94757E-3 1.94300E-3 1.94118E-3 9.62248E-4 9.76059E-4 9.83300E-4 9.50335E-4 9.24896E-4 9.42240E-4
9.60000E+2 1.53268E-3 1.50333E-3 1.48608E-3 2.31571E-3 2.17576E-3 2.07305E-3 1.99861E-3 1.94247E-3 1.93757E-3 1.93563E-3 9.57605E-4 9.69670E-4 9.75997E-4 9.44059E-4 9.19413E-4 9.35247E-4
9.61000E+2 1.55094E-3 1.52559E-3 1.51069E-3 2.30972E-3 2.17013E-3 2.06768E-3 1.99343E-3 1.93744E-3 1.93219E-3 1.93010E-3 9.54205E-4 9.64495E-4 9.69891E-4 9.38907E-4 9.14998E-4 9.29224E-4
9.62000E+2 1.57059E-3 1.54876E-3 1.53594E-3 2.30415E-3 2.16476E-3 2.06248E-3 1.98834E-3 1.93243E-3 1.92696E-3 1.92479E-3 9.52203E-4 9.60617E-4 9.65029E-4 9.34959E-4 9.11754E-4 9.24357E-4
9.63000E+2 1.59193E-3 1.57287E-3 1.56167E-3 2.29933E-3 2.15986E-3 2.05752E-3 1.98336E-3 1.92743E-3 1.92193E-3 1.91974E-3 9.51727E-4 9.58097E-4 9.61437E-4 9.32268E-4 9.09759E-4 9.20774E-4
9.64000E+2 1.61512E-3 1.59790E-3 1.58779E-3 2.29546E-3 2.15550E-3 2.05285E-3 1.97846E-3 1.92236E-3 1.91712E-3 1.91504E-3 9.52902E-4 9.56992E-4 9.59137E-4 9.30884E-4 9.09082E-4 9.18656E-4
9.65000E+2 1.63995E-3 1.62369E-3 1.61414E-3 2.29248E-3 2.15167E-3 2.04846E-3 1.97367E-3 1.91726E-3 1.91252E-3 1.91063E-3 9.55815E-4 9.57331E-4 9.58126E-4 9.30826E-4 9.09759E-4 9.18085E-4
9.66000E+2 1.66618E-3 1.65007E-3 1.64061E-3 2.29015E-3 2.14825E-3 2.04432E-3 1.96900E-3 1.91220E-3 1.90811E-3 1.90649E-3 9.60482E-4 9.59080E-4 9.58345E-4 9.32067E-4 9.11789E-4 9.19039E-4
9.67000E+2 1.69355E-3 1.67685E-3 1.66704E-3 2.28837E-3 2.14521E-3 2.04043E-3 1.96450E-3 1.90725E-3 1.90387E-3 1.90253E-3 9.66909E-4 9.62202E-4 9.59734E-4 9.34571E-4 9.15154E-4 9.21465E-4
9.68000E+2 1.72182E-3 1.70386E-3 1.69331E-3 2.28679E-3 2.14235E-3 2.03671E-3 1.96017E-3 1.90245E-3 1.89976E-3 1.89869E-3 9.75100E-4 9.66649E-4 9.62218E-4 9.38292E-4 9.19830E-4 9.25333E-4
9.69000E+2 1.75071E-3 1.73090E-3 1.71925E-3 2.28531E-3 2.13964E-3 2.03317E-3 1.95603E-3 1.89786E-3 1.89576E-3 1.89492E-3 9.85053E-4 9.72379E-4 9.65733E-4 9.43192E-4 9.25798E-4 9.30583E-4
9.70000E+2 1.77997E-3 1.75779E-3 1.74476E-3 2.28372E-3 2.13695E-3 2.02975E-3 1.95209E-3 1.89352E-3 1.89180E-3 1.89112E-3 9.96768E-4 9.79342E-4 9.70204E-4 9.49227E-4 9.33041E-4 9.37185E-4
9.71000E+2 1.80936E-3 1.78436E-3 1.76967E-3 2.28178E-3 2.13417E-3 2.02642E-3 1.94836E-3 1.88950E-3 1.88788E-3 1.88724E-3 1.01025E-3 9.87495E-4 9.75564E-4 9.56351E-4 9.41524E-4 9.45079E-4
9.72000E+2 1.83890E-3 1.81061E-3 1.79399E-3 2.27946E-3 2.13131E-3 2.02320E-3 1.94488E-3 1.88582E-3 1.88402E-3 1.88330E-3 1.02549E-3 9.96827E-4 9.81795E-4 9.64568E-4 9.51274E-4 9.54243E-4
