X GeCr200 GeCr300 GeCr400 OrCr200 OrCr300 OrCr400 OrCr500 OrCr600 OrCr700 OrCr750 OsCr200 OsCr300 OsCr400 OsCr500 OsCr600 OsCr700
8.71000E+2 1.67875E-1 2.46187E-1 3.23842E-1 7.71096E-2 1.13816E-1 1.49537E-1 1.84882E-1 2.20012E-1 2.70018E-1 2.94983E-1 1.95443E-1 2.77505E-1 3.59059E-1 4.48838E-1 5.38620E-1 6.58454E-1
8.72000E+2 1.70080E-1 2.49468E-1 3.28196E-1 7.67592E-2 1.13147E-1 1.48520E-1 1.83498E-1 2.18249E-1 2.66154E-1 2.90073E-1 1.98902E-1 2.82358E-1 3.65293E-1 4.56794E-1 5.48317E-1 6.69642E-1
8.73000E+2 1.72247E-1 2.52688E-1 3.32467E-1 7.67048E-2 1.12870E-1 1.47975E-1 1.82657E-1 2.17097E-1 2.62832E-1 2.85671E-1 2.02451E-1 2.87284E-1 3.71585E-1 4.64657E-1 5.57752E-1 6.81078E-1
8.74000E+2 1.74375E-1 2.55827E-1 3.36609E-1 7.69813E-2 1.13024E-1 1.47943E-1 1.82406E-1 2.16603E-1 2.60125E-1 2.81865E-1 2.06044E-1 2.92253E-1 3.77916E-1 4.72399E-1 5.66883E-1 6.92637E-1
8.75000E+2 1.76464E-1 2.58863E-1 3.40581E-1 7.76243E-2 1.13651E-1 1.48471E-1 1.82787E-1 2.16810E-1 2.58107E-1 2.78741E-1 2.09614E-1 2.97222E-1 3.84272E-1 4.80027E-1 5.75743E-1 7.04086E-1
8.76000E+2 1.78517E-1 2.61782E-1 3.44346E-1 7.86610E-2 1.14785E-1 1.49599E-1 1.83850E-1 2.17771E-1 2.56856E-1 2.76391E-1 2.13097E-1 3.02150E-1 3.90635E-1 4.87544E-1 5.84358E-1 7.15245E-1
8.77000E+2 1.80533E-1 2.64562E-1 3.47862E-1 8.00704E-2 1.16420E-1 1.51337E-1 1.85625E-1 2.19541E-1 2.56436E-1 2.74883E-1 2.16426E-1 3.06999E-1 3.96998E-1 4.94958E-1 5.92756E-1 7.25891E-1
8.78000E+2 1.82507E-1 2.67184E-1 3.51094E-1 8.18123E-2 1.18529E-1 1.53684E-1 1.88140E-1 2.22180E-1 2.56909E-1 2.74280E-1 2.19532E-1 3.11720E-1 4.03336E-1 5.02262E-1 6.00946E-1 7.35822E-1
8.79000E+2 1.84422E-1 2.69638E-1 3.54039E-1 8.38470E-2 1.21090E-1 1.56641E-1 1.91425E-1 2.25748E-1 2.58338E-1 2.74647E-1 2.22368E-1 3.16282E-1 4.09635E-1 5.09463E-1 6.08965E-1 7.44894E-1
8.80000E+2 1.86257E-1 2.71917E-1 3.56705E-1 8.61360E-2 1.24078E-1 1.60210E-1 1.95509E-1 2.30309E-1 2.60789E-1 2.76052E-1 2.24970E-1 3.20695E-1 4.15876E-1 5.16568E-1 6.16847E-1 7.53227E-1
8.81000E+2 1.87993E-1 2.74012E-1 3.59100E-1 8.86401E-2 1.27472E-1 1.64389E-1 2.00422E-1 2.35924E-1 2.64325E-1 2.78558E-1 2.27393E-1 3.24977E-1 4.22038E-1 5.23593E-1 6.24650E-1 7.61038E-1
8.82000E+2 1.89606E-1 2.75910E-1 3.61222E-1 9.13172E-2 1.31241E-1 1.69176E-1 2.06187E-1 2.42645E-1 2.68998E-1 2.82216E-1 2.29691E-1 3.29138E-1 4.28084E-1 5.30524E-1 6.32386E-1 7.68499E-1
8.83000E+2 1.91074E-1 2.77603E-1 3.63079E-1 9.41173E-2 1.35346E-1 1.74542E-1 2.12799E-1 2.50491E-1 2.74788E-1 2.86987E-1 2.31917E-1 3.33200E-1 4.34005E-1 5.37381E-1 6.40110E-1 7.75810E-1
8.84000E+2 1.92387E-1 2.79089E-1 3.64684E-1 9.69818E-2 1.39732E-1 1.80450E-1 2.20235E-1 2.59462E-1 2.81635E-1 2.92783E-1 2.34127E-1 3.37175E-1 4.39768E-1 5.44165E-1 6.47863E-1 7.83158E-1
8.85000E+2 1.93555E-1 2.80392E-1 3.66069E-1 9.98515E-2 1.44345E-1 1.86857E-1 2.28472E-1 2.69553E-1 2.89480E-1 2.99517E-1 2.36359E-1 3.41077E-1 4.45358E-1 5.50872E-1 6.55653E-1 7.90687E-1
8.86000E+2 1.94599E-1 2.81542E-1 3.67276E-1 1.02671E-1 1.49133E-1 1.93724E-1 2.37489E-1 2.80765E-1 2.98265E-1 3.07100E-1 2.38591E-1 3.44900E-1 4.50786E-1 5.57482E-1 6.63422E-1 7.98292E-1
8.87000E+2 1.95537E-1 2.82567E-1 3.68344E-1 1.05382E-1 1.54044E-1 2.01012E-1 2.47263E-1 2.93094E-1 3.07929E-1 3.15445E-1 2.40785E-1 3.48631E-1 4.56070E-1 5.63959E-1 6.71075E-1 8.05821E-1
8.88000E+2 1.96386E-1 2.83495E-1 3.69310E-1 1.07929E-1 1.59026E-1 2.08680E-1 2.57767E-1 3.06532E-1 3.18413E-1 3.24468E-1 2.42900E-1 3.52257E-1 4.61221E-1 5.70267E-1 6.78524E-1 8.13106E-1
8.89000E+2 1.97167E-1 2.84356E-1 3.70216E-1 1.10321E-1 1.64066E-1 2.16690E-1 2.68938E-1 3.20985E-1 3.29701E-1 3.34190E-1 2.44901E-1 3.55773E-1 4.66268E-1 5.76379E-1 6.85677E-1 8.20004E-1
8.90000E+2 1.97893E-1 2.85171E-1 3.71088E-1 1.12619E-1 1.69188E-1 2.25008E-1 2.80674E-1 3.36278E-1 3.41809E-1 3.44722E-1 2.46751E-1 3.59162E-1 4.71217E-1 5.82259E-1 6.92448E-1 8.26363E-1
8.91000E+2 1.98556E-1 2.85924E-1 3.71902E-1 1.14888E-1 1.74413E-1 2.33599E-1 2.92870E-1 3.52233E-1 3.54756E-1 3.56182E-1 2.48419E-1 3.62417E-1 4.76084E-1 5.87879E-1 6.98764E-1 8.32050E-1
8.92000E+2 1.99142E-1 2.86586E-1 3.72614E-1 1.17190E-1 1.79767E-1 2.42428E-1 3.05426E-1 3.68674E-1 3.68558E-1 3.68680E-1 2.49908E-1 3.65527E-1 4.80843E-1 5.93228E-1 7.04626E-1 8.37106E-1
8.93000E+2 1.99636E-1 2.87129E-1 3.73183E-1 1.19592E-1 1.85270E-1 2.51459E-1 3.18236E-1 3.85423E-1 3.83236E-1 3.82337E-1 2.51231E-1 3.68479E-1 4.85455E-1 5.98296E-1 7.10064E-1 8.41598E-1
8.94000E+2 2.00024E-1 2.87525E-1 3.73565E-1 1.22152E-1 1.90946E-1 2.60658E-1 3.31199E-1 4.02304E-1 3.98804E-1 3.97259E-1 2.52400E-1 3.71259E-1 4.89879E-1 6.03073E-1 7.15098E-1 8.45594E-1
8.95000E+2 2.00292E-1 2.87748E-1 3.73722E-1 1.24944E-1 1.96830E-1 2.70010E-1 3.44241E-1 4.19179E-1 4.15276E-1 4.13540E-1 2.53428E-1 3.73858E-1 4.94084E-1 6.07548E-1 7.19745E-1 8.49178E-1
8.96000E+2 2.00430E-1 2.87774E-1 3.73616E-1 1.28042E-1 2.02984E-1 2.79546E-1 3.57358E-1 4.36001E-1 4.32656E-1 4.31205E-1 2.54329E-1 3.76268E-1 4.98037E-1 6.11722E-1 7.24042E-1 8.52421E-1
8.97000E+2 2.00442E-1 2.87613E-1 3.73261E-1 1.31534E-1 2.09474E-1 2.89302E-1 3.70542E-1 4.52716E-1 4.50952E-1 4.50295E-1 2.55114E-1 3.78473E-1 5.01696E-1 6.15574E-1 7.27997E-1 8.55390E-1
8.98000E+2 2.00344E-1 2.87288E-1 3.72688E-1 1.35495E-1 2.16364E-1 2.99314E-1 3.83796E-1 4.69291E-1 4.70163E-1 4.70825E-1 2.55786E-1 3.80464E-1 5.05037E-1 6.19089E-1 7.31603E-1 8.58070E-1
8.99000E+2 2.00149E-1 2.86820E-1 3.71926E-1 1.40007E-1 2.23719E-1 3.09616E-1 3.97115E-1 4.85674E-1 4.90293E-1 4.92826E-1 2.56342E-1 3.82225E-1 5.08034E-1 6.22229E-1 7.34809E-1 8.60417E-1
9.00000E+2 1.99870E-1 2.86231E-1 3.71008E-1 1.45145E-1 2.31599E-1 3.20240E-1 4.10499E-1 5.01828E-1 5.11336E-1 5.16306E-1 2.56778E-1 3.83742E-1 5.10660E-1 6.24963E-1 7.37582E-1 8.62389E-1
9.01000E+2 1.99524E-1 2.85547E-1 3.69965E-1 1.50980E-1 2.40061E-1 3.31219E-1 4.23947E-1 5.17715E-1 5.33286E-1 5.41278E-1 2.57092E-1 3.85005E-1 5.12897E-1 6.27262E-1 7.39880E-1 8.63933E-1
9.02000E+2 1.99123E-1 2.84790E-1 3.68834E-1 1.57435E-1 2.49046E-1 3.42527E-1 4.37473E-1 5.33396E-1 5.55957E-1 5.67432E-1 2.57283E-1 3.86004E-1 5.14728E-1 6.29101E-1 7.41671E-1 8.65010E-1
9.03000E+2 1.98675E-1 2.83969E-1 3.67624E-1 1.64386E-1 2.58462E-1 3.54123E-1 4.51101E-1 5.48966E-1 5.79084E-1 5.94323E-1 2.57347E-1 3.86722E-1 5.16120E-1 6.30444E-1 7.42916E-1 8.65578E-1
9.04000E+2 1.98178E-1 2.83088E-1 3.66342E-1 1.71707E-1 2.68213E-1 3.65964E-1 4.64854E-1 5.64521E-1 6.02425E-1 6.21540E-1 2.57287E-1 3.87167E-1 5.17088E-1 6.31296E-1 7.43607E-1 8.65645E-1
9.05000E+2 1.97629E-1 2.82142E-1 3.64985E-1 1.79261E-1 2.78191E-1 3.77997E-1 4.78749E-1 5.80157E-1 6.25710E-1 6.48635E-1 2.57106E-1 3.87355E-1 5.17660E-1 6.31674E-1 7.43748E-1 8.65254E-1
9.06000E+2 1.97027E-1 2.81131E-1 3.63553E-1 1.86936E-1 2.88313E-1 3.90187E-1 4.92807E-1 5.95960E-1 6.48693E-1 6.75196E-1 2.56805E-1 3.87305E-1 5.17872E-1 6.31608E-1 7.43361E-1 8.64476E-1
9.07000E+2 1.96370E-1 2.80055E-1 3.62047E-1 1.94591E-1 2.98469E-1 4.02482E-1 5.07050E-1 6.12032E-1 6.71122E-1 7.00792E-1 2.56392E-1 3.87036E-1 5.17760E-1 6.31124E-1 7.42462E-1 8.63348E-1
9.08000E+2 1.95657E-1 2.78914E-1 3.60471E-1 2.02141E-1 3.08589E-1 4.14835E-1 5.21463E-1 6.28397E-1 6.92841E-1 7.25180E-1 2.55870E-1 3.86572E-1 5.17365E-1 6.30249E-1 7.41059E-1 8.61943E-1
9.09000E+2 1.94888E-1 2.77711E-1 3.58826E-1 2.09567E-1 3.18632E-1 4.27188E-1 5.35967E-1 6.44953E-1 7.13887E-1 7.48466E-1 2.55242E-1 3.85930E-1 5.16717E-1 6.29013E-1 7.39181E-1 8.60307E-1
9.10000E+2 1.94072E-1 2.76455E-1 3.57127E-1 2.16848E-1 3.28557E-1 4.39473E-1 5.50466E-1 6.61576E-1 7.34304E-1 7.70778E-1 2.54511E-1 3.85126E-1 5.15850E-1 6.27436E-1 7.36833E-1 8.58473E-1
9.11000E+2 1.93217E-1 2.75159E-1 3.55389E-1 2.23965E-1 3.38324E-1 4.51627E-1 5.64873E-1 6.78154E-1 7.54140E-1 7.92241E-1 2.53672E-1 3.84157E-1 5.14760E-1 6.25542E-1 7.34068E-1 8.56383E-1
9.12000E+2 1.92335E-1 2.73838E-1 3.53628E-1 2.30894E-1 3.47889E-1 4.63585E-1 5.79102E-1 6.94578E-1 7.73458E-1 8.13006E-1 2.52723E-1 3.83032E-1 5.13469E-1 6.23363E-1 7.30928E-1 8.53998E-1
9.13000E+2 1.91435E-1 2.72504E-1 3.51863E-1 2.37616E-1 3.57211E-1 4.75282E-1 5.93060E-1 7.10728E-1 7.92294E-1 8.33185E-1 2.51659E-1 3.81747E-1 5.11972E-1 6.20922E-1 7.27473E-1 8.51251E-1
9.14000E+2 1.90525E-1 2.71169E-1 3.50106E-1 2.44131E-1 3.66268E-1 4.86669E-1 6.06669E-1 7.26493E-1 8.10700E-1 8.52912E-1 2.50476E-1 3.80304E-1 5.10282E-1 6.18243E-1 7.23734E-1 8.48093E-1
9.15000E+2 1.89616E-1 2.69845E-1 3.48373E-1 2.50422E-1 3.75032E-1 4.97703E-1 6.19872E-1 7.41805E-1 8.28676E-1 8.72219E-1 2.49168E-1 3.78706E-1 5.08404E-1 6.15356E-1 7.19770E-1 8.44458E-1
9.16000E+2 1.88715E-1 2.68548E-1 3.46684E-1 2.56499E-1 3.83505E-1 5.08380E-1 6.32658E-1 7.56639E-1 8.46185E-1 8.91065E-1 2.47733E-1 3.76949E-1 5.06339E-1 6.12276E-1 7.15610E-1 8.40303E-1
9.17000E+2 1.87836E-1 2.67293E-1 3.45061E-1 2.62381E-1 3.91701E-1 5.18702E-1 6.45012E-1 7.70968E-1 8.63205E-1 9.09430E-1 2.46177E-1 3.75035E-1 5.04080E-1 6.08999E-1 7.11259E-1 8.35625E-1
9.18000E+2 1.86986E-1 2.66096E-1 3.43525E-1 2.68070E-1 3.99613E-1 5.28651E-1 6.56905E-1 7.84749E-1 8.79699E-1 9.27279E-1 2.44510E-1 3.72950E-1 5.01591E-1 6.05492E-1 7.06683E-1 8.30452E-1
9.19000E+2 1.86178E-1 2.64972E-1 3.42097E-1 2.73585E-1 4.07254E-1 5.38232E-1 6.68331E-1 7.97962E-1 8.95631E-1 9.44568E-1 2.42741E-1 3.70692E-1 4.98857E-1 6.01722E-1 7.01833E-1 8.24816E-1
9.20000E+2 1.85419E-1 2.63936E-1 3.40796E-1 2.78932E-1 4.14622E-1 5.47430E-1 6.79263E-1 8.10569E-1 9.10974E-1 9.61278E-1 2.40881E-1 3.68250E-1 4.95843E-1 5.97656E-1 6.96678E-1 8.18746E-1
9.21000E+2 1.84719E-1 2.63003E-1 3.39643E-1 2.84122E-1 4.21722E-1 5.56242E-1 6.89688E-1 8.22543E-1 9.25696E-1 9.77371E-1 2.38939E-1 3.65614E-1 4.92523E-1 5.93259E-1 6.91173E-1 8.12269E-1
9.22000E+2 1.84085E-1 2.62183E-1 3.38653E-1 2.89178E-1 4.28583E-1 5.64706E-1 6.99647E-1 8.33935E-1 9.39819E-1 9.92857E-1 2.36927E-1 3.62780E-1 4.88872E-1 5.88500E-1 6.85282E-1 8.05417E-1
9.23000E+2 1.83513E-1 2.61468E-1 3.37810E-1 2.94130E-1 4.35244E-1 5.72862E-1 7.09187E-1 8.44790E-1 9.53364E-1 1.00774E+0 2.34851E-1 3.59742E-1 4.84875E-1 5.83369E-1 6.78999E-1 7.98220E-1
9.24000E+2 1.82995E-1 2.60842E-1 3.37094E-1 2.99014E-1 4.41750E-1 5.80763E-1 7.18366E-1 8.55172E-1 9.66369E-1 1.02206E+0 2.32700E-1 3.56510E-1 4.80563E-1 5.77897E-1 6.72358E-1 7.90733E-1
9.25000E+2 1.82525E-1 2.60293E-1 3.36485E-1 3.03850E-1 4.48129E-1 5.88446E-1 7.27227E-1 8.65133E-1 9.78862E-1 1.03582E+0 2.30468E-1 3.53093E-1 4.75958E-1 5.72129E-1 6.65425E-1 7.83011E-1
9.26000E+2 1.82096E-1 2.59808E-1 3.35962E-1 3.08675E-1 4.54427E-1 5.95965E-1 7.35833E-1 8.74744E-1 9.90871E-1 1.04902E+0 2.28143E-1 3.49506E-1 4.71106E-1 5.66125E-1 6.58276E-1 7.75107E-1
9.27000E+2 1.81702E-1 2.59373E-1 3.35505E-1 3.13511E-1 4.60675E-1 6.03357E-1 7.44225E-1 8.84047E-1 1.00243E+0 1.06171E+0 2.25714E-1 3.45757E-1 4.66034E-1 5.59922E-1 6.50960E-1 7.67069E-1
9.28000E+2 1.81335E-1 2.58976E-1 3.35097E-1 3.18381E-1 4.66902E-1 6.10654E-1 7.52440E-1 8.93085E-1 1.01356E+0 1.07389E+0 2.23173E-1 3.41859E-1 4.60775E-1 5.53573E-1 6.43549E-1 7.58956E-1
9.29000E+2 1.81004E-1 2.58629E-1 3.34750E-1 3.23244E-1 4.73059E-1 6.17807E-1 7.60428E-1 9.01808E-1 1.02425E+0 1.08554E+0 2.20508E-1 3.37818E-1 4.55358E-1 5.47116E-1 6.36092E-1 7.50817E-1
9.30000E+2 1.80742E-1 2.58385E-1 3.34543E-1 3.28046E-1 4.79086E-1 6.24748E-1 7.68118E-1 9.10143E-1 1.03446E+0 1.09670E+0 2.17729E-1 3.33660E-1 4.49822E-1 5.40596E-1 6.28639E-1 7.42674E-1
9.31000E+2 1.80586E-1 2.58301E-1 3.34548E-1 3.32755E-1 4.84937E-1 6.31428E-1 7.75455E-1 9.18032E-1 1.04419E+0 1.10734E+0 2.14871E-1 3.29423E-1 4.44207E-1 5.34043E-1 6.21207E-1 7.34505E-1
9.32000E+2 1.80572E-1 2.58437E-1 3.34852E-1 3.37312E-1 4.90552E-1 6.37784E-1 7.82382E-1 9.25421E-1 1.05342E+0 1.11750E+0 2.11976E-1 3.25158E-1 4.38574E-1 5.27504E-1 6.13824E-1 7.26316E-1
9.33000E+2 1.80737E-1 2.58850E-1 3.35531E-1 3.41683E-1 4.95885E-1 6.43761E-1 7.88832E-1 9.32238E-1 1.06213E+0 1.12716E+0 2.09079E-1 3.20895E-1 4.32948E-1 5.21000E-1 6.06509E-1 7.18088E-1
9.34000E+2 1.81114E-1 2.59592E-1 3.36660E-1 3.45804E-1 5.00864E-1 6.49288E-1 7.94739E-1 9.38420E-1 1.07030E+0 1.13632E+0 2.06217E-1 3.16681E-1 4.27383E-1 5.14565E-1 5.99268E-1 7.09794E-1
9.35000E+2 1.81737E-1 2.60718E-1 3.38310E-1 3.49641E-1 5.05447E-1 6.54318E-1 8.00052E-1 9.43914E-1 1.07790E+0 1.14496E+0 2.03427E-1 3.12554E-1 4.21923E-1 5.08237E-1 5.92136E-1 7.01419E-1
9.36000E+2 1.82603E-1 2.62221E-1 3.40474E-1 3.53193E-1 5.09640E-1 6.58862E-1 8.04788E-1 9.48743E-1 1.08490E+0 1.15305E+0 2.00743E-1 3.08552E-1 4.16602E-1 5.02044E-1 5.85128E-1 6.92965E-1
9.37000E+2 1.83680E-1 2.64039E-1 3.43057E-1 3.56452E-1 5.13438E-1 6.62922E-1 8.08959E-1 9.52929E-1 1.09128E+0 1.16052E+0 1.98171E-1 3.04685E-1 4.11441E-1 4.95985E-1 5.78221E-1 6.84431E-1
9.38000E+2 1.84927E-1 2.66105E-1 3.45964E-1 3.59410E-1 5.16841E-1 6.66508E-1 8.12585E-1 9.56506E-1 1.09699E+0 1.16729E+0 1.95684E-1 3.00926E-1 4.06408E-1 4.90025E-1 5.71376E-1 6.75833E-1
9.39000E+2 1.86308E-1 2.68350E-1 3.49094E-1 3.62069E-1 5.19853E-1 6.69628E-1 8.15676E-1 9.59484E-1 1.10199E+0 1.17329E+0 1.93253E-1 2.97245E-1 4.01477E-1 4.84122E-1 5.64535E-1 6.67190E-1
9.40000E+2 1.87787E-1 2.70712E-1 3.52356E-1 3.64412E-1 5.22466E-1 6.72283E-1 8.18250E-1 9.61896E-1 1.10625E+0 1.17847E+0 1.90856E-1 2.93625E-1 3.96631E-1 4.78249E-1 5.57656E-1 6.58525E-1
9.41000E+2 1.89326E-1 2.73124E-1 3.55654E-1 3.66440E-1 5.24685E-1 6.74488E-1 8.20326E-1 9.63773E-1 1.10973E+0 1.18275E+0 1.88469E-1 2.90041E-1 3.91851E-1 4.72372E-1 5.50695E-1 6.49856E-1
9.42000E+2 1.90893E-1 2.75527E-1 3.58900E-1 3.68165E-1 5.26527E-1 6.76262E-1 8.21929E-1 9.65141E-1 1.11242E+0 1.18610E+0 1.86067E-1 2.86472E-1 3.87117E-1 4.66463E-1 5.43612E-1 6.41208E-1
9.43000E+2 1.92482E-1 2.77915E-1 3.62086E-1 3.69600E-1 5.28008E-1 6.77621E-1 8.23073E-1 9.66012E-1 1.11435E+0 1.18856E+0 1.83626E-1 2.82894E-1 3.82405E-1 4.60486E-1 5.36359E-1 6.32611E-1
9.44000E+2 1.94110E-1 2.80318E-1 3.65260E-1 3.70785E-1 5.29164E-1 6.78594E-1 8.23779E-1 9.66397E-1 1.11560E+0 1.19023E+0 1.81156E-1 2.79308E-1 3.77707E-1 4.54452E-1 5.28968E-1 6.24085E-1
9.45000E+2 1.95795E-1 2.82773E-1 3.68477E-1 3.71761E-1 5.30034E-1 6.79215E-1 8.24068E-1 9.66304E-1 1.11621E+0 1.19119E+0 1.78681E-1 2.75723E-1 3.73016E-1 4.48392E-1 5.21515E-1 6.15685E-1
9.46000E+2 1.97555E-1 2.85316E-1 3.71791E-1 3.72551E-1 5.30646E-1 6.79509E-1 8.23967E-1 9.65758E-1 1.11625E+0 1.19153E+0 1.76227E-1 2.72153E-1 3.68333E-1 4.42352E-1 5.14096E-1 6.07462E-1
9.47000E+2 1.99410E-1 2.87982E-1 3.75255E-1 3.73199E-1 5.31039E-1 6.79509E-1 8.23495E-1 9.64764E-1 1.11580E+0 1.19134E+0 1.73821E-1 2.68611E-1 3.63657E-1 4.36363E-1 5.06776E-1 5.99466E-1
9.48000E+2 2.01375E-1 2.90805E-1 3.78920E-1 3.73736E-1 5.31246E-1 6.79241E-1 8.22671E-1 9.63334E-1 1.11490E+0 1.19071E+0 1.71488E-1 2.65106E-1 3.58980E-1 4.30459E-1 4.99635E-1 5.91731E-1
9.49000E+2 2.03467E-1 2.93816E-1 3.82836E-1 3.74191E-1 5.31294E-1 6.78731E-1 8.21518E-1 9.61483E-1 1.11361E+0 1.18969E+0 1.69252E-1 2.61650E-1 3.54301E-1 4.24672E-1 4.92748E-1 5.84316E-1
9.50000E+2 2.05681E-1 2.97029E-1 3.87035E-1 3.74567E-1 5.31199E-1 6.78009E-1 8.20080E-1 9.59273E-1 1.11198E+0 1.18836E+0 1.67140E-1 2.58257E-1 3.49620E-1 4.19042E-1 4.86199E-1 5.77262E-1
9.51000E+2 2.07990E-1 3.00432E-1 3.91524E-1 3.74832E-1 5.30946E-1 6.77085E-1 8.18397E-1 9.56775E-1 1.11006E+0 1.18672E+0 1.65158E-1 2.54946E-1 3.44968E-1 4.13595E-1 4.80003E-1 5.70562E-1
9.52000E+2 2.10369E-1 3.04013E-1 3.96309E-1 3.74986E-1 5.30549E-1 6.75991E-1 8.16521E-1 9.54064E-1 1.10786E+0 1.18477E+0 1.63306E-1 2.51739E-1 3.40393E-1 4.08361E-1 4.74170E-1 5.64210E-1
9.53000E+2 2.12793E-1 3.07764E-1 4.01402E-1 3.74990E-1 5.29989E-1 6.74733E-1 8.14490E-1 9.51211E-1 1.10543E+0 1.18255E+0 1.61583E-1 2.48662E-1 3.35947E-1 4.03372E-1 4.68711E-1 5.58170E-1
9.54000E+2 2.15236E-1 3.11676E-1 4.06811E-1 3.74848E-1 5.29284E-1 6.73351E-1 8.12366E-1 9.48303E-1 1.10281E+0 1.18008E+0 1.59988E-1 2.45741E-1 3.31680E-1 3.98656E-1 4.63623E-1 5.52425E-1
9.55000E+2 2.17673E-1 3.15738E-1 4.12546E-1 3.74516E-1 5.28409E-1 6.71849E-1 8.10186E-1 9.45414E-1 1.10005E+0 1.17737E+0 1.58521E-1 2.42998E-1 3.27643E-1 3.94239E-1 4.58906E-1 5.46952E-1
9.56000E+2 2.20077E-1 3.19939E-1 4.18613E-1 3.73989E-1 5.27373E-1 6.70252E-1 8.07995E-1 9.42610E-1 1.09716E+0 1.17444E+0 1.57179E-1 2.40455E-1 3.23883E-1 3.90153E-1 4.54571E-1 5.41737E-1
9.57000E+2 2.22456E-1 3.24277E-1 4.25001E-1 3.73276E-1 5.26191E-1 6.68579E-1 8.05819E-1 9.39920E-1 1.09417E+0 1.17130E+0 1.55963E-1 2.38137E-1 3.20448E-1 3.86421E-1 4.50612E-1 5.36736E-1
9.58000E+2 2.24854E-1 3.28764E-1 4.31679E-1 3.72425E-1 5.24903E-1 6.66858E-1 8.03663E-1 9.37330E-1 1.09113E+0 1.16804E+0 1.54881E-1 2.36064E-1 3.17368E-1 3.83071E-1 4.47056E-1 5.32012E-1
9.59000E+2 2.27322E-1 3.33420E-1 4.38635E-1 3.71486E-1 5.23553E-1 6.65117E-1 8.01541E-1 9.34832E-1 1.08808E+0 1.16471E+0 1.53960E-1 2.34254E-1 3.14656E-1 3.80134E-1 4.43950E-1 5.27655E-1
9.60000E+2 2.29902E-1 3.38249E-1 4.45824E-1 3.70513E-1 5.22182E-1 6.63376E-1 7.99443E-1 9.32386E-1 1.08504E+0 1.16138E+0 1.53217E-1 2.32721E-1 3.12319E-1 3.77624E-1 4.41318E-1 5.23739E-1
9.61000E+2 2.32640E-1 3.43257E-1 4.53208E-1 3.69554E-1 5.20830E-1 6.61658E-1 7.97372E-1 9.29970E-1 1.08203E+0 1.15806E+0 1.52673E-1 2.31479E-1 3.10365E-1 3.75563E-1 4.39199E-1 5.20365E-1
9.62000E+2 2.35588E-1 3.48472E-1 4.60782E-1 3.68663E-1 5.19543E-1 6.59992E-1 7.95336E-1 9.27568E-1 1.07910E+0 1.15487E+0 1.52352E-1 2.30548E-1 3.08809E-1 3.73983E-1 4.37642E-1 5.17640E-1
9.63000E+2 2.38789E-1 3.53895E-1 4.68501E-1 3.67893E-1 5.18365E-1 6.58408E-1 7.93344E-1 9.25166E-1 1.07628E+0 1.15184E+0 1.52276E-1 2.29943E-1 3.07660E-1 3.72907E-1 4.36684E-1 5.15633E-1
9.64000E+2 2.42267E-1 3.59528E-1 4.76336E-1 3.67274E-1 5.17319E-1 6.56912E-1 7.91383E-1 9.22732E-1 1.07359E+0 1.14902E+0 1.52464E-1 2.29678E-1 3.06924E-1 3.72354E-1 4.36359E-1 5.14447E-1
9.65000E+2 2.45993E-1 3.65330E-1 4.84241E-1 3.66797E-1 5.16401E-1 6.55507E-1 7.89466E-1 9.20286E-1 1.07101E+0 1.14638E+0 1.52930E-1 2.29759E-1 3.06600E-1 3.72330E-1 4.36684E-1 5.14128E-1
9.66000E+2 2.49927E-1 3.71267E-1 4.92183E-1 3.66423E-1 5.15580E-1 6.54181E-1 7.87600E-1 9.17858E-1 1.06854E+0 1.14389E+0 1.53677E-1 2.30179E-1 3.06671E-1 3.72827E-1 4.37659E-1 5.14662E-1
9.67000E+2 2.54033E-1 3.77291E-1 5.00111E-1 3.66139E-1 5.14850E-1 6.52937E-1 7.85801E-1 9.15479E-1 1.06617E+0 1.14152E+0 1.54705E-1 2.30928E-1 3.07115E-1 3.73829E-1 4.39274E-1 5.16020E-1
9.68000E+2 2.58273E-1 3.83368E-1 5.07992E-1 3.65886E-1 5.14164E-1 6.51748E-1 7.84069E-1 9.13177E-1 1.06387E+0 1.13922E+0 1.56016E-1 2.31996E-1 3.07910E-1 3.75317E-1 4.41518E-1 5.18186E-1
9.69000E+2 2.62607E-1 3.89452E-1 5.15776E-1 3.65650E-1 5.13513E-1 6.50614E-1 7.82413E-1 9.10975E-1 1.06162E+0 1.13695E+0 1.57608E-1 2.33371E-1 3.09035E-1 3.77277E-1 4.44383E-1 5.21127E-1
9.70000E+2 2.66995E-1 3.95502E-1 5.23427E-1 3.65395E-1 5.12867E-1 6.49520E-1 7.80835E-1 9.08891E-1 1.05941E+0 1.13467E+0 1.59483E-1 2.35042E-1 3.10465E-1 3.79691E-1 4.47860E-1 5.24824E-1
9.71000E+2 2.71404E-1 4.01481E-1 5.30902E-1 3.65084E-1 5.12202E-1 6.48455E-1 7.79345E-1 9.06959E-1 1.05721E+0 1.13235E+0 1.61640E-1 2.36999E-1 3.12181E-1 3.82540E-1 4.51932E-1 5.29244E-1
9.72000E+2 2.75835E-1 4.07388E-1 5.38198E-1 3.64713E-1 5.11514E-1 6.47423E-1 7.77951E-1 9.05192E-1 1.05505E+0 1.12998E+0 1.64079E-1 2.39238E-1 3.14174E-1 3.85827E-1 4.56612E-1 5.34376E-1
