N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Vmp_Fe Jmp_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Vmp_FeB Jmp_FeB Jsc_e Eta_e Voc_e FF_e Vmp_e Jmp_e
3.162000E+10 1.000E+15 305 1.800E-4 3.630531E-1 2.659380E+1 4.693770E-1 7.802920E+1 3.915920E-1 3.395590E-1 3.647028E-1 2.704140E+1 4.687510E-1 7.908920E+1 3.954790E-1 3.418814E-1 4.5234092E-01 1.6552397E+00 -1.3354638E-01 1.3402588E+00 9.8285876E-01 6.7929990E-01
4.642000E+10 1.000E+15 305 1.800E-4 3.616441E-1 2.622070E+1 4.668200E-1 7.765740E+1 3.879200E-1 3.379650E-1 3.640376E-1 2.682590E+1 4.663550E-1 7.900590E+1 3.932130E-1 3.411106E-1 6.5748703E-01 2.2560287E+00 -9.9709449E-02 1.7068346E+00 1.3460898E+00 9.2216425E-01
6.813000E+10 1.000E+15 305 1.800E-4 3.596126E-1 2.573900E+1 4.631340E-1 7.727140E+1 3.832910E-1 3.357625E-1 3.630698E-1 2.653630E+1 4.632440E-1 7.888780E+1 3.902050E-1 3.400300E-1 9.5221360E-01 3.0045636E+00 2.3745585E-02 2.0489860E+00 1.7718891E+00 1.2550363E+00
1.000000E+11 1.000E+15 305 1.800E-4 3.567070E-1 2.513270E+1 4.578370E-1 7.694590E+1 3.776660E-1 3.327365E-1 3.616673E-1 2.615690E+1 4.592750E-1 7.873610E+1 3.863960E-1 3.384718E-1 1.3715091E+00 3.9156016E+00 3.1310217E-01 2.2736712E+00 2.2593402E+00 1.6944691E+00
1.468000E+11 1.000E+15 305 1.800E-4 3.525988E-1 2.439130E+1 4.506600E-1 7.674920E+1 3.711820E-1 3.285617E-1 3.596466E-1 2.567260E+1 4.542670E-1 7.856890E+1 3.816890E-1 3.363010E-1 1.9596459E+00 4.9909242E+00 7.9402642E-01 2.3160564E+00 2.7527647E+00 2.3013015E+00
2.154000E+11 1.000E+15 305 1.800E-4 3.468832E-1 2.350350E+1 4.417680E-1 7.668750E+1 3.639750E-1 3.228726E-1 3.567595E-1 2.506970E+1 4.483910E-1 7.835840E+1 3.761430E-1 3.332463E-1 2.7683355E+00 6.2473823E+00 1.4770591E+00 2.1323815E+00 3.2349399E+00 3.1129228E+00
3.162000E+11 1.000E+15 305 1.800E-4 3.391063E-1 2.246070E+1 4.319090E-1 7.667660E+1 3.562790E-1 3.152107E-1 3.526831E-1 2.433630E+1 4.416400E-1 7.812150E+1 3.698140E-1 3.290331E-1 3.8495749E+00 7.7070056E+00 2.2033783E+00 1.8495549E+00 3.6599480E+00 4.2009147E+00
4.642000E+11 1.000E+15 305 1.800E-4 3.288364E-1 2.125940E+1 4.218190E-1 7.663260E+1 3.482910E-1 3.051948E-1 3.470217E-1 2.346140E+1 4.341360E-1 7.786470E+1 3.628420E-1 3.233000E-1 5.2403927E+00 9.3856292E+00 2.8371294E+00 1.5823602E+00 4.0102855E+00 5.6001237E+00
6.813000E+11 1.000E+15 305 1.800E-4 3.157882E-1 1.990590E+1 4.119390E-1 7.651060E+1 3.401860E-1 2.925732E-1 3.393357E-1 2.243580E+1 4.261450E-1 7.757550E+1 3.554000E-1 3.156407E-1 6.9392934E+00 1.1276175E+01 3.3336071E+00 1.3727272E+00 4.2808104E+00 7.3081513E+00
1.000000E+12 1.000E+15 305 1.800E-4 2.999765E-1 1.842470E+1 4.024560E-1 7.630700E+1 3.321190E-1 2.773806E-1 3.292111E-1 2.125530E+1 4.178540E-1 7.725690E+1 3.476860E-1 3.056673E-1 8.8801988E+00 1.3317149E+01 3.6850192E+00 1.2295342E+00 4.4773157E+00 9.2540812E+00
1.468000E+12 1.000E+15 305 1.800E-4 2.818223E-1 1.686110E+1 3.934250E-1 7.603570E+1 3.242090E-1 2.600337E-1 3.163792E-1 1.992620E+1 4.094440E-1 7.691130E+1 3.398340E-1 2.931743E-1 1.0922621E+01 1.5382261E+01 3.9123787E+00 1.1384543E+00 4.5978331E+00 1.1304060E+01
2.154000E+12 1.000E+15 305 1.800E-4 2.621109E-1 1.527420E+1 3.848320E-1 7.571330E+1 3.164940E-1 2.413029E-1 3.008593E-1 1.847200E+1 4.010110E-1 7.655310E+1 3.319820E-1 2.782064E-1 1.2879243E+01 1.7311607E+01 4.0345527E+00 1.0970163E+00 4.6653132E+00 1.3264792E+01
3.162000E+12 1.000E+15 305 1.800E-4 2.417681E-1 1.372190E+1 3.766150E-1 7.535060E+1 3.090140E-1 2.220271E-1 2.830536E-1 1.693550E+1 3.926840E-1 7.618240E+1 3.242480E-1 2.611492E-1 1.4585753E+01 1.8975525E+01 4.0920944E+00 1.0918532E+00 4.6982557E+00 1.4980747E+01
4.642000E+12 1.000E+15 305 1.800E-4 2.215679E-1 1.224460E+1 3.686660E-1 7.495050E+1 3.016700E-1 2.029470E-1 2.637035E-1 1.537250E+1 3.845640E-1 7.579330E+1 3.166700E-1 2.427214E-1 1.5978400E+01 2.0347374E+01 4.1340323E+00 1.1119716E+00 4.7367922E+00 1.6386853E+01
6.813000E+12 1.000E+15 305 1.800E-4 2.019583E-1 1.085970E+1 3.607940E-1 7.451890E+1 2.943650E-1 1.844592E-1 2.436834E-1 1.383790E+1 3.766610E-1 7.538110E+1 3.092870E-1 2.237057E-1 1.7122668E+01 2.1522052E+01 4.2125413E+00 1.1437880E+00 4.8246451E+00 1.7543809E+01
1.000000E+13 1.000E+15 305 1.800E-4 1.830930E-1 9.567700E+0 3.527980E-1 7.405900E+1 2.869630E-1 1.667054E-1 2.237316E-1 1.237060E+1 3.689250E-1 7.493680E+1 3.019820E-1 2.048229E-1 1.8163997E+01 2.2657753E+01 4.3713492E+00 1.1713871E+00 4.9734752E+00 1.8609980E+01
1.468000E+13 1.000E+15 305 1.800E-4 1.649943E-1 8.363600E+0 3.446280E-1 7.354360E+1 2.793650E-1 1.496894E-1 2.042860E-1 1.098840E+1 3.611750E-1 7.446390E+1 2.946970E-1 1.864345E-1 1.9233672E+01 2.3887008E+01 4.5814356E+00 1.2359009E+00 5.2026319E+00 1.9709389E+01
2.154000E+13 1.000E+15 305 1.800E-4 1.477018E-1 7.245800E+0 3.361890E-1 7.295980E+1 2.714750E-1 1.334515E-1 1.855067E-1 9.692900E+0 3.532750E-1 7.395200E+1 2.872560E-1 1.687150E-1 2.0379264E+01 2.5246314E+01 4.8364588E+00 1.3416811E+00 5.4937060E+00 2.0901224E+01
3.162000E+13 1.000E+15 305 1.800E-4 1.313245E-1 6.216700E+0 3.274000E-1 7.229440E+1 2.632130E-1 1.180924E-1 1.674265E-1 8.480400E+0 3.451760E-1 7.337030E+1 2.796000E-1 1.516523E-1 2.1562895E+01 2.6693316E+01 5.1498366E+00 1.4663972E+00 5.8608727E+00 2.2129503E+01
4.642000E+13 1.000E+15 305 1.800E-4 1.160109E-1 5.280800E+0 3.181790E-1 7.153210E+1 2.545020E-1 1.037481E-1 1.500933E-1 7.350100E+0 3.367890E-1 7.270160E+1 2.715920E-1 1.353154E-1 2.2707476E+01 2.8153358E+01 5.5257149E+00 1.6086303E+00 6.2925270E+00 2.3328682E+01
6.813000E+13 1.000E+15 305 1.800E-4 1.018999E-1 4.441100E+0 3.084190E-1 7.065590E+1 2.452440E-1 9.054511E-2 1.336233E-1 6.305700E+0 3.280380E-1 7.192800E+1 2.631540E-1 1.198102E-1 2.3740919E+01 2.9570072E+01 5.9807096E+00 1.7685741E+00 6.8059007E+00 2.4426209E+01
1.000000E+14 1.000E+15 305 1.800E-4 8.908858E-2 3.697400E+0 2.979750E-1 6.964040E+1 2.353220E-1 7.855979E-2 1.181737E-1 5.352800E+0 3.188470E-1 7.103010E+1 2.542480E-1 1.052661E-1 2.4612177E+01 3.0925871E+01 6.5460864E+00 1.9564945E+00 7.4439130E+00 2.5370285E+01
1.000000E+10 1.000E+15 310 1.800E-4 3.663984E-1 2.637910E+1 4.605260E-1 7.816650E+1 3.853420E-1 3.422807E-1 3.669358E-1 2.654620E+1 4.602320E-1 7.859680E+1 3.867870E-1 3.431623E-1 1.4645614E-01 6.2946862E-01 -6.3880825E-02 5.4747776E-01 3.7359063E-01 2.5690468E-01
1.468000E+10 1.000E+15 310 1.800E-4 3.659463E-1 2.622900E+1 4.597130E-1 7.795560E+1 3.838380E-1 3.416676E-1 3.667275E-1 2.646590E+1 4.593160E-1 7.855970E+1 3.859080E-1 3.429032E-1 2.1301920E-01 8.9511409E-01 -8.6432870E-02 7.6896933E-01 5.3639728E-01 3.6033493E-01
2.154000E+10 1.000E+15 310 1.800E-4 3.652867E-1 2.602040E+1 4.584760E-1 7.768430E+1 3.817480E-1 3.408056E-1 3.664227E-1 2.635220E+1 4.580170E-1 7.850960E+1 3.846780E-1 3.425229E-1 3.1002446E-01 1.2590979E+00 -1.0021462E-01 1.0512090E+00 7.6167600E-01 5.0136794E-01
3.162000E+10 1.000E+15 310 1.800E-4 3.643265E-1 2.573660E+1 4.566670E-1 7.734480E+1 3.788960E-1 3.396256E-1 3.659771E-1 2.619360E+1 4.562330E-1 7.843760E+1 3.829390E-1 3.420068E-1 4.5101183E-01 1.7447010E+00 -9.5126832E-02 1.3932094E+00 1.0557817E+00 6.9624347E-01
4.642000E+10 1.000E+15 310 1.800E-4 3.629345E-1 2.536090E+1 4.540290E-1 7.695240E+1 3.751270E-1 3.380307E-1 3.653269E-1 2.597630E+1 4.538380E-1 7.833630E+1 3.806150E-1 3.412400E-1 6.5486555E-01 2.3690826E+00 -4.2085502E-02 1.7666139E+00 1.4418770E+00 9.4048177E-01
6.813000E+10 1.000E+15 310 1.800E-4 3.609274E-1 2.487630E+1 4.502070E-1 7.654620E+1 3.703810E-1 3.358205E-1 3.643807E-1 2.568490E+1 4.507060E-1 7.819870E+1 3.775490E-1 3.401533E-1 9.4771759E-01 3.1481532E+00 1.1071519E-01 2.1132065E+00 1.8985615E+00 1.2737786E+00
1.000000E+11 1.000E+15 310 1.800E-4 3.580571E-1 2.427060E+1 4.446380E-1 7.622400E+1 3.646190E-1 3.328211E-1 3.630094E-1 2.530430E+1 4.465610E-1 7.804850E+1 3.736430E-1 3.386156E-1 1.3642346E+00 4.0850764E+00 4.3062426E-01 2.3376490E+00 2.4151396E+00 1.7112324E+00
1.468000E+11 1.000E+15 310 1.800E-4 3.539989E-1 2.353250E+1 4.372150E-1 7.602200E+1 3.579980E-1 3.286669E-1 3.610332E-1 2.482000E+1 4.415320E-1 7.785040E+1 3.688570E-1 3.364431E-1 1.9483804E+00 5.1873489E+00 9.7773208E-01 2.3486071E+00 2.9439593E+00 2.3112972E+00
2.154000E+11 1.000E+15 310 1.800E-4 3.483532E-1 2.265460E+1 4.281370E-1 7.594920E+1 3.506740E-1 3.230145E-1 3.582088E-1 2.421980E+1 4.354530E-1 7.763570E+1 3.631740E-1 3.334451E-1 2.7513562E+00 6.4624811E+00 1.6800895E+00 2.1723254E+00 3.4418763E+00 3.1281311E+00
3.162000E+11 1.000E+15 310 1.800E-4 3.406719E-1 2.162970E+1 4.181320E-1 7.592230E+1 3.428610E-1 3.154281E-1 3.542190E-1 2.349310E+1 4.285660E-1 7.737840E+1 3.567290E-1 3.292849E-1 3.8244984E+00 7.9316906E+00 2.4346308E+00 1.8817913E+00 3.8875449E+00 4.2081492E+00
4.642000E+11 1.000E+15 310 1.800E-4 3.305289E-1 2.045540E+1 4.079260E-1 7.585550E+1 3.347560E-1 3.055266E-1 3.486745E-1 2.263090E+1 4.209430E-1 7.709540E+1 3.496390E-1 3.236327E-1 5.2041661E+00 9.6129628E+00 3.0923427E+00 1.6082672E+00 4.2566762E+00 5.5946448E+00
6.813000E+11 1.000E+15 310 1.800E-4 3.176415E-1 1.913950E+1 3.979460E-1 7.570730E+1 3.265530E-1 2.930527E-1 3.411404E-1 2.162580E+1 4.127430E-1 7.679420E+1 3.420800E-1 3.160920E-1 6.8883369E+00 1.1496916E+01 3.5850396E+00 1.4153413E+00 4.5389967E+00 7.2887957E+00
1.000000E+12 1.000E+15 310 1.800E-4 3.020216E-1 1.770640E+1 3.883800E-1 7.547540E+1 3.184080E-1 2.780456E-1 3.312046E-1 2.047480E+1 4.042380E-1 7.646370E+1 3.342480E-1 3.062811E-1 8.8111699E+00 1.3521011E+01 3.9229365E+00 1.2925087E+00 4.7389962E+00 9.2188189E+00
1.468000E+12 1.000E+15 310 1.800E-4 2.840791E-1 1.619930E+1 3.792890E-1 7.517190E+1 3.104200E-1 2.609251E-1 3.185934E-1 1.918500E+1 3.956170E-1 7.610620E+1 3.262790E-1 2.939960E-1 1.0833338E+01 1.5562679E+01 4.1272241E+00 1.2276267E+00 4.8605641E+00 1.1248758E+01
2.154000E+12 1.000E+15 310 1.800E-4 2.645799E-1 1.467380E+1 3.706310E-1 7.481920E+1 3.026660E-1 2.424089E-1 3.033128E-1 1.777910E+1 3.870390E-1 7.572400E+1 3.183300E-1 2.792552E-1 1.2769952E+01 1.7466013E+01 4.2393661E+00 1.1948656E+00 4.9206798E+00 1.3194490E+01
3.162000E+12 1.000E+15 310 1.800E-4 2.444264E-1 1.318370E+1 3.623010E-1 7.443680E+1 2.951270E-1 2.233554E-1 2.857447E-1 1.629770E+1 3.786290E-1 7.531880E+1 3.104980E-1 2.624438E-1 1.4459866E+01 1.9106991E+01 4.3124008E+00 1.1710224E+00 4.9504345E+00 1.4894008E+01
4.642000E+12 1.000E+15 310 1.800E-4 2.243719E-1 1.176600E+1 3.542170E-1 7.402180E+1 2.877440E-1 2.044517E-1 2.666080E-1 1.479340E+1 3.704330E-1 7.489510E+1 3.028610E-1 2.442262E-1 1.5842023E+01 2.0464531E+01 4.3775798E+00 1.1660309E+00 4.9913987E+00 1.6285927E+01
6.813000E+12 1.000E+15 310 1.800E-4 2.048508E-1 1.043600E+1 3.462370E-1 7.356870E+1 2.803810E-1 1.861042E-1 2.467589E-1 1.331750E+1 3.623770E-1 7.446620E+1 2.954000E-1 2.254143E-1 1.6983420E+01 2.1636944E+01 4.4539251E+00 1.2052448E+00 5.0842925E+00 1.7439044E+01
1.000000E+13 1.000E+15 310 1.800E-4 1.860121E-1 9.193700E+0 3.382160E-1 7.306770E+1 2.729590E-1 1.684081E-1 2.269257E-1 1.190650E+1 3.544740E-1 7.400930E+1 2.880370E-1 2.066834E-1 1.8029514E+01 2.2784194E+01 4.5865141E+00 1.2722725E+00 5.2347441E+00 1.8518807E+01
1.468000E+13 1.000E+15 310 1.800E-4 1.678802E-1 8.034500E+0 3.300200E-1 7.250850E+1 2.653030E-1 1.514212E-1 2.075425E-1 1.057660E+1 3.466220E-1 7.351110E+1 2.806930E-1 1.884012E-1 1.9110447E+01 2.4035134E+01 4.7896556E+00 1.3638757E+00 5.4828585E+00 1.9628325E+01
2.154000E+13 1.000E+15 310 1.800E-4 1.505013E-1 6.956900E+0 3.214520E-1 7.189950E+1 2.573730E-1 1.351511E-1 1.887700E-1 9.329000E+0 3.386940E-1 7.295640E+1 2.732320E-1 1.707151E-1 2.0272660E+01 2.5427163E+01 5.0907309E+00 1.4486735E+00 5.8042250E+00 2.0832369E+01
3.162000E+13 1.000E+15 310 1.800E-4 1.339829E-1 5.963700E+0 3.125260E-1 7.121180E+1 2.490530E-1 1.197283E-1 1.706427E-1 8.160200E+0 3.305360E-1 7.233770E+1 2.655180E-1 1.536661E-1 2.1483368E+01 2.6917232E+01 5.4487257E+00 1.5564498E+00 6.2010862E+00 2.2085418E+01
4.642000E+13 1.000E+15 310 1.800E-4 1.185051E-1 5.059900E+0 3.031680E-1 7.041980E+1 2.403030E-1 1.052824E-1 1.532122E-1 7.069500E+0 3.220090E-1 7.164650E+1 2.574710E-1 1.372865E-1 2.2652961E+01 2.8426338E+01 5.8510787E+00 1.7121562E+00 6.6679354E+00 2.3311906E+01
6.813000E+13 1.000E+15 310 1.800E-4 1.042074E-1 4.248600E+0 2.932780E-1 6.950760E+1 2.310060E-1 9.195760E-2 1.366011E-1 6.060600E+0 3.131090E-1 7.084940E+1 2.490140E-1 1.216922E-1 2.3714084E+01 2.9898030E+01 6.3335771E+00 1.8938763E+00 7.2317219E+00 2.4434269E+01
1.000000E+14 1.000E+15 310 1.800E-4 9.119721E-2 3.529800E+0 2.827190E-1 6.845160E+1 2.210640E-1 7.983645E-2 1.209756E-1 5.139400E+0 3.037710E-1 6.992610E+1 2.400490E-1 1.070493E-1 2.4615203E+01 3.1318831E+01 6.9302205E+00 2.1086547E+00 7.9088020E+00 2.5420857E+01
1.000000E+10 1.000E+15 315 1.800E-4 3.675274E-1 2.551840E+1 4.479750E-1 7.749600E+1 3.728610E-1 3.421968E-1 3.680638E-1 2.568820E+1 4.477270E-1 7.794120E+1 3.743650E-1 3.430897E-1 1.4573560E-01 6.6100389E-01 -5.5390897E-02 5.7119983E-01 4.0174696E-01 2.6025264E-01
1.468000E+10 1.000E+15 315 1.800E-4 3.670813E-1 2.536600E+1 4.471070E-1 7.727640E+1 3.713180E-1 3.415656E-1 3.678588E-1 2.560650E+1 4.468020E-1 7.789740E+1 3.734470E-1 3.428389E-1 2.1135827E-01 9.3921465E-01 -6.8262899E-02 7.9720247E-01 5.7009428E-01 3.7139893E-01
2.154000E+10 1.000E+15 315 1.800E-4 3.664302E-1 2.515460E+1 4.458340E-1 7.698780E+1 3.691700E-1 3.406903E-1 3.675587E-1 2.549090E+1 4.455060E-1 7.783490E+1 3.721780E-1 3.424559E-1 3.0702579E-01 1.3192943E+00 -7.3624149E-02 1.0883293E+00 8.0821542E-01 5.1557003E-01
3.162000E+10 1.000E+15 315 1.800E-4 3.654827E-1 2.486770E+1 4.439660E-1 7.662810E+1 3.662210E-1 3.395173E-1 3.671199E-1 2.532990E+1 4.437200E-1 7.774730E+1 3.704000E-1 3.419251E-1 4.4595785E-01 1.8247210E+00 -5.5440368E-02 1.4395355E+00 1.1282397E+00 7.0418931E-01
4.642000E+10 1.000E+15 315 1.800E-4 3.641088E-1 2.448910E+1 4.412320E-1 7.621570E+1 3.623730E-1 3.378990E-1 3.664797E-1 2.510960E+1 4.413090E-1 7.762750E+1 3.680180E-1 3.411458E-1 6.4693897E-01 2.4711664E+00 1.7448092E-02 1.8186854E+00 1.5338924E+00 9.5173383E-01
6.813000E+10 1.000E+15 315 1.800E-4 3.621282E-1 2.400250E+1 4.371580E-1 7.580970E+1 3.575100E-1 3.356893E-1 3.655482E-1 2.481500E+1 4.380360E-1 7.748720E+1 3.648730E-1 3.400497E-1 9.3558114E-01 3.2742293E+00 2.0044015E-01 2.1648737E+00 2.0179624E+00 1.2822831E+00
1.000000E+11 1.000E+15 315 1.800E-4 3.592955E-1 2.339720E+1 4.314340E-1 7.546880E+1 3.516310E-1 3.326953E-1 3.641978E-1 2.443130E+1 4.338390E-1 7.731230E+1 3.608690E-1 3.385050E-1 1.3460543E+00 4.2326851E+00 5.5435311E-01 2.3844847E+00 2.5599317E+00 1.7162819E+00
1.468000E+11 1.000E+15 315 1.800E-4 3.552908E-1 2.266380E+1 4.237610E-1 7.526570E+1 3.448730E-1 3.285814E-1 3.622518E-1 2.394480E+1 4.286770E-1 7.709760E+1 3.559470E-1 3.363532E-1 1.9215916E+00 5.3498046E+00 1.1467842E+00 2.3760792E+00 3.1111373E+00 2.3106068E+00
2.154000E+11 1.000E+15 315 1.800E-4 3.497195E-1 2.179550E+1 4.144910E-1 7.517970E+1 3.374320E-1 3.229606E-1 3.594700E-1 2.334490E+1 4.224750E-1 7.685930E+1 3.501460E-1 3.333580E-1 2.7124656E+00 6.6369957E+00 1.8898160E+00 2.1852918E+00 3.6310568E+00 3.1189892E+00
3.162000E+11 1.000E+15 315 1.800E-4 3.421397E-1 2.078830E+1 4.043480E-1 7.513290E+1 3.295020E-1 3.154504E-1 3.555398E-1 2.262230E+1 4.153530E-1 7.659500E+1 3.435640E-1 3.292289E-1 3.7689451E+00 8.1070448E+00 2.6495535E+00 1.9088713E+00 4.0929783E+00 4.1850822E+00
4.642000E+11 1.000E+15 315 1.800E-4 3.321301E-1 1.964130E+1 3.940330E-1 7.504080E+1 3.212990E-1 3.056534E-1 3.500767E-1 2.176970E+1 4.075290E-1 7.629590E+1 3.363570E-1 3.236097E-1 5.1264766E+00 9.7768917E+00 3.3116662E+00 1.6450425E+00 4.4767910E+00 5.5487521E+00
6.813000E+11 1.000E+15 315 1.800E-4 3.194105E-1 1.836290E+1 3.839520E-1 7.486600E+1 3.129980E-1 2.933386E-1 3.426507E-1 2.078170E+1 3.991940E-1 7.596520E+1 3.286620E-1 3.161552E-1 6.7824756E+00 1.1639086E+01 3.8181937E+00 1.4469784E+00 4.7659906E+00 7.2168985E+00
1.000000E+12 1.000E+15 315 1.800E-4 3.039891E-1 1.697730E+1 3.742800E-1 7.460780E+1 3.047750E-1 2.785215E-1 3.328528E-1 1.965680E+1 3.905260E-1 7.561000E+1 3.207130E-1 3.064537E-1 8.6716110E+00 1.3631415E+01 4.1600303E+00 1.3254860E+00 4.9695522E+00 9.1146558E+00
1.468000E+12 1.000E+15 315 1.800E-4 2.862641E-1 1.552580E+1 3.650710E-1 7.428100E+1 2.967090E-1 2.616326E-1 3.204090E-1 1.840290E+1 3.817090E-1 7.523460E+1 3.126270E-1 2.943256E-1 1.0656661E+01 1.5633949E+01 4.3588178E+00 1.2675019E+00 5.0916907E+00 1.1107766E+01
2.154000E+12 1.000E+15 315 1.800E-4 2.669817E-1 1.406070E+1 3.563150E-1 7.390270E+1 2.888960E-1 2.433512E-1 3.053195E-1 1.704240E+1 3.729440E-1 7.483460E+1 3.045800E-1 2.797683E-1 1.2556617E+01 1.7495775E+01 4.4588464E+00 1.2452796E+00 5.1493860E+00 1.3016879E+01
3.162000E+12 1.000E+15 315 1.800E-4 2.470212E-1 1.263180E+1 3.479450E-1 7.348330E+1 2.812990E-1 2.245258E-1 2.879537E-1 1.561430E+1 3.643510E-1 7.441280E+1 2.966700E-1 2.631584E-1 1.4214959E+01 1.9101080E+01 4.5028009E+00 1.2491131E+00 5.1811777E+00 1.4680360E+01
4.642000E+12 1.000E+15 315 1.800E-4 2.271161E-1 1.127290E+1 3.398470E-1 7.302550E+1 2.738770E-1 2.058025E-1 2.690135E-1 1.416800E+1 3.559990E-1 7.396980E+1 2.889550E-1 2.451583E-1 1.5574460E+01 2.0434077E+01 4.5370914E+00 1.2766021E+00 5.2181135E+00 1.6053219E+01
6.813000E+12 1.000E+15 315 1.800E-4 2.076882E-1 9.997600E+0 3.317600E-1 7.254900E+1 2.664940E-1 1.875769E-1 2.493369E-1 1.275140E+1 3.478890E-1 7.350210E+1 2.814360E-1 2.265417E-1 1.6703785E+01 2.1596060E+01 4.6362489E+00 1.2966976E+00 5.3092000E+00 1.7199836E+01
1.000000E+13 1.000E+15 315 1.800E-4 1.888821E-1 8.805200E+0 3.236030E-1 7.202850E+1 2.590140E-1 1.699748E-1 2.296367E-1 1.139810E+1 3.399620E-1 7.300100E+1 2.740330E-1 2.079681E-1 1.7747425E+01 2.2748528E+01 4.8120084E+00 1.3321735E+00 5.4807268E+00 1.8268811E+01
1.468000E+13 1.000E+15 315 1.800E-4 1.707238E-1 7.691100E+0 3.152590E-1 7.144930E+1 2.513380E-1 1.530035E-1 2.103368E-1 1.012240E+1 3.319720E-1 7.248290E+1 2.666500E-1 1.898062E-1 1.8833129E+01 2.4019007E+01 5.0344607E+00 1.4259915E+00 5.7423589E+00 1.9389620E+01
2.154000E+13 1.000E+15 315 1.800E-4 1.532658E-1 6.654500E+0 3.066280E-1 7.079850E+1 2.433500E-1 1.367260E-1 1.915936E-1 8.924900E+0 3.238880E-1 7.191090E+1 2.591310E-1 1.722073E-1 2.0004739E+01 2.5438940E+01 5.3290026E+00 1.5469143E+00 6.0899699E+00 2.0603830E+01
3.162000E+13 1.000E+15 315 1.800E-4 1.366350E-1 5.698400E+0 2.976280E-1 7.006290E+1 2.350100E-1 1.212380E-1 1.734422E-1 7.802000E+0 3.155950E-1 7.126730E+1 2.513770E-1 1.551849E-1 2.1221594E+01 2.6962317E+01 5.6930560E+00 1.6899756E+00 6.5109378E+00 2.1875131E+01
4.642000E+13 1.000E+15 315 1.800E-4 1.210025E-1 4.828000E+0 2.881750E-1 6.922840E+1 2.262400E-1 1.067003E-1 1.559390E-1 6.753400E+0 3.069950E-1 7.053520E+1 2.432910E-1 1.387925E-1 2.2403953E+01 2.8510084E+01 6.1303930E+00 1.8526920E+00 7.0084796E+00 2.3122431E+01
6.813000E+13 1.000E+15 315 1.800E-4 1.065249E-1 4.046300E+0 2.781680E-1 6.827540E+1 2.169240E-1 9.326439E-2 1.392140E-1 5.783100E+0 2.980100E-1 6.969760E+1 2.347950E-1 1.231523E-1 2.3481187E+01 3.0032336E+01 6.6581658E+00 2.0405294E+00 7.6113205E+00 2.4269064E+01
1.000000E+14 1.000E+15 315 1.800E-4 9.332168E-2 3.353800E+0 2.674660E-1 6.718240E+1 2.069820E-1 8.101648E-2 1.234425E-1 4.897100E+0 2.885650E-1 6.873820E+1 2.258300E-1 1.084239E-1 2.4400689E+01 3.1514570E+01 7.3116975E+00 2.2633703E+00 8.3461010E+00 2.5278024E+01
1.000000E+10 1.000E+15 320 1.800E-4 3.685781E-1 2.464920E+1 4.354140E-1 7.679630E+1 3.604200E-1 3.419507E-1 3.691064E-1 2.481920E+1 4.352140E-1 7.725080E+1 3.619240E-1 3.428781E-1 1.4312946E-01 6.8495358E-01 -4.5954404E-02 5.8834342E-01 4.1555686E-01 2.7047513E-01
1.468000E+10 1.000E+15 320 1.800E-4 3.681383E-1 2.449460E+1 4.345190E-1 7.656330E+1 3.588180E-1 3.413227E-1 3.689018E-1 2.473510E+1 4.342830E-1 7.719670E+1 3.609860E-1 3.426034E-1 2.0696565E-01 9.7230252E-01 -5.4342445E-02 8.2050139E-01 6.0057731E-01 3.7381415E-01
2.154000E+10 1.000E+15 320 1.800E-4 3.674965E-1 2.428060E+1 4.332020E-1 7.625800E+1 3.566110E-1 3.404349E-1 3.686024E-1 2.461630E+1 4.329750E-1 7.712060E+1 3.596580E-1 3.422169E-1 3.0002518E-01 1.3637305E+00 -5.2427969E-02 1.1185079E+00 8.4719372E-01 5.2072238E-01
3.162000E+10 1.000E+15 320 1.800E-4 3.665624E-1 2.399140E+1 4.312660E-1 7.588090E+1 3.536040E-1 3.392413E-1 3.681648E-1 2.445100E+1 4.311650E-1 7.701580E+1 3.578220E-1 3.416631E-1 4.3523987E-01 1.8796777E+00 -2.3424907E-02 1.4735937E+00 1.1787984E+00 7.0882691E-01
4.642000E+10 1.000E+15 320 1.800E-4 3.652081E-1 2.360960E+1 4.283540E-1 7.545960E+1 3.496580E-1 3.376092E-1 3.675262E-1 2.422540E+1 4.286400E-1 7.688810E+1 3.553420E-1 3.408739E-1 6.3073054E-01 2.5419601E+00 6.6722658E-02 1.8578948E+00 1.5995858E+00 9.5774420E-01
6.813000E+10 1.000E+15 320 1.800E-4 3.632556E-1 2.312190E+1 4.241170E-1 7.504030E+1 3.446580E-1 3.354319E-1 3.665969E-1 2.392480E+1 4.252670E-1 7.673010E+1 3.521000E-1 3.397435E-1 9.1143706E-01 3.3559319E+00 2.7041835E-01 2.2022648E+00 2.1136041E+00 1.2690751E+00
1.000000E+11 1.000E+15 320 1.800E-4 3.604634E-1 2.251660E+1 4.181720E-1 7.468890E+1 3.386820E-1 3.324151E-1 3.652502E-1 2.353450E+1 4.210120E-1 7.652240E+1 3.479590E-1 3.381783E-1 1.3105537E+00 4.3251397E+00 6.7456510E-01 2.3960304E+00 2.6661187E+00 1.7041898E+00
