X GE200Nph GE300Nph Orion400Nph Orion600Nph Orion700Nph Osram200Nph Osram400Nph Osram600Nph Osram700Nph
1.15900E+3 8.81564E-1 8.95860E-1 8.70888E-1 8.66760E-1 8.87137E-1 6.67971E-1 7.76723E-1 7.01890E-1 6.74242E-1
1.16000E+3 8.86390E-1 9.00543E-1 8.65198E-1 8.61605E-1 8.82375E-1 6.60127E-1 7.69841E-1 6.93792E-1 6.66815E-1
1.16100E+3 8.91110E-1 9.05135E-1 8.59424E-1 8.56370E-1 8.77468E-1 6.52321E-1 7.62936E-1 6.85676E-1 6.59420E-1
1.16200E+3 8.95752E-1 9.09643E-1 8.53580E-1 8.51049E-1 8.72399E-1 6.44522E-1 7.55990E-1 6.77539E-1 6.52010E-1
1.16300E+3 9.00325E-1 9.14078E-1 8.47672E-1 8.45638E-1 8.67161E-1 6.36717E-1 7.49008E-1 6.69387E-1 6.44545E-1
1.16400E+3 9.04876E-1 9.18461E-1 8.41702E-1 8.40141E-1 8.61761E-1 6.28885E-1 7.41983E-1 6.61236E-1 6.36988E-1
1.16500E+3 9.09424E-1 9.22811E-1 8.35678E-1 8.34547E-1 8.56215E-1 6.21016E-1 7.34913E-1 6.53095E-1 6.29305E-1
1.16600E+3 9.13993E-1 9.27143E-1 8.29588E-1 8.28842E-1 8.50528E-1 6.13081E-1 7.27793E-1 6.44968E-1 6.21450E-1
1.16700E+3 9.18597E-1 9.31449E-1 8.23423E-1 8.23013E-1 8.44705E-1 6.05056E-1 7.20615E-1 6.36853E-1 6.13380E-1
1.16800E+3 9.23236E-1 9.35742E-1 8.17182E-1 8.17053E-1 8.38761E-1 5.96955E-1 7.13375E-1 6.28764E-1 6.05108E-1
1.16900E+3 9.27881E-1 9.39993E-1 8.10861E-1 8.10953E-1 8.32700E-1 5.88801E-1 7.06073E-1 6.20701E-1 5.96679E-1
1.17000E+3 9.32509E-1 9.44183E-1 8.04459E-1 8.04705E-1 8.26542E-1 5.80605E-1 6.98704E-1 6.12667E-1 5.88136E-1
1.17100E+3 9.37096E-1 9.48299E-1 7.97973E-1 7.98300E-1 8.20294E-1 5.72402E-1 6.91268E-1 6.04662E-1 5.79530E-1
1.17200E+3 9.41609E-1 9.52314E-1 7.91394E-1 7.91727E-1 8.13962E-1 5.64208E-1 6.83759E-1 5.96688E-1 5.70898E-1
1.17300E+3 9.46023E-1 9.56203E-1 7.84715E-1 7.84970E-1 8.07554E-1 5.56042E-1 6.76174E-1 5.88746E-1 5.62289E-1
1.17400E+3 9.50309E-1 9.59951E-1 7.77943E-1 7.78032E-1 8.01084E-1 5.47927E-1 6.68506E-1 5.80833E-1 5.53747E-1
1.17500E+3 9.54449E-1 9.63532E-1 7.71086E-1 7.70941E-1 7.94556E-1 5.39891E-1 6.60757E-1 5.72958E-1 5.45322E-1
1.17600E+3 9.58408E-1 9.66931E-1 7.64163E-1 7.63729E-1 7.87975E-1 5.31960E-1 6.52921E-1 5.65120E-1 5.37058E-1
1.17700E+3 9.62166E-1 9.70136E-1 7.57189E-1 7.56427E-1 7.81356E-1 5.24146E-1 6.45000E-1 5.57322E-1 5.28999E-1
1.17800E+3 9.65704E-1 9.73117E-1 7.50184E-1 7.49067E-1 7.74698E-1 5.16470E-1 6.36983E-1 5.49561E-1 5.21179E-1
1.17900E+3 9.69036E-1 9.75894E-1 7.43156E-1 7.41680E-1 7.68011E-1 5.08929E-1 6.28883E-1 5.41836E-1 5.13589E-1
1.18000E+3 9.72166E-1 9.78487E-1 7.36125E-1 7.34298E-1 7.61299E-1 5.01509E-1 6.20698E-1 5.34146E-1 5.06217E-1
1.18100E+3 9.75122E-1 9.80903E-1 7.29110E-1 7.26954E-1 7.54572E-1 4.94203E-1 6.12442E-1 5.26486E-1 4.99040E-1
1.18200E+3 9.77918E-1 9.83162E-1 7.22121E-1 7.19681E-1 7.47834E-1 4.87000E-1 6.04113E-1 5.18855E-1 4.92045E-1
1.18300E+3 9.80559E-1 9.85271E-1 7.15180E-1 7.12512E-1 7.41094E-1 4.79891E-1 5.95718E-1 5.11247E-1 4.85216E-1
1.18400E+3 9.83068E-1 9.87246E-1 7.08298E-1 7.05474E-1 7.34359E-1 4.72862E-1 5.87264E-1 5.03658E-1 4.78536E-1
1.18500E+3 9.85454E-1 9.89106E-1 7.01488E-1 6.98589E-1 7.27632E-1 4.65910E-1 5.78756E-1 4.96087E-1 4.71987E-1
1.18600E+3 9.87733E-1 9.90860E-1 6.94746E-1 6.91851E-1 7.20912E-1 4.59021E-1 5.70199E-1 4.88534E-1 4.65553E-1
1.18700E+3 9.89922E-1 9.92523E-1 6.88061E-1 6.85244E-1 7.14199E-1 4.52187E-1 5.61595E-1 4.80989E-1 4.59220E-1
1.18800E+3 9.92031E-1 9.94115E-1 6.81431E-1 6.78754E-1 7.07491E-1 4.45399E-1 5.52953E-1 4.73453E-1 4.52965E-1
1.18900E+3 9.94084E-1 9.95648E-1 6.74848E-1 6.72370E-1 7.00786E-1 4.38646E-1 5.44277E-1 4.65924E-1 4.46778E-1
1.19000E+3 9.96087E-1 9.97126E-1 6.68301E-1 6.66072E-1 6.94082E-1 4.31914E-1 5.35572E-1 4.58392E-1 4.40638E-1
1.19100E+3 9.98047E-1 9.98564E-1 6.61787E-1 6.59848E-1 6.87375E-1 4.25197E-1 5.26845E-1 4.50856E-1 4.34527E-1
1.19200E+3 1.00000E+0 1.00000E+0 6.55304E-1 6.53691E-1 6.80674E-1 4.18487E-1 5.18099E-1 4.43322E-1 4.28433E-1
