Ytrue T Nd Ypred RelError
2.757128e+00 4.000000e+01 8.000000e+02 1.993750e+02 2.758073e+00 3.428047e-04
4.889005e+00 3.000000e+01 3.000000e+02 1.808750e+02 4.876197e+00 2.619663e-03
1.980228e+02 -3.552714e-15 4.000000e+02 4.408750e+02 1.980229e+02 4.209971e-07
1.132084e+00 7.000000e+01 3.000000e+02 3.653750e+02 1.123827e+00 7.293158e-03
6.267555e+01 -3.552714e-15 9.000000e+02 1.913750e+02 6.267561e+01 9.816412e-07
2.438929e+00 4.000000e+01 9.000000e+02 8.087500e+01 2.437003e+00 7.896252e-04
2.757061e+00 4.000000e+01 5.000000e+02 2.237500e+01 2.759821e+00 1.001116e-03
1.534136e+01 1.000000e+01 3.000000e+02 8.937500e+01 1.534232e+01 6.219209e-05
1.088559e+02 -3.552714e-15 5.000000e+02 6.787500e+01 1.088561e+02 2.311326e-06
5.108451e+00 2.000000e+01 7.000000e+02 4.693750e+02 5.109205e+00 1.476611e-04
1.572714e+01 1.000000e+01 3.000000e+02 5.787500e+01 1.574318e+01 1.019918e-03
1.257734e+02 -3.552714e-15 5.000000e+02 4.213750e+02 1.257736e+02 1.821783e-06
3.028945e+00 4.000000e+01 4.000000e+02 2.143750e+02 3.035946e+00 2.311154e-03
1.108433e+00 7.000000e+01 3.000000e+02 3.878750e+02 1.108365e+00 6.124004e-05
1.085837e+00 6.000000e+01 3.000000e+02 3.928750e+02 1.085722e+00 1.057788e-04
5.780395e+00 2.000000e+01 9.000000e+02 4.298750e+02 5.778960e+00 2.482126e-04
1.664848e+01 1.000000e+01 3.000000e+02 2.408750e+02 1.664877e+01 1.723013e-05
2.389232e+00 4.000000e+01 1.000000e+03 4.128750e+02 2.387570e+00 6.954090e-04
5.265198e+00 2.000000e+01 1.000000e+03 1.438750e+02 5.265476e+00 5.271125e-05
1.019987e+02 -3.552714e-15 5.000000e+02 5.237500e+01 1.020047e+02 5.798734e-05
5.193730e+00 2.000000e+01 7.000000e+02 4.328750e+02 5.194342e+00 1.178989e-04
2.494032e+00 4.000000e+01 7.000000e+02 4.798750e+02 2.497640e+00 1.446535e-03
7.159292e+00 2.000000e+01 4.000000e+02 2.603750e+02 7.159146e+00 2.043367e-05
7.195328e+00 2.000000e+01 5.000000e+02 1.873750e+02 7.196836e+00 2.095549e-04
6.171640e+00 2.000000e+01 8.000000e+02 3.037500e+01 6.168633e+00 4.873185e-04
2.449477e+00 4.000000e+01 1.000000e+03 5.937500e+01 2.450876e+00 5.711663e-04
1.038418e+02 -3.552714e-15 6.000000e+02 4.613750e+02 1.038420e+02 1.080429e-06
2.725259e+00 4.000000e+01 5.000000e+02 7.437500e+01 2.727512e+00 8.268789e-04
2.473300e+00 4.000000e+01 9.000000e+02 3.187500e+01 2.475586e+00 9.244189e-04
2.338389e+00 4.000000e+01 1.000000e+03 2.518750e+02 2.339818e+00 6.111888e-04
5.746748e+00 2.000000e+01 9.000000e+02 9.375000e+00 5.741777e+00 8.648787e-04
5.230233e+00 2.000000e+01 1.000000e+03 8.637500e+01 5.231417e+00 2.263665e-04
2.483560e+00 4.000000e+01 7.000000e+02 1.233750e+02 2.485406e+00 7.434588e-04
1.034630e+02 -3.552714e-15 6.000000e+02 4.788750e+02 1.034626e+02 4.050710e-06
1.882646e+02 -3.552714e-15 4.000000e+02 3.128750e+02 1.882652e+02 3.291653e-06
4.748145e+00 3.000000e+01 3.000000e+02 4.608750e+02 4.743939e+00 8.859236e-04
5.676116e+01 -3.552714e-15 1.000000e+03 3.253750e+02 5.676098e+01 3.114465e-06
1.222825e+02 -3.552714e-15 5.000000e+02 2.783750e+02 1.222825e+02 1.134883e-07
8.371175e+00 2.000000e+01 3.000000e+02 1.553750e+02 8.374806e+00 4.337656e-04
4.238009e+01 -3.552714e-15 6.000000e+02 9.875000e+00 4.238887e+01 2.071790e-04
2.649088e+00 4.000000e+01 8.000000e+02 1.098750e+02 2.644954e+00 1.560741e-03
3.303429e+00 4.000000e+01 5.000000e+02 3.613750e+02 3.304455e+00 3.105617e-04
2.950897e+00 4.000000e+01 3.000000e+02 2.298750e+02 2.994094e+00 1.463847e-02
5.701074e+00 2.000000e+01 9.000000e+02 2.273750e+02 5.702017e+00 1.654406e-04
1.119919e+02 -3.552714e-15 5.000000e+02 7.737500e+01 1.119891e+02 2.521887e-05
1.192227e+00 6.000000e+01 3.000000e+02 9.887500e+01 1.200406e+00 6.859988e-03
1.029921e+02 -3.552714e-15 6.000000e+02 3.038750e+02 1.029929e+02 7.430709e-06
3.022135e+00 4.000000e+01 4.000000e+02 2.773750e+02 3.022217e+00 2.709324e-05
1.783142e+00 5.000000e+01 3.000000e+02 3.103750e+02 1.783829e+00 3.853087e-04
2.981217e+00 4.000000e+01 3.000000e+02 1.103750e+02 2.963973e+00 5.784035e-03
3.030491e+00 4.000000e+01 6.000000e+02 2.058750e+02 3.029459e+00 3.403975e-04
2.519897e+00 4.000000e+01 7.000000e+02 4.838750e+02 2.522810e+00 1.155792e-03
1.675887e+01 1.000000e+01 3.000000e+02 2.438750e+02 1.676052e+01 9.865371e-05
1.037314e+02 -3.552714e-15 6.000000e+02 2.153750e+02 1.037317e+02 2.722358e-06
1.190399e+00 6.000000e+01 3.000000e+02 1.848750e+02 1.191023e+00 5.235200e-04
1.695605e+00 5.000000e+01 3.000000e+02 1.583750e+02 1.693401e+00 1.299400e-03
4.607008e+01 -3.552714e-15 1.000000e+03 3.987500e+01 4.606820e+01 4.062726e-05
7.412261e+00 2.000000e+01 5.000000e+02 1.187500e+01 7.408287e+00 5.360914e-04
7.091476e+00 2.000000e+01 4.000000e+02 2.648750e+02 7.091110e+00 5.158166e-05
2.871954e+00 4.000000e+01 4.000000e+02 3.318750e+02 2.871059e+00 3.115975e-04
6.450417e+00 2.000000e+01 8.000000e+02 4.008750e+02 6.449472e+00 1.465509e-04
2.455334e+00 4.000000e+01 9.000000e+02 1.298750e+02 2.454157e+00 4.792458e-04
2.366292e+00 4.000000e+01 1.000000e+03 2.843750e+02 2.365605e+00 2.900534e-04
1.203591e+00 6.000000e+01 3.000000e+02 6.587500e+01 1.201362e+00 1.852235e-03
3.006345e+00 4.000000e+01 5.000000e+02 2.148750e+02 2.999591e+00 2.246408e-03
1.185319e+00 6.000000e+01 3.000000e+02 2.213750e+02 1.184755e+00 4.755265e-04
2.445427e+00 4.000000e+01 7.000000e+02 4.943750e+02 2.449428e+00 1.636122e-03
3.162161e+00 4.000000e+01 3.000000e+02 8.487500e+01 3.132697e+00 9.317796e-03
2.711809e+00 4.000000e+01 9.000000e+02 4.608750e+02 2.710378e+00 5.277535e-04
2.541310e+00 4.000000e+01 7.000000e+02 1.293750e+02 2.541863e+00 2.176437e-04
6.485665e+00 2.000000e+01 6.000000e+02 7.987500e+01 6.487893e+00 3.434286e-04
8.279813e+00 2.000000e+01 3.000000e+02 1.433750e+02 8.281797e+00 2.396836e-04
3.318445e+00 4.000000e+01 6.000000e+02 4.333750e+02 3.320641e+00 6.614923e-04
5.853955e+00 2.000000e+01 9.000000e+02 1.688750e+02 5.853682e+00 4.664531e-05
4.841867e+00 3.000000e+01 3.000000e+02 3.413750e+02 4.838849e+00 6.233031e-04
1.617786e+01 1.000000e+01 3.000000e+02 1.868750e+02 1.618387e+01 3.716719e-04
4.706736e+01 -3.552714e-15 1.000000e+03 4.687500e+01 4.706900e+01 3.488744e-05
8.285762e+00 2.000000e+01 3.000000e+02 1.463750e+02 8.284192e+00 1.894476e-04
1.579194e+01 1.000000e+01 3.000000e+02 1.708750e+02 1.579364e+01 1.076855e-04
7.912330e+01 -3.552714e-15 8.000000e+02 4.243750e+02 7.912567e+01 2.993082e-05
5.104162e+00 2.000000e+01 1.000000e+03 1.198750e+02 5.104134e+00 5.623976e-06
1.265330e+02 -3.552714e-15 5.000000e+02 4.318750e+02 1.265335e+02 3.683647e-06
5.085960e+00 2.000000e+01 1.000000e+03 1.118750e+02 5.083437e+00 4.961063e-04
1.642406e+02 -3.552714e-15 4.000000e+02 1.593750e+02 1.642408e+02 6.147547e-07
6.017799e+00 2.000000e+01 1.000000e+03 4.003750e+02 6.018238e+00 7.299914e-05
2.927725e+00 4.000000e+01 4.000000e+02 3.928750e+02 2.927479e+00 8.400064e-05
7.416132e+00 2.000000e+01 4.000000e+02 1.718750e+02 7.410104e+00 8.128754e-04
2.949224e+00 4.000000e+01 3.000000e+02 4.358750e+02 2.962679e+00 4.562410e-03
1.142993e+00 6.000000e+01 3.000000e+02 4.578750e+02 1.147679e+00 4.099991e-03
7.561652e+00 2.000000e+01 4.000000e+02 1.288750e+02 7.562034e+00 5.047788e-05
1.106339e+00 7.000000e+01 3.000000e+02 1.753750e+02 1.096702e+00 8.710616e-03
4.800788e+00 3.000000e+01 3.000000e+02 1.993750e+02 4.813105e+00 2.565594e-03
8.314598e+00 2.000000e+01 3.000000e+02 4.403750e+02 8.313730e+00 1.044159e-04
1.037399e+02 -3.552714e-15 6.000000e+02 2.193750e+02 1.037398e+02 1.009088e-06
7.966891e+01 -3.552714e-15 8.000000e+02 3.318750e+02 7.967194e+01 3.805381e-05
6.832651e+00 2.000000e+01 6.000000e+02 4.468750e+02 6.831555e+00 1.603664e-04
6.351537e+01 -3.552714e-15 9.000000e+02 2.093750e+02 6.351604e+01 1.061755e-05
6.183485e+00 2.000000e+01 8.000000e+02 2.028750e+02 6.181562e+00 3.108914e-04
5.785369e+00 2.000000e+01 9.000000e+02 1.293750e+02 5.787415e+00 3.538025e-04
6.635964e+01 -3.552714e-15 9.000000e+02 2.603750e+02 6.635862e+01 1.547854e-05
1.111730e+00 7.000000e+01 3.000000e+02 2.987500e+01 1.097431e+00 1.286220e-02
2.708105e+00 4.000000e+01 8.000000e+02 1.353750e+02 2.710896e+00 1.030455e-03
2.580099e+00 4.000000e+01 7.000000e+02 1.618750e+02 2.578846e+00 4.856757e-04
2.971993e+00 4.000000e+01 4.000000e+02 1.003750e+02 2.974280e+00 7.693792e-04
7.607393e+01 -3.552714e-15 7.000000e+02 1.238750e+02 7.607295e+01 1.286556e-05
4.316309e+01 -3.552714e-15 8.000000e+02 1.437500e+01 4.314783e+01 3.535602e-04
1.713724e+00 5.000000e+01 3.000000e+02 4.248750e+02 1.712081e+00 9.583422e-04
1.135315e+00 6.000000e+01 3.000000e+02 3.103750e+02 1.135516e+00 1.769536e-04
2.725632e+00 4.000000e+01 9.000000e+02 4.423750e+02 2.726272e+00 2.350971e-04
1.789073e+00 5.000000e+01 3.000000e+02 2.973750e+02 1.790198e+00 6.288560e-04
2.451069e+00 4.000000e+01 9.000000e+02 4.187500e+01 2.449681e+00 5.661488e-04
5.778321e+01 -3.552714e-15 1.000000e+03 3.673750e+02 5.778231e+01 1.559264e-05
4.856922e+00 3.000000e+01 3.000000e+02 2.943750e+02 4.856206e+00 1.475109e-04
5.780366e+00 2.000000e+01 9.000000e+02 4.037500e+01 5.775076e+00 9.151493e-04
1.913162e+02 -3.552714e-15 4.000000e+02 3.448750e+02 1.913173e+02 5.861993e-06
4.850067e+01 -3.552714e-15 1.000000e+03 6.287500e+01 4.849810e+01 5.298188e-05
7.864908e+01 -3.552714e-15 8.000000e+02 4.408750e+02 7.864866e+01 5.417091e-06
5.551476e+01 -3.552714e-15 1.000000e+03 1.698750e+02 5.551501e+01 4.520766e-06
1.892551e+02 -3.552714e-15 4.000000e+02 3.218750e+02 1.892552e+02 1.605800e-07
6.277958e+00 2.000000e+01 6.000000e+02 3.633750e+02 6.277159e+00 1.273208e-04
6.356221e+01 -3.552714e-15 9.000000e+02 3.898750e+02 6.355709e+01 8.056064e-05
3.425660e+00 -3.552714e-15 8.000000e+02 3.750000e-01 3.528206e+00 2.993480e-02
6.237379e+00 2.000000e+01 7.000000e+02 2.098750e+02 6.237874e+00 7.924340e-05
2.400738e+00 4.000000e+01 1.000000e+03 4.408750e+02 2.401688e+00 3.958472e-04
1.058446e+00 7.000000e+01 3.000000e+02 1.303750e+02 1.059434e+00 9.329018e-04
7.895652e+00 2.000000e+01 4.000000e+02 7.937500e+01 7.909841e+00 1.797145e-03
4.782543e+00 3.000000e+01 3.000000e+02 3.433750e+02 4.781419e+00 2.350846e-04
4.888144e+00 3.000000e+01 3.000000e+02 3.028750e+02 4.879120e+00 1.846090e-03
2.745710e+00 4.000000e+01 9.000000e+02 4.268750e+02 2.744980e+00 2.658798e-04
7.840201e+01 -3.552714e-15 8.000000e+02 4.633750e+02 7.840353e+01 1.935893e-05
7.518994e+01 -3.552714e-15 7.000000e+02 1.093750e+02 7.519062e+01 8.993935e-06
2.766772e+00 4.000000e+01 8.000000e+02 1.793750e+02 2.764191e+00 9.329982e-04
1.034618e+02 -3.552714e-15 6.000000e+02 4.753750e+02 1.034618e+02 2.744188e-08
6.242554e+00 2.000000e+01 8.000000e+02 2.508750e+02 6.241542e+00 1.620121e-04
2.591302e+00 4.000000e+01 7.000000e+02 1.593750e+02 2.591581e+00 1.076046e-04
2.944082e+00 4.000000e+01 4.000000e+02 1.187500e+01 2.964387e+00 6.896839e-03
1.850959e+00 5.000000e+01 3.000000e+02 3.875000e+00 1.843364e+00 4.103157e-03
5.560153e+01 -3.552714e-15 1.000000e+03 2.158750e+02 5.560141e+01 2.273557e-06
3.096489e+00 4.000000e+01 6.000000e+02 2.668750e+02 3.096281e+00 6.698806e-05
2.590034e+00 4.000000e+01 9.000000e+02 3.418750e+02 2.591646e+00 6.224824e-04
6.504590e+00 2.000000e+01 4.000000e+02 3.688750e+02 6.504021e+00 8.741723e-05
1.043921e+00 7.000000e+01 3.000000e+02 4.375000e+00 1.039226e+00 4.497194e-03
4.837093e+00 3.000000e+01 3.000000e+02 3.358750e+02 4.843151e+00 1.252478e-03
1.063801e+02 -3.552714e-15 6.000000e+02 3.673750e+02 1.063797e+02 3.309713e-06
6.238429e+00 2.000000e+01 7.000000e+02 2.318750e+02 6.240785e+00 3.777712e-04
6.846313e+00 2.000000e+01 7.000000e+02 8.337500e+01 6.847539e+00 1.790672e-04
1.037525e+02 -3.552714e-15 6.000000e+02 2.213750e+02 1.037520e+02 4.935007e-06
5.589039e+00 2.000000e+01 9.000000e+02 4.683750e+02 5.589850e+00 1.450806e-04
6.260759e+00 2.000000e+01 6.000000e+02 3.613750e+02 6.263348e+00 4.136382e-04
1.047304e+02 -3.552714e-15 5.000000e+02 5.787500e+01 1.047432e+02 1.221805e-04
2.959537e+00 4.000000e+01 5.000000e+02 2.358750e+02 2.959912e+00 1.265058e-04
8.108282e+01 -3.552714e-15 7.000000e+02 2.173750e+02 8.107987e+01 3.640500e-05
8.036651e+00 2.000000e+01 3.000000e+02 3.843750e+02 8.035344e+00 1.626025e-04
5.842559e+00 2.000000e+01 7.000000e+02 3.413750e+02 5.841619e+00 1.608017e-04
2.475084e+00 4.000000e+01 7.000000e+02 1.228750e+02 2.480959e+00 2.373843e-03
1.578619e+01 1.000000e+01 3.000000e+02 7.087500e+01 1.580180e+01 9.891026e-04
4.875576e+00 3.000000e+01 3.000000e+02 3.153750e+02 4.881079e+00 1.128829e-03
1.990816e+02 -3.552714e-15 4.000000e+02 4.798750e+02 1.990801e+02 7.615699e-06
7.302630e+00 2.000000e+01 5.000000e+02 1.313750e+02 7.305196e+00 3.512811e-04
2.999138e+00 4.000000e+01 4.000000e+02 2.043750e+02 2.999622e+00 1.612035e-04
4.815593e+00 3.000000e+01 3.000000e+02 2.537500e+01 4.824039e+00 1.753922e-03
5.714950e+00 2.000000e+01 9.000000e+02 3.948750e+02 5.718821e+00 6.774116e-04
8.044322e+00 2.000000e+01 3.000000e+02 3.198750e+02 8.050402e+00 7.559368e-04
1.234698e+02 -3.552714e-15 5.000000e+02 1.993750e+02 1.234700e+02 1.600653e-06
5.456574e+00 2.000000e+01 1.000000e+03 3.887500e+01 5.465436e+00 1.624071e-03
8.174698e+00 2.000000e+01 3.000000e+02 5.987500e+01 8.174638e+00 7.281641e-06
1.106915e+00 6.000000e+01 3.000000e+02 3.698750e+02 1.103570e+00 3.022230e-03
3.027955e+00 4.000000e+01 6.000000e+02 1.293750e+02 3.026453e+00 4.958937e-04
1.209545e+00 6.000000e+01 3.000000e+02 2.403750e+02 1.208476e+00 8.838592e-04
8.991205e-01 7.000000e+01 3.000000e+02 3.187500e+01 9.240001e-01 2.767105e-02
2.482883e+00 4.000000e+01 9.000000e+02 3.887500e+01 2.483197e+00 1.263627e-04
4.837558e+00 3.000000e+01 3.000000e+02 2.743750e+02 4.837968e+00 8.476131e-05
1.102961e+00 7.000000e+01 3.000000e+02 2.378750e+02 1.115843e+00 1.167957e-02
5.912202e+00 2.000000e+01 8.000000e+02 7.837500e+01 5.911950e+00 4.271855e-05
6.085070e+00 2.000000e+01 1.000000e+03 4.673750e+02 6.084770e+00 4.932966e-05
5.948275e+00 2.000000e+01 8.000000e+02 5.787500e+01 5.950252e+00 3.324260e-04
1.988258e+02 -3.552714e-15 4.000000e+02 4.718750e+02 1.988255e+02 1.178071e-06
9.235036e+01 -3.552714e-15 7.000000e+02 4.133750e+02 9.235086e+01 5.384846e-06
5.805302e+00 2.000000e+01 4.000000e+02 4.808750e+02 5.803436e+00 3.215129e-04
5.780439e+01 -3.552714e-15 1.000000e+03 3.678750e+02 5.780461e+01 3.899464e-06
1.164822e+00 6.000000e+01 3.000000e+02 8.237500e+01 1.167488e+00 2.288167e-03
4.817340e+00 3.000000e+01 3.000000e+02 2.048750e+02 4.842844e+00 5.294289e-03
6.369584e+00 2.000000e+01 6.000000e+02 2.153750e+02 6.370945e+00 2.136598e-04
2.282160e+00 4.000000e+01 1.000000e+03 1.558750e+02 2.280860e+00 5.697132e-04
5.893742e+00 2.000000e+01 8.000000e+02 1.713750e+02 5.894075e+00 5.648844e-05
6.132300e+00 2.000000e+01 8.000000e+02 1.938750e+02 6.131413e+00 1.446866e-04
2.751995e+00 4.000000e+01 6.000000e+02 5.937500e+01 2.747118e+00 1.772177e-03
7.259572e+00 2.000000e+01 5.000000e+02 3.208750e+02 7.257832e+00 2.397408e-04
1.274325e+00 6.000000e+01 3.000000e+02 1.087500e+01 1.252749e+00 1.693109e-02
5.423709e+00 2.000000e+01 1.000000e+03 6.887500e+01 5.421425e+00 4.210428e-04
1.246892e+00 6.000000e+01 3.000000e+02 1.437500e+01 1.234972e+00 9.559468e-03
1.829534e+00 5.000000e+01 3.000000e+02 4.337500e+01 1.836582e+00 3.852422e-03
7.466531e+01 -3.552714e-15 8.000000e+02 1.603750e+02 7.466515e+01 2.219154e-06
5.549648e+00 2.000000e+01 9.000000e+02 2.018750e+02 5.549605e+00 7.779984e-06
2.502910e+00 4.000000e+01 7.000000e+02 4.788750e+02 2.500173e+00 1.093401e-03
1.207038e+00 6.000000e+01 3.000000e+02 1.637500e+01 1.235619e+00 2.367876e-02
1.115431e+00 7.000000e+01 3.000000e+02 3.788750e+02 1.108995e+00 5.769726e-03
1.600233e+01 1.000000e+01 3.000000e+02 2.943750e+02 1.601277e+01 6.526356e-04
7.088257e+01 -3.552714e-15 8.000000e+02 9.287500e+01 7.087923e+01 4.700581e-05
6.380392e+00 2.000000e+01 8.000000e+02 2.623750e+02 6.381257e+00 1.356047e-04
4.830588e+00 2.000000e+01 7.000000e+02 1.375000e+00 4.732765e+00 2.025075e-02
7.375333e+00 2.000000e+01 4.000000e+02 1.523750e+02 7.375737e+00 5.480082e-05
6.039403e+00 2.000000e+01 1.000000e+03 3.978750e+02 6.036268e+00 5.190418e-04
2.431049e+00 4.000000e+01 1.000000e+03 3.638750e+02 2.430914e+00 5.567196e-05
7.940429e+00 2.000000e+01 3.000000e+02 4.988750e+02 7.934692e+00 7.224588e-04
8.105330e+01 -3.552714e-15 7.000000e+02 2.323750e+02 8.105375e+01 5.544478e-06
4.992128e+00 3.000000e+01 3.000000e+02 3.137500e+01 4.971251e+00 4.182144e-03
2.567698e+00 4.000000e+01 7.000000e+02 2.133750e+02 2.566168e+00 5.956675e-04
7.385259e+01 -3.552714e-15 7.000000e+02 8.837500e+01 7.385261e+01 3.000406e-07
2.769575e+00 4.000000e+01 6.000000e+02 6.787500e+01 2.771760e+00 7.890531e-04
4.992786e+00 3.000000e+01 3.000000e+02 9.337500e+01 5.019336e+00 5.317638e-03
6.098004e+01 -3.552714e-15 9.000000e+02 4.933750e+02 6.098002e+01 3.379262e-07
2.889252e+00 4.000000e+01 4.000000e+02 3.238750e+02 2.890062e+00 2.805055e-04
6.020888e+01 -3.552714e-15 9.000000e+02 4.758750e+02 6.021250e+01 6.011587e-05
5.972999e+00 2.000000e+01 1.000000e+03 4.378750e+02 5.971997e+00 1.677714e-04
1.681932e+02 -3.552714e-15 4.000000e+02 1.908750e+02 1.681933e+02 5.227415e-07
6.820772e+00 2.000000e+01 4.000000e+02 3.273750e+02 6.821600e+00 1.214371e-04
3.062392e+00 4.000000e+01 3.000000e+02 2.428750e+02 3.077560e+00 4.953159e-03
6.009816e+00 2.000000e+01 6.000000e+02 2.918750e+02 6.010636e+00 1.364312e-04
7.156641e+00 2.000000e+01 4.000000e+02 2.738750e+02 7.153887e+00 3.848876e-04
2.658801e+00 4.000000e+01 8.000000e+02 4.653750e+02 2.659012e+00 7.940751e-05
8.271182e+00 2.000000e+01 4.000000e+02 5.537500e+01 8.279917e+00 1.056122e-03
2.581040e+00 4.000000e+01 7.000000e+02 1.473750e+02 2.581745e+00 2.734135e-04
4.546019e+01 -3.552714e-15 9.000000e+02 2.087500e+01 4.544711e+01 2.876729e-04
6.902004e+00 2.000000e+01 6.000000e+02 5.337500e+01 6.889833e+00 1.763440e-03
4.892336e+00 3.000000e+01 3.000000e+02 4.437500e+01 4.906422e+00 2.879291e-03
6.888493e+00 2.000000e+01 5.000000e+02 4.875000e+00 6.898466e+00 1.447834e-03
5.873003e+00 2.000000e+01 9.000000e+02 1.498750e+02 5.872328e+00 1.149177e-04
1.050137e+02 -3.552714e-15 6.000000e+02 4.148750e+02 1.050135e+02 2.123197e-06
2.601819e+00 4.000000e+01 8.000000e+02 4.303750e+02 2.601089e+00 2.805367e-04
2.539100e+00 4.000000e+01 8.000000e+02 4.128750e+02 2.535836e+00 1.285675e-03
1.754302e+00 5.000000e+01 3.000000e+02 3.933750e+02 1.755197e+00 5.105341e-04
5.754074e+00 2.000000e+01 9.000000e+02 4.318750e+02 5.754026e+00 8.351647e-06
7.268651e+01 -3.552714e-15 8.000000e+02 1.183750e+02 7.268683e+01 4.482253e-06
8.396266e+00 2.000000e+01 3.000000e+02 4.543750e+02 8.396804e+00 6.402586e-05
2.320849e+00 4.000000e+01 1.000000e+03 2.668750e+02 2.320599e+00 1.077730e-04
6.773301e+00 2.000000e+01 6.000000e+02 1.087500e+01 6.779820e+00 9.623374e-04
2.397258e+00 4.000000e+01 1.000000e+03 3.438750e+02 2.396311e+00 3.951779e-04
2.399149e+00 4.000000e+01 1.000000e+03 3.558750e+02 2.398907e+00 1.007876e-04
7.928962e+00 2.000000e+01 3.000000e+02 3.393750e+02 7.931814e+00 3.596031e-04
6.067067e+00 2.000000e+01 4.000000e+02 4.048750e+02 6.066486e+00 9.573643e-05
6.979137e+00 2.000000e+01 6.000000e+02 4.938750e+02 6.979225e+00 1.251542e-05
5.561864e+01 -3.552714e-15 1.000000e+03 2.178750e+02 5.561775e+01 1.613940e-05
2.499936e+00 4.000000e+01 7.000000e+02 4.758750e+02 2.500924e+00 3.953845e-04
1.017518e+00 7.000000e+01 3.000000e+02 3.087500e+01 1.011099e+00 6.307764e-03
4.864795e+00 3.000000e+01 3.000000e+02 3.238750e+02 4.867690e+00 5.949393e-04
6.210262e+00 2.000000e+01 1.000000e+03 3.128750e+02 6.209156e+00 1.781672e-04
2.571564e+00 4.000000e+01 7.000000e+02 4.128750e+02 2.570871e+00 2.693613e-04
7.095405e+00 2.000000e+01 5.000000e+02 1.913750e+02 7.095470e+00 9.161519e-06
2.447062e+00 4.000000e+01 9.000000e+02 1.037500e+01 2.445316e+00 7.132206e-04
2.615507e+00 4.000000e+01 8.000000e+02 1.053750e+02 2.616943e+00 5.487121e-04
2.724214e+00 4.000000e+01 5.000000e+02 6.237500e+01 2.725602e+00 5.094829e-04
6.262142e+01 -3.552714e-15 9.000000e+02 1.768750e+02 6.262081e+01 9.705970e-06
6.268389e+00 2.000000e+01 7.000000e+02 5.875000e+00 6.279149e+00 1.716565e-03
2.592969e+00 4.000000e+01 7.000000e+02 1.437500e+01 2.590485e+00 9.582368e-04
2.445011e+00 4.000000e+01 1.000000e+03 4.523750e+02 2.445145e+00 5.492044e-05
9.532274e+01 -3.552714e-15 4.000000e+02 2.887500e+01 9.532462e+01 1.979827e-05
2.729338e+00 4.000000e+01 9.000000e+02 3.928750e+02 2.728356e+00 3.598989e-04
7.858150e+00 2.000000e+01 3.000000e+02 2.883750e+02 7.870730e+00 1.600867e-03
4.746570e+00 3.000000e+01 3.000000e+02 4.173750e+02 4.754854e+00 1.745275e-03
7.282002e+01 -3.552714e-15 8.000000e+02 1.203750e+02 7.282012e+01 1.351582e-06
5.886015e+00 2.000000e+01 4.000000e+02 4.168750e+02 5.885522e+00 8.376265e-05
7.273127e+00 2.000000e+01 5.000000e+02 2.808750e+02 7.277150e+00 5.531137e-04
5.251696e+01 -3.552714e-15 1.000000e+03 9.887500e+01 5.251607e+01 1.685839e-05
5.142007e+01 -3.552714e-15 1.000000e+03 8.637500e+01 5.141875e+01 2.558992e-05
4.738523e+00 3.000000e+01 3.000000e+02 4.578750e+02 4.741981e+00 7.298108e-04
2.802625e+00 4.000000e+01 5.000000e+02 3.937500e+01 2.801084e+00 5.500071e-04
1.024078e+02 -3.552714e-15 6.000000e+02 2.653750e+02 1.024081e+02 2.446384e-06
2.606377e+00 4.000000e+01 7.000000e+02 3.068750e+02 2.605738e+00 2.452942e-04
7.149147e+00 2.000000e+01 5.000000e+02 7.687500e+01 7.153553e+00 6.162490e-04
4.998495e+00 3.000000e+01 3.000000e+02 1.353750e+02 5.021552e+00 4.612817e-03
5.561597e+00 2.000000e+01 1.000000e+03 8.875000e+00 5.558792e+00 5.042801e-04
2.596345e+00 4.000000e+01 7.000000e+02 3.098750e+02 2.596524e+00 6.881632e-05
5.607916e+01 -3.552714e-15 1.000000e+03 2.258750e+02 5.608113e+01 3.513813e-05
2.386038e+00 4.000000e+01 1.000000e+03 4.113750e+02 2.386749e+00 2.979503e-04
8.011147e+00 2.000000e+01 3.000000e+02 3.233750e+02 8.015347e+00 5.243529e-04
6.402971e+01 -3.552714e-15 9.000000e+02 2.163750e+02 6.402963e+01 1.338228e-06
3.113865e+00 4.000000e+01 3.000000e+02 2.973750e+02 3.096434e+00 5.597846e-03
7.236342e+01 -3.552714e-15 7.000000e+02 6.187500e+01 7.236263e+01 1.085215e-05
2.650319e+00 4.000000e+01 7.000000e+02 3.563750e+02 2.651996e+00 6.326849e-04
6.908861e+00 2.000000e+01 6.000000e+02 3.087500e+01 6.907025e+00 2.657637e-04
3.113760e+00 4.000000e+01 3.000000e+02 4.878750e+02 3.110285e+00 1.115880e-03
1.968064e+02 -3.552714e-15 4.000000e+02 4.198750e+02 1.968085e+02 1.052450e-05
3.426612e+00 4.000000e+01 6.000000e+02 4.728750e+02 3.426708e+00 2.810534e-05
6.962685e+00 2.000000e+01 6.000000e+02 4.658750e+02 6.963286e+00 8.626013e-05
5.152125e+00 2.000000e+01 1.000000e+03 9.337500e+01 5.151336e+00 1.531111e-04
