X GE200 GE300 Orion400 Orion600 Orion700 Osram200 Osram400 Osram600 Osram700
1.15900E+3 1.87063E-3 2.28384E-3 3.58194E-3 4.25434E-3 4.97813E-3 1.53469E-3 3.06043E-3 3.24699E-3 3.48485E-3
1.16000E+3 1.87925E-3 2.29380E-3 3.55547E-3 4.22539E-3 4.94714E-3 1.51536E-3 3.03070E-3 3.20676E-3 3.44349E-3
1.16100E+3 1.88763E-3 2.30351E-3 3.52870E-3 4.19610E-3 4.91539E-3 1.49615E-3 3.00093E-3 3.16652E-3 3.40237E-3
1.16200E+3 1.89583E-3 2.31299E-3 3.50169E-3 4.16644E-3 4.88279E-3 1.47699E-3 2.97105E-3 3.12625E-3 3.36124E-3
1.16300E+3 1.90387E-3 2.32227E-3 3.47446E-3 4.13639E-3 4.84930E-3 1.45785E-3 2.94108E-3 3.08598E-3 3.31990E-3
1.16400E+3 1.91185E-3 2.33140E-3 3.44703E-3 4.10597E-3 4.81496E-3 1.43868E-3 2.91099E-3 3.04578E-3 3.27816E-3
1.16500E+3 1.91981E-3 2.34043E-3 3.41942E-3 4.07513E-3 4.77987E-3 1.41946E-3 2.88078E-3 3.00570E-3 3.23584E-3
1.16600E+3 1.92780E-3 2.34940E-3 3.39159E-3 4.04380E-3 4.74405E-3 1.40012E-3 2.85042E-3 2.96575E-3 3.19271E-3
1.16700E+3 1.93585E-3 2.35829E-3 3.36350E-3 4.01192E-3 4.70753E-3 1.38061E-3 2.81989E-3 2.92593E-3 3.14855E-3
1.16800E+3 1.94396E-3 2.36713E-3 3.33515E-3 3.97946E-3 4.67040E-3 1.36096E-3 2.78917E-3 2.88629E-3 3.10343E-3
1.16900E+3 1.95207E-3 2.37585E-3 3.30652E-3 3.94637E-3 4.63269E-3 1.34122E-3 2.75826E-3 2.84684E-3 3.05758E-3
1.17000E+3 1.96013E-3 2.38440E-3 3.27761E-3 3.91262E-3 4.59450E-3 1.32142E-3 2.72714E-3 2.80759E-3 3.01123E-3
1.17100E+3 1.96809E-3 2.39275E-3 3.24841E-3 3.87816E-3 4.55587E-3 1.30164E-3 2.69581E-3 2.76854E-3 2.96463E-3
1.17200E+3 1.97588E-3 2.40083E-3 3.21888E-3 3.84295E-3 4.51685E-3 1.28191E-3 2.66425E-3 2.72970E-3 2.91798E-3
1.17300E+3 1.98345E-3 2.40858E-3 3.18899E-3 3.80690E-3 4.47747E-3 1.26228E-3 2.63245E-3 2.69107E-3 2.87153E-3
1.17400E+3 1.99074E-3 2.41596E-3 3.15878E-3 3.77004E-3 4.43781E-3 1.24280E-3 2.60038E-3 2.65264E-3 2.82550E-3
1.17500E+3 1.99771E-3 2.42291E-3 3.12827E-3 3.73250E-3 4.39790E-3 1.22353E-3 2.56805E-3 2.61445E-3 2.78014E-3
1.17600E+3 2.00429E-3 2.42939E-3 3.09755E-3 3.69444E-3 4.35777E-3 1.20453E-3 2.53544E-3 2.57649E-3 2.73568E-3
1.17700E+3 2.01044E-3 2.43537E-3 3.06667E-3 3.65601E-3 4.31749E-3 1.18583E-3 2.50255E-3 2.53878E-3 2.69234E-3
1.17800E+3 2.01612E-3 2.44078E-3 3.03572E-3 3.61736E-3 4.27707E-3 1.16747E-3 2.46935E-3 2.50130E-3 2.65029E-3
1.17900E+3 2.02136E-3 2.44567E-3 3.00473E-3 3.57865E-3 4.23655E-3 1.14945E-3 2.43588E-3 2.46405E-3 2.60948E-3
1.18000E+3 2.02617E-3 2.45009E-3 2.97378E-3 3.54003E-3 4.19597E-3 1.13173E-3 2.40214E-3 2.42702E-3 2.56984E-3
1.18100E+3 2.03061E-3 2.45406E-3 2.94295E-3 3.50166E-3 4.15537E-3 1.11430E-3 2.36818E-3 2.39019E-3 2.53126E-3
1.18200E+3 2.03471E-3 2.45763E-3 2.91227E-3 3.46369E-3 4.11478E-3 1.09713E-3 2.33400E-3 2.35355E-3 2.49367E-3
1.18300E+3 2.03848E-3 2.46082E-3 2.88184E-3 3.42629E-3 4.07425E-3 1.08020E-3 2.29962E-3 2.31708E-3 2.45698E-3
1.18400E+3 2.04197E-3 2.46367E-3 2.85170E-3 3.38958E-3 4.03381E-3 1.06348E-3 2.26507E-3 2.28076E-3 2.42111E-3
1.18500E+3 2.04520E-3 2.46623E-3 2.82190E-3 3.35367E-3 3.99349E-3 1.04696E-3 2.23037E-3 2.24458E-3 2.38596E-3
1.18600E+3 2.04820E-3 2.46852E-3 2.79242E-3 3.31852E-3 3.95327E-3 1.03061E-3 2.19554E-3 2.20854E-3 2.35145E-3
1.18700E+3 2.05101E-3 2.47058E-3 2.76322E-3 3.28406E-3 3.91316E-3 1.01441E-3 2.16059E-3 2.17260E-3 2.31751E-3
1.18800E+3 2.05365E-3 2.47246E-3 2.73429E-3 3.25022E-3 3.87314E-3 9.98342E-4 2.12555E-3 2.13676E-3 2.28402E-3
1.18900E+3 2.05617E-3 2.47419E-3 2.70560E-3 3.21694E-3 3.83321E-3 9.82378E-4 2.09044E-3 2.10101E-3 2.25093E-3
1.19000E+3 2.05858E-3 2.47578E-3 2.67710E-3 3.18413E-3 3.79335E-3 9.66489E-4 2.05528E-3 2.06531E-3 2.21813E-3
1.19100E+3 2.06090E-3 2.47727E-3 2.64878E-3 3.15173E-3 3.75354E-3 9.50658E-4 2.02009E-3 2.02965E-3 2.18553E-3
1.19200E+3 2.06320E-3 2.47875E-3 2.62063E-3 3.11970E-3 3.71383E-3 9.34872E-4 1.98489E-3 1.99406E-3 2.15307E-3
