N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Vmp_Fe Jmp_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Vmp_FeB Jmp_FeB Jsc_e Eta_e Voc_e FF_e Vmp_e Jmp_e
2.154000E+10 1.000E+15 305 1.800E-4 3.704510E+1 1.794910E+1 5.959040E-1 8.130860E+1 5.106540E-1 3.514931E+1 3.705087E+1 1.784500E+1 5.931830E-1 8.119530E+1 5.074710E-1 3.516469E+1 1.5573184E-02 -5.8335668E-01 -4.5871173E-01 -1.3954010E-01 -6.2722796E-01 4.3737056E-02
3.162000E+10 1.000E+15 305 1.800E-4 3.702980E+1 1.793260E+1 5.958560E-1 8.127390E+1 5.105570E-1 3.512369E+1 3.703822E+1 1.778520E+1 5.919390E-1 8.112060E+1 5.060450E-1 3.514541E+1 2.2733274E-02 -8.2877898E-01 -6.6172359E-01 -1.8897789E-01 -8.9162031E-01 6.1800389E-02
4.642000E+10 1.000E+15 305 1.800E-4 3.700741E+1 1.790840E+1 5.957860E-1 8.122280E+1 5.104390E-1 3.508431E+1 3.701975E+1 1.770280E+1 5.901890E-1 8.102480E+1 5.040720E-1 3.511964E+1 3.3333558E-02 -1.1613982E+00 -9.4834028E-01 -2.4436963E-01 -1.2631132E+00 1.0059898E-01
6.813000E+10 1.000E+15 305 1.800E-4 3.697468E+1 1.787290E+1 5.956840E-1 8.114760E+1 5.102440E-1 3.502819E+1 3.699283E+1 1.759140E+1 5.876950E-1 8.091540E+1 5.014160E-1 3.508347E+1 4.9063562E-02 -1.6002137E+00 -1.3593786E+00 -2.8696639E-01 -1.7606139E+00 1.5756708E-01
1.000000E+11 1.000E+15 305 1.800E-4 3.692695E+1 1.782090E+1 5.955330E-1 8.103660E+1 5.099710E-1 3.494503E+1 3.695371E+1 1.744510E+1 5.843650E-1 8.078500E+1 4.979790E-1 3.503179E+1 7.2414921E-02 -2.1541866E+00 -1.9111343E+00 -3.1144396E-01 -2.4081337E+00 2.4766077E-01
1.468000E+11 1.000E+15 305 1.800E-4 3.685756E+1 1.774490E+1 5.953120E-1 8.087270E+1 5.095800E-1 3.482255E+1 3.689716E+1 1.725910E+1 5.800580E-1 8.064080E+1 4.936430E-1 3.496279E+1 1.0732533E-01 -2.8147470E+00 -2.6297370E+00 -2.8757155E-01 -3.2284465E+00 4.0111215E-01
2.154000E+11 1.000E+15 305 1.800E-4 3.675711E+1 1.763380E+1 5.949860E-1 8.063000E+1 5.089750E-1 3.464565E+1 3.681595E+1 1.702960E+1 5.745440E-1 8.050920E+1 4.884280E-1 3.486620E+1 1.5982203E-01 -3.5479401E+00 -3.5579520E+00 -1.5004496E-01 -4.2067613E+00 6.3256105E-01
3.162000E+11 1.000E+15 305 1.800E-4 3.661272E+1 1.747180E+1 5.945070E-1 8.026910E+1 5.080570E-1 3.438947E+1 3.670045E+1 1.675590E+1 5.679970E-1 8.038060E+1 4.823930E-1 3.473503E+1 2.3904339E-01 -4.2725249E+00 -4.6672782E+00 1.3871506E-01 -5.3201435E+00 9.9484584E-01
4.642000E+11 1.000E+15 305 1.800E-4 3.640728E+1 1.723660E+1 5.938020E-1 7.973020E+1 5.066500E-1 3.402079E+1 3.653842E+1 1.643790E+1 5.605530E-1 8.025650E+1 4.756740E-1 3.455708E+1 3.5890988E-01 -4.8588932E+00 -5.9314641E+00 6.5577243E-01 -6.5120229E+00 1.5518962E+00
6.813000E+11 1.000E+15 305 1.800E-4 3.611949E+1 1.689630E+1 5.927620E-1 7.891670E+1 5.044430E-1 3.349486E+1 3.631537E+1 1.607770E+1 5.524550E-1 8.013750E+1 4.685250E-1 3.431548E+1 5.3938594E-01 -5.0915243E+00 -7.2959789E+00 1.5233817E+00 -7.6661864E+00 2.3913989E+00
1.000000E+12 1.000E+15 305 1.800E-4 3.572584E+1 1.641210E+1 5.912200E-1 7.770220E+1 5.005760E-1 3.278649E+1 3.601607E+1 1.567740E+1 5.440880E-1 8.000330E+1 4.611040E-1 3.399968E+1 8.0583473E-01 -4.6863638E+00 -8.6625693E+00 2.8762564E+00 -8.5603248E+00 3.5682395E+00
1.468000E+12 1.000E+15 305 1.800E-4 3.520640E+1 1.573830E+1 5.888780E-1 7.591200E+1 4.933500E-1 3.190084E+1 3.562760E+1 1.524070E+1 5.357580E-1 7.984520E+1 4.536430E-1 3.359619E+1 1.1822295E+00 -3.2649419E+00 -9.9149243E+00 4.9260319E+00 -8.7529180E+00 5.0462567E+00
2.154000E+12 1.000E+15 305 1.800E-4 3.455606E+1 1.488860E+1 5.853170E-1 7.361020E+1 4.744240E-1 3.138242E+1 3.514371E+1 1.477340E+1 5.277140E-1 7.965870E+1 4.463180E-1 3.310052E+1 1.6721342E+00 -7.7977987E-01 -1.0915572E+01 7.5930187E+00 -6.2973037E+00 5.1905529E+00
3.162000E+12 1.000E+15 305 1.800E-4 3.379679E+1 1.407620E+1 5.799360E-1 7.181750E+1 4.504590E-1 3.124860E+1 3.456899E+1 1.428470E+1 5.201310E-1 7.944610E+1 4.392870E-1 3.251796E+1 2.2337939E+00 1.4596036E+00 -1.1498065E+01 9.6022335E+00 -2.5432121E+00 3.9035659E+00
4.642000E+12 1.000E+15 305 1.800E-4 3.297593E+1 1.337270E+1 5.713140E-1 7.098180E+1 4.358500E-1 3.068190E+1 3.391970E+1 1.378570E+1 5.130200E-1 7.922130E+1 4.326270E-1 3.186504E+1 2.7823654E+00 2.9958580E+00 -1.1362910E+01 1.0400612E+01 -7.4498355E-01 3.7129720E+00
6.813000E+12 1.000E+15 305 1.800E-4 3.214000E+1 1.274970E+1 5.568290E-1 7.124110E+1 4.258110E-1 2.994209E+1 3.321918E+1 1.328690E+1 5.064390E-1 7.897810E+1 4.263570E-1 3.116367E+1 3.2486654E+00 4.0430800E+00 -9.9498656E+00 9.7963866E+00 1.2806169E-01 3.9198849E+00
1.000000E+13 1.000E+15 305 1.800E-4 3.130825E+1 1.217990E+1 5.304850E-1 7.333490E+1 4.178030E-1 2.915219E+1 3.248914E+1 1.279560E+1 5.003250E-1 7.871740E+1 4.204390E-1 3.043389E+1 3.6347222E+00 4.8118103E+00 -6.0280817E+00 6.8377512E+00 6.2696372E-01 4.2114235E+00
1.468000E+13 1.000E+15 305 1.800E-4 3.047520E+1 1.163820E+1 5.060580E-1 7.546380E+1 4.106150E-1 2.834333E+1 3.174231E+1 1.231330E+1 4.944580E-1 7.845260E+1 4.147560E-1 2.968813E+1 3.9918645E+00 5.4826894E+00 -2.3460031E+00 3.8096889E+00 9.9841835E-01 4.5297565E+00
2.154000E+13 1.000E+15 305 1.800E-4 2.962917E+1 1.110810E+1 4.956190E-1 7.564380E+1 4.037010E-1 2.751573E+1 3.098101E+1 1.183720E+1 4.887820E-1 7.816940E+1 4.092090E-1 2.892696E+1 4.3634472E+00 6.1593958E+00 -1.3987831E+00 3.2309318E+00 1.3460115E+00 4.8785977E+00
3.162000E+13 1.000E+15 305 1.800E-4 2.876335E+1 1.058150E+1 4.869460E-1 7.554870E+1 3.969040E-1 2.666011E+1 3.020124E+1 1.136310E+1 4.831280E-1 7.787690E+1 4.037010E-1 2.814721E+1 4.7610297E+00 6.8784047E+00 -7.9026676E-01 2.9895900E+00 1.6836718E+00 5.2832945E+00
4.642000E+13 1.000E+15 305 1.800E-4 2.787462E+1 1.005590E+1 4.784570E-1 7.539970E+1 3.901070E-1 2.577731E+1 2.939824E+1 1.088750E+1 4.774320E-1 7.757030E+1 3.981740E-1 2.734358E+1 5.1826912E+00 7.6381171E+00 -2.1469026E-01 2.7982359E+00 2.0259987E+00 5.7281088E+00
6.813000E+13 1.000E+15 305 1.800E-4 2.697085E+1 9.530500E+0 4.700190E-1 7.518020E+1 3.831350E-1 2.487497E+1 2.856971E+1 1.040920E+1 4.716670E-1 7.724630E+1 3.925880E-1 2.651441E+1 5.5963466E+00 8.4415709E+00 3.4939905E-01 2.6746912E+00 2.4078678E+00 6.1832038E+00
1.000000E+14 1.000E+15 305 1.800E-4 2.605613E+1 9.003900E+0 4.615570E-1 7.486790E+1 3.759080E-1 2.395241E+1 2.771621E+1 9.928200E+0 4.657710E-1 7.690670E+1 3.869430E-1 2.565803E+1 5.9895635E+00 9.3098447E+00 9.0473645E-01 2.6510044E+00 2.8518412E+00 6.6475096E+00
1.000000E+10 1.000E+15 310 1.800E-4 3.716764E+1 1.759980E+1 5.855320E-1 8.087100E+1 4.998930E-1 3.520720E+1 3.717112E+1 1.755000E+1 5.842390E-1 8.081310E+1 4.983690E-1 3.521496E+1 9.3621069E-03 -2.8376068E-01 -2.2131354E-01 -7.1646800E-02 -3.0579751E-01 2.2036089E-02
1.468000E+10 1.000E+15 310 1.800E-4 3.716036E+1 1.759190E+1 5.855080E-1 8.085380E+1 4.998540E-1 3.519415E+1 3.716535E+1 1.752000E+1 5.836290E-1 8.077170E+1 4.976460E-1 3.520569E+1 1.3426485E-02 -4.1038813E-01 -3.2195110E-01 -1.0164451E-01 -4.4368889E-01 3.2778792E-02
2.154000E+10 1.000E+15 310 1.800E-4 3.714970E+1 1.758030E+1 5.854730E-1 8.082850E+1 4.997750E-1 3.517646E+1 3.715690E+1 1.747720E+1 5.827510E-1 8.071420E+1 4.966110E-1 3.519298E+1 1.9377289E-02 -5.8991143E-01 -4.6709487E-01 -1.4161077E-01 -6.3711839E-01 4.6941180E-02
3.162000E+10 1.000E+15 310 1.800E-4 3.713408E+1 1.756330E+1 5.854230E-1 8.079130E+1 4.996970E-1 3.514793E+1 3.714454E+1 1.741720E+1 5.815010E-1 8.063670E+1 4.951660E-1 3.517446E+1 2.8160263E-02 -8.3882599E-01 -6.7446144E-01 -1.9172412E-01 -9.1504667E-01 7.5424043E-02
4.642000E+10 1.000E+15 310 1.800E-4 3.711123E+1 1.753840E+1 5.853480E-1 8.073660E+1 4.995610E-1 3.510765E+1 3.712648E+1 1.733460E+1 5.797330E-1 8.053840E+1 4.931930E-1 3.514771E+1 4.1075804E-02 -1.1756833E+00 -9.6854931E-01 -2.4609379E-01 -1.2911781E+00 1.1397613E-01
6.813000E+10 1.000E+15 310 1.800E-4 3.707784E+1 1.750190E+1 5.852380E-1 8.065610E+1 4.993650E-1 3.504822E+1 3.710015E+1 1.722280E+1 5.772230E-1 8.042360E+1 4.905370E-1 3.511000E+1 6.0134528E-02 -1.6205263E+00 -1.3885448E+00 -2.8909425E-01 -1.7996604E+00 1.7596126E-01
1.000000E+11 1.000E+15 310 1.800E-4 3.702916E+1 1.744840E+1 5.850770E-1 8.053740E+1 4.990720E-1 3.496159E+1 3.706189E+1 1.707580E+1 5.738760E-1 8.028500E+1 4.870410E-1 3.506021E+1 8.8311740E-02 -2.1820354E+00 -1.9518154E+00 -3.1438002E-01 -2.4702232E+00 2.8128753E-01
1.468000E+11 1.000E+15 310 1.800E-4 3.695841E+1 1.737010E+1 5.848400E-1 8.036210E+1 4.986430E-1 3.483474E+1 3.700655E+1 1.688890E+1 5.695190E-1 8.013330E+1 4.826860E-1 3.498936E+1 1.3008508E-01 -2.8492087E+00 -2.6901649E+00 -2.8552425E-01 -3.3058759E+00 4.4190577E-01
2.154000E+11 1.000E+15 310 1.800E-4 3.685608E+1 1.725580E+1 5.844920E-1 8.010250E+1 4.980180E-1 3.464889E+1 3.692702E+1 1.665810E+1 5.639630E-1 7.998900E+1 4.773930E-1 3.489389E+1 1.9210865E-01 -3.5880443E+00 -3.6401324E+00 -1.4189451E-01 -4.3203398E+00 7.0212865E-01
3.162000E+11 1.000E+15 310 1.800E-4 3.670910E+1 1.708920E+1 5.839800E-1 7.971680E+1 4.970610E-1 3.438050E+1 3.681382E+1 1.638290E+1 5.573270E-1 7.984920E+1 4.712790E-1 3.476267E+1 2.8445839E-01 -4.3112025E+00 -4.7822912E+00 1.6581256E-01 -5.4706448E+00 1.0993689E+00
4.642000E+11 1.000E+15 310 1.800E-4 3.650026E+1 1.684750E+1 5.832250E-1 7.914110E+1 4.955960E-1 3.399437E+1 3.665479E+1 1.606370E+1 5.497810E-1 7.971210E+1 4.644630E-1 3.458544E+1 4.2158201E-01 -4.8793242E+00 -6.0831495E+00 7.1632788E-01 -6.7030097E+00 1.7090140E+00
6.813000E+11 1.000E+15 310 1.800E-4 3.620829E+1 1.649800E+1 5.821110E-1 7.827400E+1 4.932130E-1 3.345006E+1 3.643551E+1 1.570200E+1 5.415510E-1 7.957760E+1 4.571780E-1 3.434548E+1 6.2362239E-01 -5.0694179E+00 -7.4895993E+00 1.6381494E+00 -7.8820503E+00 2.6070971E+00
1.000000E+12 1.000E+15 310 1.800E-4 3.581002E+1 1.600180E+1 5.804590E-1 7.698270E+1 4.891700E-1 3.271217E+1 3.614059E+1 1.530100E+1 5.330170E-1 7.943000E+1 4.496000E-1 3.403256E+1 9.1467793E-01 -4.5800928E+00 -8.9006542E+00 3.0810777E+00 -8.8011566E+00 3.8797845E+00
1.468000E+12 1.000E+15 310 1.800E-4 3.528644E+1 1.531340E+1 5.779180E-1 7.509270E+1 4.813770E-1 3.181169E+1 3.575671E+1 1.486440E+1 5.244980E-1 7.925870E+1 4.419820E-1 3.363128E+1 1.3151937E+00 -3.0206399E+00 -1.0184977E+01 5.2562053E+00 -8.9132589E+00 5.4104096E+00
2.154000E+12 1.000E+15 310 1.800E-4 3.463389E+1 1.445630E+1 5.741120E-1 7.270410E+1 4.612400E-1 3.134221E+1 3.527697E+1 1.439820E+1 5.162480E-1 7.906050E+1 4.344630E-1 3.314031E+1 1.8229457E+00 -4.0352266E-01 -1.1208566E+01 8.0399188E+00 -6.1632406E+00 5.4257187E+00
3.162000E+12 1.000E+15 310 1.800E-4 3.387552E+1 1.365550E+1 5.682760E-1 7.093530E+1 4.371780E-1 3.123557E+1 3.470522E+1 1.391120E+1 5.084490E-1 7.883560E+1 4.272560E-1 3.255942E+1 2.3907066E+00 1.8380873E+00 -1.1766569E+01 1.0021234E+01 -2.3222611E+00 4.0659508E+00
4.642000E+12 1.000E+15 310 1.800E-4 3.305821E+1 1.296750E+1 5.589860E-1 7.017410E+1 4.228810E-1 3.066473E+1 3.405725E+1 1.341470E+1 5.011750E-1 7.859280E+1 4.204390E-1 3.190642E+1 2.9334136E+00 3.3336564E+00 -1.1535093E+01 1.0711795E+01 -5.8082147E-01 3.8916619E+00
6.813000E+12 1.000E+15 310 1.800E-4 3.222655E+1 1.235710E+1 5.432370E-1 7.058490E+1 4.128810E-1 2.992887E+1 3.335652E+1 1.291940E+1 4.944010E-1 7.833960E+1 4.140140E-1 3.120524E+1 3.3875536E+00 4.3523693E+00 -9.8778117E+00 9.8988251E+00 2.7366224E-01 4.0902425E+00
1.000000E+13 1.000E+15 310 1.800E-4 3.139838E+1 1.179860E+1 5.149510E-1 7.297200E+1 4.047750E-1 2.914839E+1 3.262545E+1 1.243230E+1 4.881070E-1 7.806910E+1 4.079590E-1 3.047432E+1 3.7610822E+00 5.0972065E+00 -5.4996138E+00 6.5289596E+00 7.8047059E-01 4.3509749E+00
1.468000E+13 1.000E+15 310 1.800E-4 3.056814E+1 1.126700E+1 4.924930E-1 7.484130E+1 3.975490E-1 2.834128E+1 3.187755E+1 1.195530E+1 4.821330E-1 7.778720E+1 4.021580E-1 2.972783E+1 4.1076243E+00 5.7572792E+00 -2.1487847E+00 3.7871269E+00 1.1460670E+00 4.6641480E+00
2.154000E+13 1.000E+15 310 1.800E-4 2.972457E+1 1.074780E+1 4.823320E-1 7.496480E+1 3.906150E-1 2.751503E+1 3.111561E+1 1.148540E+1 4.763140E-1 7.749490E+1 3.964940E-1 2.896728E+1 4.4705535E+00 6.4220663E+00 -1.2634523E+00 3.2648600E+00 1.4827463E+00 5.0134151E+00
3.162000E+13 1.000E+15 310 1.800E-4 2.886106E+1 1.023260E+1 4.736010E-1 7.486220E+1 3.837600E-1 2.666417E+1 3.033576E+1 1.101840E+1 4.705720E-1 7.718580E+1 3.908890E-1 2.818807E+1 4.8612595E+00 7.1317070E+00 -6.4368471E-01 3.0103983E+00 1.8237914E+00 5.4061878E+00
4.642000E+13 1.000E+15 310 1.800E-4 2.797690E+1 9.718400E+0 4.650410E-1 7.469700E+1 3.768850E-1 2.578606E+1 2.953311E+1 1.055070E+1 4.647490E-1 7.686940E+1 3.852640E-1 2.738567E+1 5.2693739E+00 7.8885761E+00 -6.2829613E-02 2.8260920E+00 2.1748723E+00 5.8410475E+00
6.813000E+13 1.000E+15 310 1.800E-4 2.707538E+1 9.204600E+0 4.565300E-1 7.446630E+1 3.698730E-1 2.488581E+1 2.870517E+1 1.008100E+1 4.588700E-1 7.653390E+1 3.796000E-1 2.655691E+1 5.6776880E+00 8.6935820E+00 5.0994835E-01 2.7015479E+00 2.5624341E+00 6.2925242E+00
1.000000E+14 1.000E+15 310 1.800E-4 2.616261E+1 8.690000E+0 4.480030E-1 7.414100E+1 3.625680E-1 2.396792E+1 2.785241E+1 9.609100E+0 4.528660E-1 7.618180E+1 3.738570E-1 2.570262E+1 6.0669795E+00 9.5648916E+00 1.0738276E+00 2.6788551E+00 3.0196038E+00 6.7491174E+00
1.000000E+10 1.000E+15 315 1.800E-4 3.727201E+1 1.722940E+1 5.750800E-1 8.038220E+1 4.890330E-1 3.523164E+1 3.727615E+1 1.718040E+1 5.737960E-1 8.032400E+1 4.875290E-1 3.523978E+1 1.1106297E-02 -2.8520873E-01 -2.2377291E-01 -7.2456551E-02 -3.0849447E-01 2.3098896E-02
1.468000E+10 1.000E+15 315 1.800E-4 3.726459E+1 1.722130E+1 5.750550E-1 8.036380E+1 4.889940E-1 3.521785E+1 3.727049E+1 1.715040E+1 5.731870E-1 8.028100E+1 4.868070E-1 3.523040E+1 1.5830218E-02 -4.1340144E-01 -3.2589713E-01 -1.0313773E-01 -4.4925402E-01 3.5622644E-02
2.154000E+10 1.000E+15 315 1.800E-4 3.725373E+1 1.720940E+1 5.750180E-1 8.033680E+1 4.889360E-1 3.519770E+1 3.726219E+1 1.710770E+1 5.723110E-1 8.022140E+1 4.857710E-1 3.521749E+1 2.2703980E-02 -5.9446916E-01 -4.7299458E-01 -1.4385189E-01 -6.5154157E-01 5.6193670E-02
3.162000E+10 1.000E+15 315 1.800E-4 3.723781E+1 1.719190E+1 5.749640E-1 8.029710E+1 4.888380E-1 3.516897E+1 3.725006E+1 1.704790E+1 5.710620E-1 8.014190E+1 4.843460E-1 3.519770E+1 3.2885853E-02 -8.4467882E-01 -6.8328833E-01 -1.9365650E-01 -9.2743617E-01 8.1624652E-02
4.642000E+10 1.000E+15 315 1.800E-4 3.721453E+1 1.716630E+1 5.748840E-1 8.023870E+1 4.887010E-1 3.512637E+1 3.723232E+1 1.696490E+1 5.692760E-1 8.004020E+1 4.823730E-1 3.516967E+1 4.7781068E-02 -1.1871570E+00 -9.8511091E-01 -2.4800038E-01 -1.3118479E+00 1.2311745E-01
6.813000E+10 1.000E+15 315 1.800E-4 3.718051E+1 1.712870E+1 5.747670E-1 8.015280E+1 4.884860E-1 3.506494E+1 3.720647E+1 1.685280E+1 5.667700E-1 7.991820E+1 4.796970E-1 3.513208E+1 6.9772811E-02 -1.6371167E+00 -1.4109780E+00 -2.9355016E-01 -1.8321982E+00 1.9110739E-01
1.000000E+11 1.000E+15 315 1.800E-4 3.713093E+1 1.707370E+1 5.745950E-1 8.002610E+1 4.881930E-1 3.497333E+1 3.716888E+1 1.670520E+1 5.634190E-1 7.977050E+1 4.761820E-1 3.508167E+1 1.0210154E-01 -2.2059000E+00 -1.9836037E+00 -3.2041920E-01 -2.5223549E+00 3.0882224E-01
1.468000E+11 1.000E+15 315 1.800E-4 3.705891E+1 1.699330E+1 5.743420E-1 7.983900E+1 4.877440E-1 3.484062E+1 3.711450E+1 1.651750E+1 5.590270E-1 7.960980E+1 4.717870E-1 3.501040E+1 1.4977974E-01 -2.8805812E+00 -2.7395815E+00 -2.8790425E-01 -3.3822466E+00 4.8494162E-01
2.154000E+11 1.000E+15 315 1.800E-4 3.695479E+1 1.687580E+1 5.739700E-1 7.956200E+1 4.870800E-1 3.464696E+1 3.703629E+1 1.628540E+1 5.534410E-1 7.945090E+1 4.664360E-1 3.491453E+1 2.2005444E-01 -3.6253331E+00 -3.7093385E+00 -1.3983479E-01 -4.4259019E+00 7.6635716E-01
3.162000E+11 1.000E+15 315 1.800E-4 3.680540E+1 1.670480E+1 5.734230E-1 7.915060E+1 4.860640E-1 3.436741E+1 3.692488E+1 1.600850E+1 5.467300E-1 7.929750E+1 4.602440E-1 3.478268E+1 3.2357587E-01 -4.3495643E+00 -4.8823002E+00 1.8525174E-01 -5.6100677E+00 1.1938988E+00
4.642000E+11 1.000E+15 315 1.800E-4 3.659340E+1 1.645600E+1 5.726160E-1 7.853410E+1 4.845210E-1 3.396344E+1 3.676819E+1 1.568730E+1 5.390730E-1 7.914620E+1 4.533300E-1 3.460469E+1 4.7538375E-01 -4.9001422E+00 -6.2223484E+00 7.7337889E-01 -6.8804182E+00 1.8530725E+00
6.813000E+11 1.000E+15 315 1.800E-4 3.629758E+1 1.609850E+1 5.714250E-1 7.761530E+1 4.819820E-1 3.340051E+1 3.655177E+1 1.532380E+1 5.307230E-1 7.899330E+1 4.459080E-1 3.436533E+1 6.9542460E-01 -5.0555345E+00 -7.6691607E+00 1.7444517E+00 -8.0900096E+00 2.8075389E+00
1.000000E+12 1.000E+15 315 1.800E-4 3.589512E+1 1.559060E+1 5.696420E-1 7.624760E+1 4.778030E-1 3.262982E+1 3.626011E+1 1.492130E+1 5.220190E-1 7.882980E+1 4.381740E-1 3.405330E+1 1.0065882E+00 -4.4855341E+00 -9.1228480E+00 3.2756648E+00 -9.0441240E+00 4.1801529E+00
1.468000E+12 1.000E+15 315 1.800E-4 3.536792E+1 1.488870E+1 5.669140E-1 7.425570E+1 4.694430E-1 3.171560E+1 3.587950E+1 1.448370E+1 5.133050E-1 7.864280E+1 4.303610E-1 3.365482E+1 1.4258281E+00 -2.7962468E+00 -1.0443888E+01 5.5785145E+00 -9.0812132E+00 5.7620870E+00
2.154000E+12 1.000E+15 315 1.800E-4 3.471363E+1 1.402570E+1 5.628480E-1 7.178480E+1 4.479390E-1 3.131151E+1 3.540247E+1 1.401740E+1 5.048410E-1 7.842950E+1 4.226860E-1 3.316271E+1 1.9457399E+00 -5.9212122E-02 -1.1490152E+01 8.4721948E+00 -5.9744113E+00 5.5821735E+00
3.162000E+12 1.000E+15 315 1.800E-4 3.395639E+1 1.323850E+1 5.565450E-1 7.005120E+1 4.240330E-1 3.122035E+1 3.483223E+1 1.353110E+1 4.968150E-1 7.819100E+1 4.152640E-1 3.258430E+1 2.5144529E+00 2.1624258E+00 -1.2022584E+01 1.0410150E+01 -2.1116687E+00 4.1859116E+00
4.642000E+12 1.000E+15 315 1.800E-4 3.314250E+1 1.256200E+1 5.465070E-1 6.935490E+1 4.099900E-1 3.063971E+1 3.418427E+1 1.303620E+1 4.893390E-1 7.793210E+1 4.082710E-1 3.193034E+1 3.0475128E+00 3.6375631E+00 -1.1682698E+01 1.1005991E+01 -4.2104387E-01 4.0420177E+00
6.813000E+12 1.000E+15 315 1.800E-4 3.231478E+1 1.196400E+1 5.294540E-1 6.992720E+1 3.999900E-1 2.991068E+1 3.348229E+1 1.254360E+1 4.823810E-1 7.766370E+1 4.016890E-1 3.122719E+1 3.4869479E+00 4.6206831E+00 -9.7584689E+00 9.9615393E+00 4.2296403E-01 4.2159093E+00
1.000000E+13 1.000E+15 315 1.800E-4 3.148989E+1 1.141670E+1 4.996530E-1 7.256060E+1 3.918850E-1 2.913276E+1 3.274937E+1 1.206030E+1 4.758950E-1 7.738270E+1 3.954590E-1 3.049695E+1 3.8458144E+00 5.3365173E+00 -4.9922777E+00 6.2314962E+00 9.0375993E-01 4.4732014E+00
1.468000E+13 1.000E+15 315 1.800E-4 3.066226E+1 1.089620E+1 4.790040E-1 7.418740E+1 3.845610E-1 2.833406E+1 3.199972E+1 1.158820E+1 4.697900E-1 7.708440E+1 3.895610E-1 2.974689E+1 4.1795991E+00 5.9715918E+00 -1.9613019E+00 3.7582183E+00 1.2834960E+00 4.7495049E+00
2.154000E+13 1.000E+15 315 1.800E-4 2.982098E+1 1.038700E+1 4.690410E-1 7.426020E+1 3.775680E-1 2.751015E+1 3.123649E+1 1.112430E+1 4.638340E-1 7.678020E+1 3.837790E-1 2.898626E+1 4.5315911E+00 6.6278328E+00 -1.1225999E+00 3.2820962E+00 1.6183793E+00 5.0924472E+00
3.162000E+13 1.000E+15 315 1.800E-4 2.895967E+1 9.882800E+0 4.602630E-1 7.414450E+1 3.706740E-1 2.666163E+1 3.045586E+1 1.066400E+1 4.579510E-1 7.645930E+1 3.780760E-1 2.820594E+1 4.9126506E+00 7.3255814E+00 -5.0485751E-01 3.0274931E+00 1.9578074E+00 5.4751233E+00
4.642000E+13 1.000E+15 315 1.800E-4 2.807759E+1 9.380100E+0 4.516330E-1 7.397100E+1 3.637210E-1 2.578928E+1 2.965280E+1 1.020400E+1 4.520330E-1 7.612600E+1 3.723540E-1 2.740395E+1 5.3121796E+00 8.0742846E+00 8.8489115E-02 2.8308331E+00 2.3184926E+00 5.8921068E+00
6.813000E+13 1.000E+15 315 1.800E-4 2.717793E+1 8.877500E+0 4.430540E-1 7.372530E+1 3.566500E-1 2.489124E+1 2.882473E+1 9.742300E+0 4.460060E-1 7.578000E+1 3.665720E-1 2.657671E+1 5.7131498E+00 8.8767539E+00 6.6187450E-01 2.7114014E+00 2.7066988E+00 6.3419061E+00
1.000000E+14 1.000E+15 315 1.800E-4 2.626664E+1 8.374500E+0 4.344510E-1 7.338640E+1 3.493070E-1 2.397475E+1 2.797206E+1 9.279200E+0 4.398960E-1 7.541100E+1 3.607320E-1 2.572313E+1 6.0968695E+00 9.7497629E+00 1.2377926E+00 2.6847542E+00 3.1671712E+00 6.7969178E+00
1.000000E+10 1.000E+15 320 1.800E-4 3.737637E+1 1.685730E+1 5.646050E-1 7.988160E+1 4.782130E-1 3.525070E+1 3.738102E+1 1.680880E+1 5.633260E-1 7.982290E+1 4.767090E-1 3.526018E+1 1.2439468E-02 -2.8853934E-01 -2.2704438E-01 -7.3537794E-02 -3.1549646E-01 2.6885853E-02
1.468000E+10 1.000E+15 320 1.800E-4 3.736883E+1 1.684900E+1 5.645780E-1 7.986210E+1 4.781540E-1 3.523759E+1 3.737540E+1 1.677870E+1 5.627160E-1 7.977820E+1 4.759860E-1 3.525047E+1 1.7578407E-02 -4.1898359E-01 -3.3089516E-01 -1.0516657E-01 -4.5547558E-01 3.6538520E-02
2.154000E+10 1.000E+15 320 1.800E-4 3.735777E+1 1.683680E+1 5.645390E-1 7.983330E+1 4.780960E-1 3.521633E+1 3.736717E+1 1.673610E+1 5.618400E-1 7.971720E+1 4.749510E-1 3.523756E+1 2.5155772E-02 -6.0169335E-01 -4.8038587E-01 -1.4563984E-01 -6.6217357E-01 6.0248212E-02
3.162000E+10 1.000E+15 320 1.800E-4 3.734158E+1 1.681880E+1 5.644810E-1 7.979100E+1 4.779980E-1 3.518601E+1 3.735512E+1 1.667590E+1 5.605890E-1 7.963310E+1 4.735250E-1 3.521641E+1 3.6246705E-02 -8.5692526E-01 -6.9426978E-01 -1.9828438E-01 -9.4461750E-01 8.6323393E-02
4.642000E+10 1.000E+15 320 1.800E-4 3.731789E+1 1.679250E+1 5.643960E-1 7.972890E+1 4.778420E-1 3.514248E+1 3.733752E+1 1.659250E+1 5.587840E-1 7.952850E+1 4.715330E-1 3.518846E+1 5.2574461E-02 -1.2053639E+00 -1.0043237E+00 -2.5198514E-01 -1.3379763E+00 1.3066784E-01
