X GeCrNph200 GeCrNph300 GeCrNph400 OrCrNph200 OrCrNph300 OrCrNph400 OrCrNph500 OrCrNph600 OrCrNph700 OrCrNph750 OsCrNph200 OsCrNph300 OsCrNph400 OsCrNph500 OsCrNph600 OsCrNph700
8.68000E+2 7.02284E+14 1.03010E+15 1.35520E+15 3.38831E+14 5.01308E+14 6.59736E+14 8.16664E+14 9.72753E+14 1.20951E+15 1.32767E+15 8.09360E+14 1.14971E+15 1.48798E+15 1.85643E+15 2.22443E+15 2.73218E+15
8.69000E+2 7.13822E+14 1.04671E+15 1.37679E+15 3.34821E+14 4.95083E+14 6.51278E+14 8.05952E+14 9.59771E+14 1.18945E+15 1.30408E+15 8.24915E+14 1.17153E+15 1.51600E+15 1.89259E+15 2.26888E+15 2.78281E+15
8.70000E+2 7.24867E+14 1.06287E+15 1.39802E+15 3.31646E+14 4.90011E+14 6.44260E+14 7.96951E+14 9.48763E+14 1.17070E+15 1.28148E+15 8.40544E+14 1.19359E+15 1.54445E+15 1.92946E+15 2.31433E+15 2.83367E+15
8.71000E+2 7.35576E+14 1.07871E+15 1.41897E+15 3.29424E+14 4.86237E+14 6.38846E+14 7.89843E+14 9.39925E+14 1.15356E+15 1.26021E+15 8.56370E+14 1.21594E+15 1.57328E+15 1.96667E+15 2.36006E+15 2.88514E+15
8.72000E+2 7.46093E+14 1.09435E+15 1.43971E+15 3.28303E+14 4.83936E+14 6.35229E+14 7.84828E+14 9.33462E+14 1.13835E+15 1.24066E+15 8.72527E+14 1.23862E+15 1.60244E+15 2.00383E+15 2.40531E+15 2.93753E+15
8.73000E+2 7.56464E+14 1.10974E+15 1.46011E+15 3.28447E+14 4.83303E+14 6.33621E+14 7.82131E+14 9.29602E+14 1.12543E+15 1.22323E+15 8.89112E+14 1.26168E+15 1.63191E+15 2.04066E+15 2.44951E+15 2.99113E+15
8.74000E+2 7.66689E+14 1.12481E+15 1.48000E+15 3.30008E+14 4.84517E+14 6.34213E+14 7.81948E+14 9.28548E+14 1.11512E+15 1.20831E+15 9.05931E+14 1.28497E+15 1.66161E+15 2.07704E+15 2.49246E+15 3.04537E+15
8.75000E+2 7.76762E+14 1.13947E+15 1.49917E+15 3.33146E+14 4.87762E+14 6.37203E+14 7.84481E+14 9.30498E+14 1.10774E+15 1.19629E+15 9.22681E+14 1.30832E+15 1.69149E+15 2.11299E+15 2.53431E+15 3.09926E+15
8.76000E+2 7.86696E+14 1.15363E+15 1.51748E+15 3.37980E+14 4.93194E+14 6.42776E+14 7.89942E+14 9.35689E+14 1.10363E+15 1.18756E+15 9.39086E+14 1.33153E+15 1.72147E+15 2.14853E+15 2.57517E+15 3.15197E+15
8.77000E+2 7.96488E+14 1.16721E+15 1.53472E+15 3.44429E+14 5.00789E+14 6.50987E+14 7.98481E+14 9.44373E+14 1.10308E+15 1.18243E+15 9.54844E+14 1.35444E+15 1.75151E+15 2.18369E+15 2.61517E+15 3.20254E+15
8.78000E+2 8.06116E+14 1.18013E+15 1.55075E+15 3.52323E+14 5.10445E+14 6.61839E+14 8.10223E+14 9.56814E+14 1.10637E+15 1.18118E+15 9.69651E+14 1.37684E+15 1.78150E+15 2.21844E+15 2.65432E+15 3.25005E+15
8.79000E+2 8.15501E+14 1.19232E+15 1.56554E+15 3.61497E+14 5.22065E+14 6.75342E+14 8.25306E+14 9.73289E+14 1.11379E+15 1.18411E+15 9.83296E+14 1.39858E+15 1.81138E+15 2.25281E+15 2.69281E+15 3.29387E+15
8.80000E+2 8.24554E+14 1.20377E+15 1.57912E+15 3.71788E+14 5.35559E+14 6.91512E+14 8.43873E+14 9.94082E+14 1.12564E+15 1.19152E+15 9.95934E+14 1.41971E+15 1.84107E+15 2.28683E+15 2.73076E+15 3.33451E+15
8.81000E+2 8.33184E+14 1.21442E+15 1.59153E+15 3.83031E+14 5.50830E+14 7.10358E+14 8.66064E+14 1.01947E+15 1.14220E+15 1.20370E+15 1.00781E+15 1.44030E+15 1.87047E+15 2.32056E+15 2.76845E+15 3.37292E+15
8.82000E+2 8.41285E+14 1.22422E+15 1.60275E+15 3.95047E+14 5.67763E+14 7.31870E+14 8.91987E+14 1.04971E+15 1.16371E+15 1.22089E+15 1.01915E+15 1.46039E+15 1.89942E+15 2.35395E+15 2.80591E+15 3.40985E+15
8.83000E+2 8.48764E+14 1.23313E+15 1.61282E+15 4.07623E+14 5.86185E+14 7.55945E+14 9.21634E+14 1.08488E+15 1.19011E+15 1.24294E+15 1.03019E+15 1.48009E+15 1.92788E+15 2.38708E+15 2.84340E+15 3.44619E+15
8.84000E+2 8.55561E+14 1.24113E+15 1.62178E+15 4.20504E+14 6.05865E+14 7.82415E+14 9.54921E+14 1.12500E+15 1.22115E+15 1.26948E+15 1.04118E+15 1.49945E+15 1.95569E+15 2.41995E+15 2.88110E+15 3.48277E+15
8.85000E+2 8.61731E+14 1.24834E+15 1.62978E+15 4.33437E+14 6.26574E+14 8.11110E+14 9.91757E+14 1.17008E+15 1.25658E+15 1.30015E+15 1.05230E+15 1.51852E+15 1.98279E+15 2.45255E+15 2.91904E+15 3.52023E+15
8.86000E+2 8.67358E+14 1.25488E+15 1.63700E+15 4.46178E+14 6.48090E+14 8.41871E+14 1.03206E+15 1.22013E+15 1.29618E+15 1.33457E+15 1.06344E+15 1.53727E+15 2.00922E+15 2.48478E+15 2.95697E+15 3.55810E+15
8.87000E+2 8.72522E+14 1.26087E+15 1.64362E+15 4.58477E+14 6.70189E+14 8.74530E+14 1.07575E+15 1.27514E+15 1.33968E+15 1.37238E+15 1.07442E+15 1.55566E+15 2.03507E+15 2.51649E+15 2.99446E+15 3.59572E+15
8.88000E+2 8.77299E+14 1.26643E+15 1.64979E+15 4.70090E+14 6.92642E+14 9.08910E+14 1.12271E+15 1.33511E+15 1.38686E+15 1.41323E+15 1.08509E+15 1.57361E+15 2.06037E+15 2.54750E+15 3.03111E+15 3.63231E+15
8.89000E+2 8.81777E+14 1.27171E+15 1.65569E+15 4.81047E+14 7.15399E+14 9.44861E+14 1.17269E+15 1.39963E+15 1.43764E+15 1.45721E+15 1.09526E+15 1.59110E+15 2.08526E+15 2.57771E+15 3.06651E+15 3.66725E+15
8.90000E+2 8.86019E+14 1.27679E+15 1.66146E+15 4.91619E+14 7.38561E+14 9.82236E+14 1.22524E+15 1.46797E+15 1.49211E+15 1.50483E+15 1.10477E+15 1.60807E+15 2.10977E+15 2.60693E+15 3.10028E+15 3.69985E+15
8.91000E+2 8.89986E+14 1.28160E+15 1.66698E+15 5.02087E+14 7.62230E+14 1.02088E+15 1.27991E+15 1.53934E+15 1.55037E+15 1.55660E+15 1.11349E+15 1.62446E+15 2.13395E+15 2.63505E+15 3.13207E+15 3.72950E+15
8.92000E+2 8.93615E+14 1.28601E+15 1.67204E+15 5.12725E+14 7.86506E+14 1.06066E+15 1.33628E+15 1.61301E+15 1.61250E+15 1.61303E+15 1.12142E+15 1.64024E+15 2.15770E+15 2.66201E+15 3.16189E+15 3.75637E+15
8.93000E+2 8.96839E+14 1.28989E+15 1.67647E+15 5.23818E+14 8.11495E+14 1.10141E+15 1.39389E+15 1.68817E+15 1.67860E+15 1.67466E+15 1.12862E+15 1.65534E+15 2.18084E+15 2.68776E+15 3.18987E+15 3.78077E+15
8.94000E+2 8.99587E+14 1.29311E+15 1.68007E+15 5.35633E+14 8.37290E+14 1.14297E+15 1.45229E+15 1.76409E+15 1.74874E+15 1.74197E+15 1.13514E+15 1.66970E+15 2.20318E+15 2.71226E+15 3.21608E+15 3.80297E+15
8.95000E+2 9.01802E+14 1.29556E+15 1.68265E+15 5.48489E+14 8.64059E+14 1.18531E+15 1.51117E+15 1.84014E+15 1.82300E+15 1.81538E+15 1.14104E+15 1.68327E+15 2.22458E+15 2.73544E+15 3.24060E+15 3.82336E+15
8.96000E+2 9.03429E+14 1.29713E+15 1.68406E+15 5.62716E+14 8.92066E+14 1.22854E+15 1.57050E+15 1.91612E+15 1.90142E+15 1.89505E+15 1.14638E+15 1.69601E+15 2.24488E+15 2.75731E+15 3.26359E+15 3.84225E+15
8.97000E+2 9.04492E+14 1.29785E+15 1.68434E+15 5.78707E+14 9.21619E+14 1.27284E+15 1.63026E+15 1.99180E+15 1.98404E+15 1.98115E+15 1.15120E+15 1.70785E+15 2.26389E+15 2.77777E+15 3.28508E+15 3.85994E+15
8.98000E+2 9.05056E+14 1.29783E+15 1.68362E+15 5.96797E+14 9.52994E+14 1.31835E+15 1.69046E+15 2.06703E+15 2.07087E+15 2.07378E+15 1.15552E+15 1.71875E+15 2.28151E+15 2.79675E+15 3.30503E+15 3.87634E+15
8.99000E+2 9.05182E+14 1.29716E+15 1.68205E+15 6.17357E+14 9.86486E+14 1.36524E+15 1.75107E+15 2.14157E+15 2.16194E+15 2.17311E+15 1.15932E+15 1.72863E+15 2.29761E+15 2.81406E+15 3.32321E+15 3.89128E+15
9.00000E+2 9.04928E+14 1.29593E+15 1.67977E+15 6.40729E+14 1.02237E+15 1.41367E+15 1.81210E+15 2.21526E+15 2.25723E+15 2.27918E+15 1.16258E+15 1.73742E+15 2.31205E+15 2.82957E+15 3.33946E+15 3.90453E+15
9.01000E+2 9.04362E+14 1.29427E+15 1.67691E+15 6.67224E+14 1.06090E+15 1.46376E+15 1.87354E+15 2.28794E+15 2.35675E+15 2.39207E+15 1.16530E+15 1.74508E+15 2.32476E+15 2.84313E+15 3.35359E+15 3.91587E+15
9.02000E+2 9.03549E+14 1.29227E+15 1.67363E+15 6.96522E+14 1.10183E+15 1.51541E+15 1.93547E+15 2.35985E+15 2.45967E+15 2.51043E+15 1.16746E+15 1.75155E+15 2.33565E+15 2.85463E+15 3.36543E+15 3.92510E+15
9.03000E+2 9.02515E+14 1.28998E+15 1.67000E+15 7.28081E+14 1.14476E+15 1.56845E+15 1.99797E+15 2.43143E+15 2.56482E+15 2.63232E+15 1.16904E+15 1.75675E+15 2.34456E+15 2.86390E+15 3.37482E+15 3.93203E+15
9.04000E+2 9.01253E+14 1.28740E+15 1.66601E+15 7.61352E+14 1.18926E+15 1.62269E+15 2.06117E+15 2.50309E+15 2.67116E+15 2.75592E+15 1.17007E+15 1.76072E+15 2.35156E+15 2.87095E+15 3.38170E+15 3.93669E+15
9.05000E+2 8.99753E+14 1.28452E+15 1.66168E+15 7.95722E+14 1.23486E+15 1.67790E+15 2.12513E+15 2.57527E+15 2.77747E+15 2.87924E+15 1.17053E+15 1.76352E+15 2.35676E+15 2.87584E+15 3.38609E+15 3.93927E+15
9.06000E+2 8.98000E+14 1.28133E+15 1.65699E+15 8.30712E+14 1.28121E+15 1.73392E+15 2.18995E+15 2.64834E+15 2.88268E+15 3.00045E+15 1.17046E+15 1.76524E+15 2.36034E+15 2.87872E+15 3.38806E+15 3.94007E+15
9.07000E+2 8.95995E+14 1.27783E+15 1.65195E+15 8.65680E+14 1.32781E+15 1.79053E+15 2.25572E+15 2.72276E+15 2.98564E+15 3.11763E+15 1.16986E+15 1.76597E+15 2.36243E+15 2.87969E+15 3.38770E+15 3.93928E+15
9.08000E+2 8.93724E+14 1.27403E+15 1.64657E+15 9.00263E+14 1.37434E+15 1.84752E+15 2.32240E+15 2.79864E+15 3.08565E+15 3.22968E+15 1.16877E+15 1.76579E+15 2.36323E+15 2.87886E+15 3.38503E+15 3.93721E+15
9.09000E+2 8.91195E+14 1.26993E+15 1.64086E+15 9.34361E+14 1.42063E+15 1.90463E+15 2.38963E+15 2.87554E+15 3.18289E+15 3.33706E+15 1.16719E+15 1.76480E+15 2.36287E+15 2.87638E+15 3.38017E+15 3.93406E+15
9.10000E+2 8.88439E+14 1.26558E+15 1.63489E+15 9.67886E+14 1.46649E+15 1.96156E+15 2.45697E+15 2.95290E+15 3.27752E+15 3.44032E+15 1.16512E+15 1.76306E+15 2.36150E+15 2.87233E+15 3.37313E+15 3.92999E+15
9.11000E+2 8.85499E+14 1.26103E+15 1.62872E+15 1.00075E+15 1.51175E+15 2.01803E+15 2.52405E+15 3.03023E+15 3.36976E+15 3.54001E+15 1.16256E+15 1.76056E+15 2.35910E+15 2.86681E+15 3.36417E+15 3.92473E+15
9.12000E+2 8.82424E+14 1.25635E+15 1.62243E+15 1.03285E+15 1.55619E+15 2.07373E+15 2.59046E+15 3.10702E+15 3.45987E+15 3.63678E+15 1.15948E+15 1.75733E+15 2.35577E+15 2.85995E+15 3.35346E+15 3.91810E+15
9.13000E+2 8.79257E+14 1.25161E+15 1.61610E+15 1.06408E+15 1.59965E+15 2.12839E+15 2.65581E+15 3.18275E+15 3.54802E+15 3.73113E+15 1.15586E+15 1.75335E+15 2.35148E+15 2.85188E+15 3.34126E+15 3.90978E+15
9.14000E+2 8.76037E+14 1.24684E+15 1.60979E+15 1.09445E+15 1.64200E+15 2.18176E+15 2.71973E+15 3.25691E+15 3.63442E+15 3.82365E+15 1.15169E+15 1.74864E+15 2.34628E+15 2.84269E+15 3.32773E+15 3.89954E+15
9.15000E+2 8.72807E+14 1.24211E+15 1.60357E+15 1.12389E+15 1.68313E+15 2.23367E+15 2.78196E+15 3.32919E+15 3.71907E+15 3.91449E+15 1.14693E+15 1.74320E+15 2.34020E+15 2.83251E+15 3.31313E+15 3.88707E+15
9.16000E+2 8.69614E+14 1.23749E+15 1.59754E+15 1.15242E+15 1.72304E+15 2.28409E+15 2.84245E+15 3.39948E+15 3.80180E+15 4.00344E+15 1.14157E+15 1.73701E+15 2.33325E+15 2.82141E+15 3.29758E+15 3.87217E+15
9.17000E+2 8.66506E+14 1.23305E+15 1.59180E+15 1.18013E+15 1.76178E+15 2.33300E+15 2.90111E+15 3.46764E+15 3.88250E+15 4.09041E+15 1.13564E+15 1.73007E+15 2.32537E+15 2.80937E+15 3.28111E+15 3.85482E+15
9.18000E+2 8.63527E+14 1.22886E+15 1.58644E+15 1.20703E+15 1.79933E+15 2.38035E+15 2.95783E+15 3.53347E+15 3.96100E+15 4.17524E+15 1.12918E+15 1.72233E+15 2.31641E+15 2.79624E+15 3.26355E+15 3.83513E+15
9.19000E+2 8.60731E+14 1.22501E+15 1.58157E+15 1.23321E+15 1.83573E+15 2.42612E+15 3.01256E+15 3.59688E+15 4.03713E+15 4.25772E+15 1.12223E+15 1.71377E+15 2.30630E+15 2.78186E+15 3.24468E+15 3.81326E+15
9.20000E+2 8.58153E+14 1.22155E+15 1.57727E+15 1.25868E+15 1.87098E+15 2.47027E+15 3.06516E+15 3.65768E+15 4.11076E+15 4.33775E+15 1.11485E+15 1.70433E+15 2.29486E+15 2.76607E+15 3.22436E+15 3.78931E+15
9.21000E+2 8.55842E+14 1.21855E+15 1.57364E+15 1.28349E+15 1.90508E+15 2.51276E+15 3.11559E+15 3.71575E+15 4.18173E+15 4.41517E+15 1.10706E+15 1.69397E+15 2.28197E+15 2.74870E+15 3.20236E+15 3.76342E+15
9.22000E+2 8.53833E+14 1.21607E+15 1.57076E+15 1.30775E+15 1.93818E+15 2.55377E+15 3.16401E+15 3.77130E+15 4.25014E+15 4.48999E+15 1.09893E+15 1.68266E+15 2.26751E+15 2.72961E+15 3.17851E+15 3.73573E+15
9.23000E+2 8.52104E+14 1.21407E+15 1.56855E+15 1.33158E+15 1.97044E+15 2.59346E+15 3.21063E+15 3.82453E+15 4.31607E+15 4.56226E+15 1.09048E+15 1.67038E+15 2.25141E+15 2.70875E+15 3.15278E+15 3.70636E+15
9.24000E+2 8.50620E+14 1.21247E+15 1.56692E+15 1.35516E+15 2.00206E+15 2.63208E+15 3.25571E+15 3.87573E+15 4.37969E+15 4.63208E+15 1.08166E+15 1.65717E+15 2.23381E+15 2.68625E+15 3.12533E+15 3.67558E+15
9.25000E+2 8.49353E+14 1.21123E+15 1.56578E+15 1.37857E+15 2.03316E+15 2.66978E+15 3.29943E+15 3.92512E+15 4.44111E+15 4.69951E+15 1.07245E+15 1.64306E+15 2.21480E+15 2.66232E+15 3.09645E+15 3.64362E+15
9.26000E+2 8.48274E+14 1.21028E+15 1.56504E+15 1.40197E+15 2.06397E+15 2.70682E+15 3.34209E+15 3.97301E+15 4.50045E+15 4.76456E+15 1.06277E+15 1.62813E+15 2.19459E+15 2.63722E+15 3.06650E+15 3.61074E+15
9.27000E+2 8.47350E+14 1.20956E+15 1.56460E+15 1.42548E+15 2.09461E+15 2.74335E+15 3.38386E+15 4.01960E+15 4.55787E+15 4.82739E+15 1.05260E+15 1.61241E+15 2.17330E+15 2.61115E+15 3.03569E+15 3.57716E+15
9.28000E+2 8.46549E+14 1.20901E+15 1.56438E+15 1.44918E+15 2.12521E+15 2.77953E+15 3.42490E+15 4.06508E+15 4.61347E+15 4.88804E+15 1.04187E+15 1.59594E+15 2.15110E+15 2.58432E+15 3.00437E+15 3.54314E+15
9.29000E+2 8.45914E+14 1.20869E+15 1.56444E+15 1.47290E+15 2.15556E+15 2.81512E+15 3.46499E+15 4.10921E+15 4.66711E+15 4.94643E+15 1.03054E+15 1.57878E+15 2.12810E+15 2.55693E+15 2.97275E+15 3.50892E+15
9.30000E+2 8.45601E+14 1.20886E+15 1.56516E+15 1.49639E+15 2.18537E+15 2.84981E+15 3.50380E+15 4.15165E+15 4.71874E+15 5.00265E+15 1.01864E+15 1.56103E+15 2.10449E+15 2.52918E+15 2.94109E+15 3.47460E+15
9.31000E+2 8.45779E+14 1.20976E+15 1.56686E+15 1.51951E+15 2.21444E+15 2.88338E+15 3.54107E+15 4.19214E+15 4.76822E+15 5.05662E+15 1.00636E+15 1.54286E+15 2.08045E+15 2.50121E+15 2.90944E+15 3.44008E+15
9.32000E+2 8.46624E+14 1.21170E+15 1.56997E+15 1.54197E+15 2.24248E+15 2.91553E+15 3.57654E+15 4.23042E+15 4.81555E+15 5.10846E+15 9.93860E+14 1.52452E+15 2.05628E+15 2.47323E+15 2.87795E+15 3.40537E+15
9.33000E+2 8.48305E+14 1.21493E+15 1.57485E+15 1.56363E+15 2.26929E+15 2.94601E+15 3.60989E+15 4.26616E+15 4.86059E+15 5.15815E+15 9.81332E+14 1.50615E+15 2.03208E+15 2.44536E+15 2.84670E+15 3.37041E+15
9.34000E+2 8.50987E+14 1.21973E+15 1.58184E+15 1.58418E+15 2.29453E+15 2.97449E+15 3.64082E+15 4.29905E+15 4.90323E+15 5.20565E+15 9.68936E+14 1.48796E+15 2.00811E+15 2.41774E+15 2.81573E+15 3.33505E+15
9.35000E+2 8.54828E+14 1.22633E+15 1.59129E+15 1.60347E+15 2.31801E+15 3.00074E+15 3.66909E+15 4.32885E+15 4.94332E+15 5.25086E+15 9.56848E+14 1.47015E+15 1.98458E+15 2.39057E+15 2.78520E+15 3.29923E+15
9.36000E+2 8.59822E+14 1.23471E+15 1.60318E+15 1.62150E+15 2.33974E+15 3.02481E+15 3.69475E+15 4.35565E+15 4.98076E+15 5.29361E+15 9.45237E+14 1.45287E+15 1.96165E+15 2.36397E+15 2.75518E+15 3.26295E+15
9.37000E+2 8.65815E+14 1.24460E+15 1.61707E+15 1.63821E+15 2.35969E+15 3.04670E+15 3.71787E+15 4.37954E+15 5.01540E+15 5.33360E+15 9.34123E+14 1.43620E+15 1.93941E+15 2.33793E+15 2.72557E+15 3.22621E+15
9.38000E+2 8.72625E+14 1.25568E+15 1.63252E+15 1.65356E+15 2.37787E+15 3.06645E+15 3.73852E+15 4.40067E+15 5.04701E+15 5.37043E+15 9.23381E+14 1.41999E+15 1.91774E+15 2.31230E+15 2.69617E+15 3.18908E+15
9.39000E+2 8.80079E+14 1.26763E+15 1.64904E+15 1.66757E+15 2.39428E+15 3.08409E+15 3.75674E+15 4.41907E+15 5.07540E+15 5.40380E+15 9.12885E+14 1.40412E+15 1.89648E+15 2.28688E+15 2.66673E+15 3.15165E+15
9.40000E+2 8.88007E+14 1.28014E+15 1.66622E+15 1.68015E+15 2.40887E+15 3.09962E+15 3.77261E+15 4.43490E+15 5.10044E+15 5.43342E+15 9.02523E+14 1.38849E+15 1.87559E+15 2.26155E+15 2.63705E+15 3.11404E+15
9.41000E+2 8.96238E+14 1.29292E+15 1.68361E+15 1.69130E+15 2.42168E+15 3.11309E+15 3.78621E+15 4.44829E+15 5.12193E+15 5.45895E+15 8.92181E+14 1.37300E+15 1.85496E+15 2.23613E+15 2.60690E+15 3.07631E+15
9.42000E+2 9.04616E+14 1.30569E+15 1.70078E+15 1.70107E+15 2.43276E+15 3.12460E+15 3.79763E+15 4.45933E+15 5.13981E+15 5.48023E+15 8.81745E+14 1.35755E+15 1.83450E+15 2.21050E+15 2.57610E+15 3.03860E+15
9.43000E+2 9.13112E+14 1.31840E+15 1.71770E+15 1.70951E+15 2.44219E+15 3.13420E+15 3.80696E+15 4.46810E+15 5.15421E+15 5.49744E+15 8.71104E+14 1.34202E+15 1.81409E+15 2.18450E+15 2.54443E+15 3.00104E+15
9.44000E+2 9.21812E+14 1.33121E+15 1.73459E+15 1.71681E+15 2.45014E+15 3.14203E+15 3.81426E+15 4.47461E+15 5.16543E+15 5.51100E+15 8.60297E+14 1.32642E+15 1.79370E+15 2.15816E+15 2.51203E+15 2.96373E+15
9.45000E+2 9.30799E+14 1.34429E+15 1.75172E+15 1.72315E+15 2.45677E+15 3.14823E+15 3.81965E+15 4.47893E+15 5.17373E+15 5.52129E+15 8.49440E+14 1.31078E+15 1.77330E+15 2.13164E+15 2.47926E+15 2.92694E+15
9.46000E+2 9.40162E+14 1.35782E+15 1.76935E+15 1.72864E+15 2.46220E+15 3.15293E+15 3.82322E+15 4.48113E+15 5.17943E+15 5.52872E+15 8.38663E+14 1.29517E+15 1.75289E+15 2.10515E+15 2.44657E+15 2.89091E+15
9.47000E+2 9.49992E+14 1.37195E+15 1.78772E+15 1.73348E+15 2.46663E+15 3.15626E+15 3.82506E+15 4.48125E+15 5.18279E+15 5.53369E+15 8.28087E+14 1.27967E+15 1.73247E+15 2.07884E+15 2.41429E+15 2.85587E+15
9.48000E+2 9.60367E+14 1.38686E+15 1.80709E+15 1.73780E+15 2.47020E+15 3.15835E+15 3.82528E+15 4.47933E+15 5.18409E+15 5.53659E+15 8.17834E+14 1.26430E+15 1.71200E+15 2.05288E+15 2.38278E+15 2.82200E+15
9.49000E+2 9.71369E+14 1.40270E+15 1.82769E+15 1.74176E+15 2.47303E+15 3.15931E+15 3.82394E+15 4.47544E+15 5.18353E+15 5.53769E+15 8.08024E+14 1.24914E+15 1.69146E+15 2.02742E+15 2.35242E+15 2.78957E+15
9.50000E+2 9.82971E+14 1.41953E+15 1.84968E+15 1.74534E+15 2.47519E+15 3.15927E+15 3.82127E+15 4.46986E+15 5.18142E+15 5.53730E+15 7.98779E+14 1.23424E+15 1.67087E+15 2.00265E+15 2.32360E+15 2.75880E+15
9.51000E+2 9.95056E+14 1.43731E+15 1.87311E+15 1.74842E+15 2.47662E+15 3.15829E+15 3.81744E+15 4.46292E+15 5.17791E+15 5.53549E+15 7.90139E+14 1.21970E+15 1.65037E+15 1.97870E+15 2.29640E+15 2.72965E+15
9.52000E+2 1.00750E+15 1.45597E+15 1.89799E+15 1.75097E+15 2.47737E+15 3.15650E+15 3.81270E+15 4.45494E+15 5.17308E+15 5.53223E+15 7.82100E+14 1.20562E+15 1.63020E+15 1.95571E+15 2.27088E+15 2.70210E+15
9.53000E+2 1.02017E+15 1.47548E+15 1.92440E+15 1.75284E+15 2.47735E+15 3.15394E+15 3.80721E+15 4.44629E+15 5.16716E+15 5.52765E+15 7.74660E+14 1.19214E+15 1.61060E+15 1.93385E+15 2.24710E+15 2.67598E+15
9.54000E+2 1.03297E+15 1.49581E+15 1.95238E+15 1.75401E+15 2.47665E+15 3.15078E+15 3.80126E+15 4.43735E+15 5.16035E+15 5.52189E+15 7.67822E+14 1.17937E+15 1.59181E+15 1.91324E+15 2.22504E+15 2.65121E+15
9.55000E+2 1.04576E+15 1.51689E+15 1.98198E+15 1.75429E+15 2.47515E+15 3.14705E+15 3.79504E+15 4.42847E+15 5.15279E+15 5.51499E+15 7.61579E+14 1.16742E+15 1.57408E+15 1.89403E+15 2.20470E+15 2.62770E+15
9.56000E+2 1.05841E+15 1.53868E+15 2.01323E+15 1.75366E+15 2.47288E+15 3.14285E+15 3.78874E+15 4.41995E+15 5.14463E+15 5.50701E+15 7.55922E+14 1.15642E+15 1.55765E+15 1.87636E+15 2.18617E+15 2.60537E+15
9.57000E+2 1.07097E+15 1.56118E+15 2.04609E+15 1.75214E+15 2.46992E+15 3.13829E+15 3.78249E+15 4.41195E+15 5.13600E+15 5.49806E+15 7.50855E+14 1.14647E+15 1.54274E+15 1.86035E+15 2.16939E+15 2.58402E+15
9.58000E+2 1.08365E+15 1.58443E+15 2.08042E+15 1.74998E+15 2.46645E+15 3.13348E+15 3.77631E+15 4.40439E+15 5.12708E+15 5.48845E+15 7.46428E+14 1.13767E+15 1.52951E+15 1.84616E+15 2.15452E+15 2.56396E+15
9.59000E+2 1.09669E+15 1.60855E+15 2.11614E+15 1.74739E+15 2.46268E+15 3.12856E+15 3.77027E+15 4.39724E+15 5.11808E+15 5.47853E+15 7.42761E+14 1.13013E+15 1.51802E+15 1.83391E+15 2.14179E+15 2.54561E+15
9.60000E+2 1.11029E+15 1.63354E+15 2.15307E+15 1.74463E+15 2.45879E+15 3.12363E+15 3.76432E+15 4.39031E+15 5.10911E+15 5.46855E+15 7.39948E+14 1.12391E+15 1.50832E+15 1.82370E+15 2.13131E+15 2.52935E+15
9.61000E+2 1.12469E+15 1.65946E+15 2.19101E+15 1.74193E+15 2.45498E+15 3.11878E+15 3.75848E+15 4.38349E+15 5.10022E+15 5.45863E+15 7.38089E+14 1.11907E+15 1.50044E+15 1.81564E+15 2.12329E+15 2.51568E+15
9.62000E+2 1.14012E+15 1.68642E+15 2.22995E+15 1.73953E+15 2.45146E+15 3.11417E+15 3.75279E+15 4.37672E+15 5.09172E+15 5.44926E+15 7.37306E+14 1.11573E+15 1.49448E+15 1.80988E+15 2.11796E+15 2.50511E+15
9.63000E+2 1.15682E+15 1.71445E+15 2.26966E+15 1.73770E+15 2.44844E+15 3.10992E+15 3.74728E+15 4.36993E+15 5.08369E+15 5.44062E+15 7.37704E+14 1.11396E+15 1.49046E+15 1.80655E+15 2.11552E+15 2.49799E+15
9.64000E+2 1.17488E+15 1.74354E+15 2.31001E+15 1.73658E+15 2.44604E+15 3.10608E+15 3.74190E+15 4.36295E+15 5.07625E+15 5.43293E+15 7.39382E+14 1.11383E+15 1.48844E+15 1.80574E+15 2.11614E+15 2.49483E+15
9.65000E+2 1.19419E+15 1.77352E+15 2.35078E+15 1.73612E+15 2.44423E+15 3.10265E+15 3.73671E+15 4.35590E+15 5.06931E+15 5.42605E+15 7.42411E+14 1.11538E+15 1.48841E+15 1.80750E+15 2.11991E+15 2.49587E+15
9.66000E+2 1.21455E+15 1.80421E+15 2.39181E+15 1.73615E+15 2.44287E+15 3.09958E+15 3.73174E+15 4.34891E+15 5.06288E+15 5.41989E+15 7.46809E+14 1.11858E+15 1.49030E+15 1.81179E+15 2.12685E+15 2.50105E+15
9.67000E+2 1.23578E+15 1.83538E+15 2.43285E+15 1.73660E+15 2.44194E+15 3.09689E+15 3.72707E+15 4.34213E+15 5.05685E+15 5.41424E+15 7.52585E+14 1.12338E+15 1.49400E+15 1.81854E+15 2.13691E+15 2.51025E+15
9.68000E+2 1.25770E+15 1.86687E+15 2.47375E+15 1.73720E+15 2.44121E+15 3.09445E+15 3.72270E+15 4.33569E+15 5.05115E+15 5.40890E+15 7.59745E+14 1.12974E+15 1.49942E+15 1.82767E+15 2.15004E+15 2.52339E+15
