N_Fe N_B T n_Fe n_Fe_calk n_Fe n_Fe_calk
1.000000E+11 3.162e+15 290 1.159553233E+00 1.159553233E+00 1.175851705E+0 1.175851705E+0
1.468000E+11 3.162e+15 290 1.159682160E+00 1.159682160E+00 1.177249107E+0 1.177249107E+0
2.154000E+11 3.162e+15 290 1.159823215E+00 1.159823215E+00 1.178578685E+0 1.178578685E+0
3.162000E+11 3.162e+15 290 1.159991243E+00 1.159991243E+00 1.179845723E+0 1.179845723E+0
4.642000E+11 3.162e+15 290 1.160199702E+00 1.160199702E+00 1.181050929E+0 1.181050929E+0
6.813000E+11 3.162e+15 290 1.160360988E+00 1.160360988E+00 1.182195513E+0 1.182195513E+0
1.000000E+12 3.162e+15 290 1.160661304E+00 1.160661304E+00 1.183282654E+0 1.183282654E+0
1.468000E+12 3.162e+15 290 1.161013670E+00 1.161013670E+00 1.184314728E+0 1.184314728E+0
2.154000E+12 3.162e+15 290 1.161245986E+00 1.161245986E+00 1.185292317E+0 1.185292317E+0
3.162000E+12 3.162e+15 290 1.161569621E+00 1.161569621E+00 1.186219963E+0 1.186219963E+0
4.642000E+12 3.162e+15 290 1.162022495E+00 1.162022495E+00 1.187098775E+0 1.187098775E+0
6.813000E+12 3.162e+15 290 1.172123982E+00 1.172123982E+00 1.187930187E+0 1.187930187E+0
1.000000E+13 3.162e+15 290 1.172266633E+00 1.172266633E+00 1.188717002E+0 1.188717002E+0
1.000000E+10 3.162e+15 340 1.005913954E+00 1.005913954E+00 1.054412645E+0 1.054412645E+0
1.468000E+10 3.162e+15 340 1.006026875E+00 1.006026875E+00 1.056730269E+0 1.056730269E+0
2.154000E+10 3.162e+15 340 1.006184310E+00 1.006184310E+00 1.059111523E+0 1.059111523E+0
3.162000E+10 3.162e+15 340 1.006214934E+00 1.006214934E+00 1.061561379E+0 1.061561379E+0
4.642000E+10 3.162e+15 340 1.006377660E+00 1.006377660E+00 1.064076453E+0 1.064076453E+0
6.813000E+10 3.162e+15 340 1.006422920E+00 1.006422920E+00 1.066653349E+0 1.066653349E+0
1.000000E+11 3.162e+15 340 1.006440186E+00 1.006440186E+00 1.069292621E+0 1.069292621E+0
1.468000E+11 3.162e+15 340 1.006596036E+00 1.006596036E+00 1.071993090E+0 1.071993090E+0
2.154000E+11 3.162e+15 340 1.007042823E+00 1.007042823E+00 1.074748229E+0 1.074748229E+0
3.162000E+11 3.162e+15 340 1.007768875E+00 1.007768875E+00 1.077562365E+0 1.077562365E+0
4.642000E+11 3.162e+15 340 1.006546248E+00 1.006546248E+00 1.080430152E+0 1.080430152E+0
6.813000E+11 3.162e+15 340 1.008779516E+00 1.008779516E+00 1.083346336E+0 1.083346336E+0
1.000000E+12 3.162e+15 340 1.017119947E+00 1.017119947E+00 1.086310190E+0 1.086310190E+0
1.468000E+12 3.162e+15 340 1.042087473E+00 1.042087473E+00 1.089319040E+0 1.089319040E+0
2.154000E+12 3.162e+15 340 1.058122478E+00 1.058122478E+00 1.092364362E+0 1.092364362E+0
3.162000E+12 3.162e+15 340 1.072808152E+00 1.072808152E+00 1.095449719E+0 1.095449719E+0
4.642000E+12 3.162e+15 340 1.103001365E+00 1.103001365E+00 1.098568040E+0 1.098568040E+0
6.813000E+12 3.162e+15 340 1.102564491E+00 1.102564491E+00 1.101712551E+0 1.101712551E+0
1.000000E+13 3.162e+15 340 1.104976818E+00 1.104976818E+00 1.104881496E+0 1.104881496E+0
1.000000E+10 3.162e+15 295 1.154296949E+00 1.154296949E+00 1.158497678E+0 1.158497678E+0
1.468000E+10 3.162e+15 295 1.154941643E+00 1.154941643E+00 1.160717790E+0 1.160717790E+0
2.154000E+10 3.162e+15 295 1.155392465E+00 1.155392465E+00 1.162857421E+0 1.162857421E+0
3.162000E+10 3.162e+15 295 1.155713420E+00 1.155713420E+00 1.164921772E+0 1.164921772E+0
4.642000E+10 3.162e+15 295 1.155950695E+00 1.155950695E+00 1.166908901E+0 1.166908901E+0
6.813000E+10 3.162e+15 295 1.156138393E+00 1.156138393E+00 1.168817816E+0 1.168817816E+0
1.000000E+11 3.162e+15 295 1.156303120E+00 1.156303120E+00 1.170650988E+0 1.170650988E+0
1.468000E+11 3.162e+15 295 1.157264725E+00 1.157264725E+00 1.172409805E+0 1.172409805E+0
2.154000E+11 3.162e+15 295 1.158618679E+00 1.158618679E+00 1.174092757E+0 1.174092757E+0
3.162000E+11 3.162e+15 295 1.160353666E+00 1.160353666E+00 1.175705353E+0 1.175705353E+0
4.642000E+11 3.162e+15 295 1.162686953E+00 1.162686953E+00 1.177247392E+0 1.177247392E+0
6.813000E+11 3.162e+15 295 1.165885917E+00 1.165885917E+00 1.178719372E+0 1.178719372E+0
1.000000E+12 3.162e+15 295 1.166880952E+00 1.166880952E+00 1.180124391E+0 1.180124391E+0
1.468000E+12 3.162e+15 295 1.167401343E+00 1.167401343E+00 1.181464611E+0 1.181464611E+0
2.154000E+12 3.162e+15 295 1.167747873E+00 1.167747873E+00 1.182739923E+0 1.182739923E+0
3.162000E+12 3.162e+15 295 1.168235012E+00 1.168235012E+00 1.183955459E+0 1.183955459E+0
4.642000E+12 3.162e+15 295 1.168678874E+00 1.168678874E+00 1.185111942E+0 1.185111942E+0
6.813000E+12 3.162e+15 295 1.168969341E+00 1.168969341E+00 1.186210571E+0 1.186210571E+0
1.000000E+13 3.162e+15 295 1.172215276E+00 1.172215276E+00 1.187254416E+0 1.187254416E+0
1.000000E+10 3.162e+15 300 1.158899999E+00 1.158899999E+00 1.149133940E+0 1.149133940E+0
1.468000E+10 3.162e+15 300 1.159714155E+00 1.159714155E+00 1.151721649E+0 1.151721649E+0
2.154000E+10 3.162e+15 300 1.160286430E+00 1.160286430E+00 1.154234428E+0 1.154234428E+0
3.162000E+10 3.162e+15 300 1.160697219E+00 1.160697219E+00 1.156676715E+0 1.156676715E+0
4.642000E+10 3.162e+15 300 1.161005083E+00 1.161005083E+00 1.159044595E+0 1.159044595E+0
6.813000E+10 3.162e+15 300 1.161253962E+00 1.161253962E+00 1.161335249E+0 1.161335249E+0
1.000000E+11 3.162e+15 300 1.161478668E+00 1.161478668E+00 1.163550044E+0 1.163550044E+0
1.468000E+11 3.162e+15 300 1.161708787E+00 1.161708787E+00 1.165689123E+0 1.165689123E+0
2.154000E+11 3.162e+15 300 1.161971101E+00 1.161971101E+00 1.167749138E+0 1.167749138E+0
3.162000E+11 3.162e+15 300 1.162290987E+00 1.162290987E+00 1.169735390E+0 1.169735390E+0
4.642000E+11 3.162e+15 300 1.162689609E+00 1.162689609E+00 1.171646273E+0 1.171646273E+0
6.813000E+11 3.162e+15 300 1.163182957E+00 1.163182957E+00 1.173481072E+0 1.173481072E+0
1.000000E+12 3.162e+15 300 1.163774469E+00 1.163774469E+00 1.175242381E+0 1.175242381E+0
1.468000E+12 3.162e+15 300 1.165695587E+00 1.165695587E+00 1.176931724E+0 1.176931724E+0
2.154000E+12 3.162e+15 300 1.172318758E+00 1.172318758E+00 1.178547820E+0 1.178547820E+0
3.162000E+12 3.162e+15 300 1.175220409E+00 1.175220409E+00 1.180096107E+0 1.180096107E+0
4.642000E+12 3.162e+15 300 1.175055834E+00 1.175055834E+00 1.181576517E+0 1.181576517E+0
6.813000E+12 3.162e+15 300 1.175306048E+00 1.175306048E+00 1.182989637E+0 1.182989637E+0
1.000000E+13 3.162e+15 300 1.175528303E+00 1.175528303E+00 1.184338531E+0 1.184338531E+0
1.000000E+10 3.162e+15 305 1.161785234E+00 1.161785234E+00 1.138122101E+0 1.138122101E+0
1.468000E+10 3.162e+15 305 1.162788442E+00 1.162788442E+00 1.141018822E+0 1.141018822E+0
2.154000E+10 3.162e+15 305 1.163498750E+00 1.163498750E+00 1.143854393E+0 1.143854393E+0
3.162000E+10 3.162e+15 305 1.164014798E+00 1.164014798E+00 1.146632304E+0 1.146632304E+0
4.642000E+10 3.162e+15 305 1.164409770E+00 1.164409770E+00 1.149346593E+0 1.149346593E+0
6.813000E+10 3.162e+15 305 1.164739209E+00 1.164739209E+00 1.151992432E+0 1.151992432E+0
1.000000E+11 3.162e+15 305 1.165048191E+00 1.165048191E+00 1.154569789E+0 1.154569789E+0
1.468000E+11 3.162e+15 305 1.165376510E+00 1.165376510E+00 1.157077253E+0 1.157077253E+0
2.154000E+11 3.162e+15 305 1.165759711E+00 1.165759711E+00 1.159509289E+0 1.159509289E+0
3.162000E+11 3.162e+15 305 1.166232352E+00 1.166232352E+00 1.161870581E+0 1.161870581E+0
4.642000E+11 3.162e+15 305 1.166822173E+00 1.166822173E+00 1.164157710E+0 1.164157710E+0
6.813000E+11 3.162e+15 305 1.167546191E+00 1.167546191E+00 1.166368300E+0 1.166368300E+0
1.000000E+12 3.162e+15 305 1.168403515E+00 1.168403515E+00 1.168503994E+0 1.168503994E+0
1.468000E+12 3.162e+15 305 1.169369759E+00 1.169369759E+00 1.170565231E+0 1.170565231E+0
2.154000E+12 3.162e+15 305 1.171111515E+00 1.171111515E+00 1.172549059E+0 1.172549059E+0
3.162000E+12 3.162e+15 305 1.171858322E+00 1.171858322E+00 1.174460833E+0 1.174460833E+0
4.642000E+12 3.162e+15 305 1.179778106E+00 1.179778106E+00 1.176299233E+0 1.176299233E+0
6.813000E+12 3.162e+15 305 1.181182747E+00 1.181182747E+00 1.178063778E+0 1.178063778E+0
1.000000E+13 3.162e+15 305 1.181692399E+00 1.181692399E+00 1.179757142E+0 1.179757142E+0
1.000000E+10 3.162e+15 310 1.160828250E+00 1.160828250E+00 1.125868279E+0 1.125868279E+0
1.468000E+10 3.162e+15 310 1.162059654E+00 1.162059654E+00 1.128981046E+0 1.128981046E+0
2.154000E+10 3.162e+15 310 1.163017595E+00 1.163017595E+00 1.132053458E+0 1.132053458E+0
3.162000E+10 3.162e+15 310 1.163832798E+00 1.163832798E+00 1.135088200E+0 1.135088200E+0
4.642000E+10 3.162e+15 310 1.164616375E+00 1.164616375E+00 1.138077619E+0 1.138077619E+0
6.813000E+10 3.162e+15 310 1.165472170E+00 1.165472170E+00 1.141015105E+0 1.141015105E+0
1.000000E+11 3.162e+15 310 1.166503083E+00 1.166503083E+00 1.143899261E+0 1.143899261E+0
1.468000E+11 3.162e+15 310 1.167094088E+00 1.167094088E+00 1.146727121E+0 1.146727121E+0
2.154000E+11 3.162e+15 310 1.167674295E+00 1.167674295E+00 1.149490967E+0 1.149490967E+0
3.162000E+11 3.162e+15 310 1.168396891E+00 1.168396891E+00 1.152194636E+0 1.152194636E+0
4.642000E+11 3.162e+15 310 1.169296615E+00 1.169296615E+00 1.154832746E+0 1.154832746E+0
6.813000E+11 3.162e+15 310 1.170388320E+00 1.170388320E+00 1.157401023E+0 1.157401023E+0
1.000000E+12 3.162e+15 310 1.171659065E+00 1.171659065E+00 1.159899841E+0 1.159899841E+0
1.468000E+12 3.162e+15 310 1.173062326E+00 1.173062326E+00 1.162328216E+0 1.162328216E+0
2.154000E+12 3.162e+15 310 1.174798185E+00 1.174798185E+00 1.164681157E+0 1.164681157E+0
3.162000E+12 3.162e+15 310 1.176314915E+00 1.176314915E+00 1.166963545E+0 1.166963545E+0
4.642000E+12 3.162e+15 310 1.176678735E+00 1.176678735E+00 1.169172396E+0 1.169172396E+0
6.813000E+12 3.162e+15 310 1.180224538E+00 1.180224538E+00 1.171305724E+0 1.171305724E+0
1.000000E+13 3.162e+15 310 1.187198718E+00 1.187198718E+00 1.173365396E+0 1.173365396E+0
1.000000E+10 3.162e+15 315 1.139377003E+00 1.139377003E+00 1.112897005E+0 1.112897005E+0
1.468000E+10 3.162e+15 315 1.140719806E+00 1.140719806E+00 1.116110958E+0 1.116110958E+0
2.154000E+10 3.162e+15 315 1.141783570E+00 1.141783570E+00 1.119309436E+0 1.119309436E+0
3.162000E+10 3.162e+15 315 1.142712265E+00 1.142712265E+00 1.122494737E+0 1.122494737E+0
4.642000E+10 3.162e+15 315 1.143631282E+00 1.143631282E+00 1.125658258E+0 1.125658258E+0
6.813000E+10 3.162e+15 315 1.144661195E+00 1.144661195E+00 1.128792236E+0 1.128792236E+0
1.000000E+11 3.162e+15 315 1.145923511E+00 1.145923511E+00 1.131894299E+0 1.131894299E+0
1.468000E+11 3.162e+15 315 1.147547641E+00 1.147547641E+00 1.134960311E+0 1.134960311E+0
2.154000E+11 3.162e+15 315 1.149659988E+00 1.149659988E+00 1.137980806E+0 1.137980806E+0
3.162000E+11 3.162e+15 315 1.154178067E+00 1.154178067E+00 1.140958823E+0 1.140958823E+0
4.642000E+11 3.162e+15 315 1.155343236E+00 1.155343236E+00 1.143887252E+0 1.143887252E+0
6.813000E+11 3.162e+15 315 1.156960272E+00 1.156960272E+00 1.146760037E+0 1.146760037E+0
1.000000E+12 3.162e+15 315 1.164400961E+00 1.164400961E+00 1.149576236E+0 1.149576236E+0
1.468000E+12 3.162e+15 315 1.173084244E+00 1.173084244E+00 1.152333367E+0 1.152333367E+0
2.154000E+12 3.162e+15 315 1.176859044E+00 1.176859044E+00 1.155024319E+0 1.155024319E+0
3.162000E+12 3.162e+15 315 1.179209489E+00 1.179209489E+00 1.157653236E+0 1.157653236E+0
4.642000E+12 3.162e+15 315 1.180217703E+00 1.180217703E+00 1.160215269E+0 1.160215269E+0
6.813000E+12 3.162e+15 315 1.181456806E+00 1.181456806E+00 1.162706651E+0 1.162706651E+0
1.000000E+13 3.162e+15 315 1.182630055E+00 1.182630055E+00 1.165128110E+0 1.165128110E+0
1.000000E+10 3.162e+15 320 1.125752141E+00 1.125752141E+00 1.099772133E+0 1.099772133E+0
1.468000E+10 3.162e+15 320 1.126643749E+00 1.126643749E+00 1.102967966E+0 1.102967966E+0
2.154000E+10 3.162e+15 320 1.127280621E+00 1.127280621E+00 1.106173511E+0 1.106173511E+0
3.162000E+10 3.162e+15 320 1.127750457E+00 1.127750457E+00 1.109391200E+0 1.109391200E+0
4.642000E+10 3.162e+15 320 1.128119019E+00 1.128119019E+00 1.112612399E+0 1.112612399E+0
6.813000E+10 3.162e+15 320 1.128522619E+00 1.128522619E+00 1.115829058E+0 1.115829058E+0
1.000000E+11 3.162e+15 320 1.129045382E+00 1.129045382E+00 1.119038468E+0 1.119038468E+0
1.468000E+11 3.162e+15 320 1.129665583E+00 1.129665583E+00 1.122235986E+0 1.122235986E+0
2.154000E+11 3.162e+15 320 1.130450268E+00 1.130450268E+00 1.125411198E+0 1.125411198E+0
3.162000E+11 3.162e+15 320 1.134193582E+00 1.134193582E+00 1.128566669E+0 1.128566669E+0
4.642000E+11 3.162e+15 320 1.138420630E+00 1.138420630E+00 1.131694172E+0 1.131694172E+0
6.813000E+11 3.162e+15 320 1.146702559E+00 1.146702559E+00 1.134786373E+0 1.134786373E+0
1.000000E+12 3.162e+15 320 1.148229952E+00 1.148229952E+00 1.137841291E+0 1.137841291E+0
1.468000E+12 3.162e+15 320 1.152958390E+00 1.152958390E+00 1.140855218E+0 1.140855218E+0
2.154000E+12 3.162e+15 320 1.159498705E+00 1.159498705E+00 1.143819239E+0 1.143819239E+0
3.162000E+12 3.162e+15 320 1.168013099E+00 1.168013099E+00 1.146736727E+0 1.146736727E+0
4.642000E+12 3.162e+15 320 1.171110759E+00 1.171110759E+00 1.149601105E+0 1.149601105E+0
6.813000E+12 3.162e+15 320 1.176120003E+00 1.176120003E+00 1.152406850E+0 1.152406850E+0
1.000000E+13 3.162e+15 320 1.181229458E+00 1.181229458E+00 1.155153442E+0 1.155153442E+0
1.000000E+10 3.162e+15 325 1.106902879E+00 1.106902879E+00 1.087014205E+0 1.087014205E+0
1.468000E+10 3.162e+15 325 1.108058339E+00 1.108058339E+00 1.090085146E+0 1.090085146E+0
2.154000E+10 3.162e+15 325 1.109016335E+00 1.109016335E+00 1.093187836E+0 1.093187836E+0
3.162000E+10 3.162e+15 325 1.109905155E+00 1.109905155E+00 1.096325267E+0 1.096325267E+0
4.642000E+10 3.162e+15 325 1.110843935E+00 1.110843935E+00 1.099489610E+0 1.099489610E+0
6.813000E+10 3.162e+15 325 1.111952729E+00 1.111952729E+00 1.102673370E+0 1.102673370E+0
1.000000E+11 3.162e+15 325 1.113887658E+00 1.113887658E+00 1.105874173E+0 1.105874173E+0
1.468000E+11 3.162e+15 325 1.117622373E+00 1.117622373E+00 1.109087610E+0 1.109087610E+0
2.154000E+11 3.162e+15 325 1.120455540E+00 1.120455540E+00 1.112303267E+0 1.112303267E+0
3.162000E+11 3.162e+15 325 1.123213026E+00 1.123213026E+00 1.115523702E+0 1.115523702E+0
4.642000E+11 3.162e+15 325 1.124201039E+00 1.124201039E+00 1.118740407E+0 1.118740407E+0
6.813000E+11 3.162e+15 325 1.126103829E+00 1.126103829E+00 1.121945535E+0 1.121945535E+0
1.000000E+12 3.162e+15 325 1.133723127E+00 1.133723127E+00 1.125136614E+0 1.125136614E+0
1.468000E+12 3.162e+15 325 1.136885181E+00 1.136885181E+00 1.128309268E+0 1.128309268E+0
2.154000E+12 3.162e+15 325 1.142254484E+00 1.142254484E+00 1.131453454E+0 1.131453454E+0
3.162000E+12 3.162e+15 325 1.148254525E+00 1.148254525E+00 1.134572012E+0 1.134572012E+0
4.642000E+12 3.162e+15 325 1.157677719E+00 1.157677719E+00 1.137657126E+0 1.137657126E+0
6.813000E+12 3.162e+15 325 1.158801263E+00 1.158801263E+00 1.140701905E+0 1.140701905E+0
1.000000E+13 3.162e+15 325 1.160344454E+00 1.160344454E+00 1.143704760E+0 1.143704760E+0
1.000000E+10 3.162e+15 330 1.083971759E+00 1.083971759E+00 1.075037953E+0 1.075037953E+0
1.468000E+10 3.162e+15 330 1.084711305E+00 1.084711305E+00 1.077901640E+0 1.077901640E+0
2.154000E+10 3.162e+15 330 1.084872760E+00 1.084872760E+00 1.080813716E+0 1.080813716E+0
3.162000E+10 3.162e+15 330 1.085835188E+00 1.085835188E+00 1.083777932E+0 1.083777932E+0
4.642000E+10 3.162e+15 330 1.086889858E+00 1.086889858E+00 1.086787815E+0 1.086787815E+0
6.813000E+10 3.162e+15 330 1.088181838E+00 1.088181838E+00 1.089837045E+0 1.089837045E+0
1.000000E+11 3.162e+15 330 1.089860534E+00 1.089860534E+00 1.092924077E+0 1.092924077E+0
1.468000E+11 3.162e+15 330 1.093559591E+00 1.093559591E+00 1.096045341E+0 1.096045341E+0
2.154000E+11 3.162e+15 330 1.096338674E+00 1.096338674E+00 1.099191269E+0 1.099191269E+0
3.162000E+11 3.162e+15 330 1.102409171E+00 1.102409171E+00 1.102364834E+0 1.102364834E+0
4.642000E+11 3.162e+15 330 1.105614472E+00 1.105614472E+00 1.105558073E+0 1.105558073E+0
6.813000E+11 3.162e+15 330 1.106666706E+00 1.106666706E+00 1.108763444E+0 1.108763444E+0
1.000000E+12 3.162e+15 330 1.111877522E+00 1.111877522E+00 1.111978610E+0 1.111978610E+0
1.468000E+12 3.162e+15 330 1.121969807E+00 1.121969807E+00 1.115199224E+0 1.115199224E+0
2.154000E+12 3.162e+15 330 1.132195062E+00 1.132195062E+00 1.118414981E+0 1.118414981E+0
3.162000E+12 3.162e+15 330 1.133753114E+00 1.133753114E+00 1.121628593E+0 1.121628593E+0
4.642000E+12 3.162e+15 330 1.137329055E+00 1.137329055E+00 1.124831748E+0 1.124831748E+0
6.813000E+12 3.162e+15 330 1.143689369E+00 1.143689369E+00 1.128016856E+0 1.128016856E+0
1.000000E+13 3.162e+15 330 1.149288709E+00 1.149288709E+00 1.131181711E+0 1.131181711E+0
1.000000E+10 3.162e+15 335 1.015371863E+00 1.015371863E+00 1.064122459E+0 1.064122459E+0
1.468000E+10 3.162e+15 335 1.015829514E+00 1.015829514E+00 1.066725764E+0 1.066725764E+0
2.154000E+10 3.162e+15 335 1.016675488E+00 1.016675488E+00 1.069387933E+0 1.069387933E+0
3.162000E+10 3.162e+15 335 1.018145789E+00 1.018145789E+00 1.072113435E+0 1.072113435E+0
4.642000E+10 3.162e+15 335 1.021979188E+00 1.021979188E+00 1.074897371E+0 1.074897371E+0
6.813000E+10 3.162e+15 335 1.024461191E+00 1.024461191E+00 1.077734886E+0 1.077734886E+0
1.000000E+11 3.162e+15 335 1.027956254E+00 1.027956254E+00 1.080625496E+0 1.080625496E+0
1.468000E+11 3.162e+15 335 1.034547433E+00 1.034547433E+00 1.083566800E+0 1.083566800E+0
2.154000E+11 3.162e+15 335 1.041008823E+00 1.041008823E+00 1.086550635E+0 1.086550635E+0
3.162000E+11 3.162e+15 335 1.049537805E+00 1.049537805E+00 1.089580641E+0 1.089580641E+0
4.642000E+11 3.162e+15 335 1.083515886E+00 1.083515886E+00 1.092650008E+0 1.092650008E+0
6.813000E+11 3.162e+15 335 1.092393413E+00 1.092393413E+00 1.095752155E+0 1.095752155E+0
1.000000E+12 3.162e+15 335 1.093562406E+00 1.093562406E+00 1.098885400E+0 1.098885400E+0
1.468000E+12 3.162e+15 335 1.100111931E+00 1.100111931E+00 1.102046039E+0 1.102046039E+0
2.154000E+12 3.162e+15 335 1.110978660E+00 1.110978660E+00 1.105224346E+0 1.105224346E+0
3.162000E+12 3.162e+15 335 1.114980528E+00 1.114980528E+00 1.108423318E+0 1.108423318E+0
4.642000E+12 3.162e+15 335 1.117304722E+00 1.117304722E+00 1.111634943E+0 1.111634943E+0
6.813000E+12 3.162e+15 335 1.121573683E+00 1.121573683E+00 1.114851702E+0 1.114851702E+0
1.000000E+13 3.162e+15 335 1.129366479E+00 1.129366479E+00 1.118071349E+0 1.118071349E+0
1.000000E+10 3.162e+16 290 1.162169387E+00 1.162169387E+00 1.197276132E+0 1.197276132E+0
1.468000E+10 3.162e+16 290 1.164097700E+00 1.164097700E+00 1.197532501E+0 1.197532501E+0
2.154000E+10 3.162e+16 290 1.171643098E+00 1.171643098E+00 1.197773307E+0 1.197773307E+0
3.162000E+10 3.162e+16 290 1.175908786E+00 1.175908786E+00 1.198000008E+0 1.198000008E+0
4.642000E+10 3.162e+16 290 1.176617313E+00 1.176617313E+00 1.198213175E+0 1.198213175E+0
6.813000E+10 3.162e+16 290 1.177111715E+00 1.177111715E+00 1.198413426E+0 1.198413426E+0
1.000000E+11 3.162e+16 290 1.177461966E+00 1.177461966E+00 1.198601678E+0 1.198601678E+0
1.468000E+11 3.162e+16 290 1.177718004E+00 1.177718004E+00 1.198778666E+0 1.198778666E+0
2.154000E+11 3.162e+16 290 1.177915869E+00 1.177915869E+00 1.198944779E+0 1.198944779E+0
3.162000E+11 3.162e+16 290 1.180880327E+00 1.180880327E+00 1.199101045E+0 1.199101045E+0
4.642000E+11 3.162e+16 290 1.188494873E+00 1.188494873E+00 1.199247880E+0 1.199247880E+0
6.813000E+11 3.162e+16 290 1.188665834E+00 1.188665834E+00 1.199385727E+0 1.199385727E+0
1.000000E+12 3.162e+16 290 1.188847593E+00 1.188847593E+00 1.199515235E+0 1.199515235E+0
1.468000E+12 3.162e+16 290 1.189042644E+00 1.189042644E+00 1.199636922E+0 1.199636922E+0
2.154000E+12 3.162e+16 290 1.189318998E+00 1.189318998E+00 1.199751070E+0 1.199751070E+0
3.162000E+12 3.162e+16 290 1.189221479E+00 1.189221479E+00 1.199858398E+0 1.199858398E+0
4.642000E+12 3.162e+16 290 1.203942695E+00 1.203942695E+00 1.199959198E+0 1.199959198E+0
6.813000E+12 3.162e+16 290 1.212987641E+00 1.212987641E+00 1.200053786E+0 1.200053786E+0
1.000000E+13 3.162e+16 290 1.213178056E+00 1.213178056E+00 1.200142615E+0 1.200142615E+0
1.000000E+10 3.162e+16 340 1.179850032E+00 1.179850032E+00 1.177069289E+0 1.177069289E+0
1.468000E+10 3.162e+16 340 1.189875961E+00 1.189875961E+00 1.179455052E+0 1.179455052E+0
2.154000E+10 3.162e+16 340 1.198788962E+00 1.198788962E+00 1.181771379E+0 1.181771379E+0
3.162000E+10 3.162e+16 340 1.205443703E+00 1.205443703E+00 1.184023328E+0 1.184023328E+0
4.642000E+10 3.162e+16 340 1.210349219E+00 1.210349219E+00 1.186208147E+0 1.186208147E+0
6.813000E+10 3.162e+16 340 1.213981308E+00 1.213981308E+00 1.188323976E+0 1.188323976E+0
1.000000E+11 3.162e+16 340 1.216745430E+00 1.216745430E+00 1.190372710E+0 1.190372710E+0
1.468000E+11 3.162e+16 340 1.218972059E+00 1.218972059E+00 1.192355011E+0 1.192355011E+0
2.154000E+11 3.162e+16 340 1.220930553E+00 1.220930553E+00 1.194268196E+0 1.194268196E+0
3.162000E+11 3.162e+16 340 1.222832137E+00 1.222832137E+00 1.196117513E+0 1.196117513E+0
4.642000E+11 3.162e+16 340 1.224840303E+00 1.224840303E+00 1.197901710E+0 1.197901710E+0
6.813000E+11 3.162e+16 340 1.227059147E+00 1.227059147E+00 1.199620266E+0 1.199620266E+0
1.000000E+12 3.162e+16 340 1.229524411E+00 1.229524411E+00 1.201275670E+0 1.201275670E+0
1.468000E+12 3.162e+16 340 1.232645450E+00 1.232645450E+00 1.202869354E+0 1.202869354E+0
2.154000E+12 3.162e+16 340 1.234568869E+00 1.234568869E+00 1.204400026E+0 1.204400026E+0
3.162000E+12 3.162e+16 340 1.237373488E+00 1.237373488E+00 1.205872698E+0 1.205872698E+0
4.642000E+12 3.162e+16 340 1.239834940E+00 1.239834940E+00 1.207287127E+0 1.207287127E+0
6.813000E+12 3.162e+16 340 1.242357162E+00 1.242357162E+00 1.208643628E+0 1.208643628E+0
1.000000E+13 3.162e+16 340 1.244538232E+00 1.244538232E+00 1.209944850E+0 1.209944850E+0
1.000000E+10 3.162e+16 295 1.163743849E+00 1.163743849E+00 1.199133246E+0 1.199133246E+0
1.468000E+10 3.162e+16 295 1.167640950E+00 1.167640950E+00 1.199479449E+0 1.199479449E+0
2.154000E+10 3.162e+16 295 1.170389147E+00 1.170389147E+00 1.199805265E+0 1.199805265E+0
3.162000E+10 3.162e+16 295 1.173165789E+00 1.173165789E+00 1.200112577E+0 1.200112577E+0
4.642000E+10 3.162e+16 295 1.183113035E+00 1.183113035E+00 1.200402074E+0 1.200402074E+0
6.813000E+10 3.162e+16 295 1.184143084E+00 1.184143084E+00 1.200674522E+0 1.200674522E+0
1.000000E+11 3.162e+16 295 1.184867383E+00 1.184867383E+00 1.200931098E+0 1.200931098E+0
1.468000E+11 3.162e+16 295 1.185387432E+00 1.185387432E+00 1.201172736E+0 1.201172736E+0
2.154000E+11 3.162e+16 295 1.185776158E+00 1.185776158E+00 1.201399910E+0 1.201399910E+0
3.162000E+11 3.162e+16 295 1.186086297E+00 1.186086297E+00 1.201613972E+0 1.201613972E+0
4.642000E+11 3.162e+16 295 1.186355995E+00 1.186355995E+00 1.201815440E+0 1.201815440E+0
6.813000E+11 3.162e+16 295 1.186611959E+00 1.186611959E+00 1.202004877E+0 1.202004877E+0
1.000000E+12 3.162e+16 295 1.186870586E+00 1.186870586E+00 1.202183134E+0 1.202183134E+0
1.468000E+12 3.162e+16 295 1.192746754E+00 1.192746754E+00 1.202350883E+0 1.202350883E+0
2.154000E+12 3.162e+16 295 1.197772177E+00 1.197772177E+00 1.202508477E+0 1.202508477E+0
3.162000E+12 3.162e+16 295 1.197724654E+00 1.197724654E+00 1.202656875E+0 1.202656875E+0
4.642000E+12 3.162e+16 295 1.198168295E+00 1.198168295E+00 1.202796452E+0 1.202796452E+0
6.813000E+12 3.162e+16 295 1.200812729E+00 1.200812729E+00 1.202927615E+0 1.202927615E+0
1.000000E+13 3.162e+16 295 1.216986504E+00 1.216986504E+00 1.203050967E+0 1.203050967E+0
1.000000E+10 3.162e+16 300 1.166716822E+00 1.166716822E+00 1.200473253E+0 1.200473253E+0
1.468000E+10 3.162e+16 300 1.172965850E+00 1.172965850E+00 1.200933935E+0 1.200933935E+0
2.154000E+10 3.162e+16 300 1.178057279E+00 1.178057279E+00 1.201368415E+0 1.201368415E+0
