T Rsh logRsh n tauR logTR tauG logTG Voc ff
320 3.020E+2 2.480E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.264E-2 2.538E-1
320 3.020E+2 2.480E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.274E-2 2.537E-1
320 3.020E+2 2.480E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.283E-2 2.535E-1
320 3.020E+2 2.480E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.293E-2 2.534E-1
320 3.020E+2 2.480E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.302E-2 2.533E-1
320 3.020E+2 2.480E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.310E-2 2.532E-1
320 3.020E+2 2.480E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.319E-2 2.530E-1
320 3.020E+2 2.480E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.327E-2 2.529E-1
320 3.020E+2 2.480E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.335E-2 2.529E-1
320 3.020E+2 2.480E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.343E-2 2.527E-1
320 3.020E+2 2.480E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.350E-2 2.526E-1
320 3.020E+2 2.480E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.357E-2 2.526E-1
320 3.020E+2 2.480E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.363E-2 2.525E-1
320 3.020E+2 2.480E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.370E-2 2.524E-1
320 3.020E+2 2.480E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.376E-2 2.523E-1
320 3.020E+2 2.480E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.382E-2 2.523E-1
320 3.020E+2 2.480E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.388E-2 2.522E-1
320 3.020E+2 2.480E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.394E-2 2.521E-1
320 3.020E+2 2.480E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.399E-2 2.521E-1
320 3.020E+2 2.480E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.405E-2 2.520E-1
320 3.020E+2 2.480E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.410E-2 2.519E-1
320 3.020E+2 2.480E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.415E-2 2.519E-1
320 3.020E+2 2.480E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.420E-2 2.518E-1
320 3.020E+2 2.480E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.425E-2 2.518E-1
320 3.020E+2 2.480E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.429E-2 2.517E-1
320 3.020E+2 2.480E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.433E-2 2.517E-1
320 3.020E+2 2.480E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.438E-2 2.516E-1
320 3.020E+2 2.480E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.442E-2 2.516E-1
320 3.020E+2 2.480E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.446E-2 2.516E-1
320 3.020E+2 2.480E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.450E-2 2.515E-1
320 3.020E+2 2.480E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.454E-2 2.515E-1
320 3.020E+2 2.480E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.458E-2 2.514E-1
320 3.020E+2 2.480E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.461E-2 2.514E-1
320 3.020E+2 2.480E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.465E-2 2.514E-1
320 3.020E+2 2.480E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.469E-2 2.513E-1
320 3.020E+2 2.480E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.472E-2 2.513E-1
320 3.020E+2 2.480E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.475E-2 2.513E-1
320 3.020E+2 2.480E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.479E-2 2.512E-1
320 3.020E+2 2.480E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.482E-2 2.512E-1
320 3.020E+2 2.480E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.485E-2 2.512E-1
320 3.020E+2 2.480E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.488E-2 2.512E-1
320 3.020E+2 2.480E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 5.491E-2 2.511E-1
320 3.981E+2 2.600E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.485E-2 2.596E-1
320 3.981E+2 2.600E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.513E-2 2.592E-1
320 3.981E+2 2.600E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.540E-2 2.588E-1
320 3.981E+2 2.600E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.565E-2 2.584E-1
320 3.981E+2 2.600E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.589E-2 2.581E-1
320 3.981E+2 2.600E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.612E-2 2.578E-1
320 3.981E+2 2.600E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.636E-2 2.575E-1
320 3.981E+2 2.600E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.657E-2 2.572E-1
320 3.981E+2 2.600E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.677E-2 2.569E-1
320 3.981E+2 2.600E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.697E-2 2.566E-1
320 3.981E+2 2.600E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.716E-2 2.564E-1
320 3.981E+2 2.600E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.734E-2 2.562E-1
320 3.981E+2 2.600E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.752E-2 2.559E-1
320 3.981E+2 2.600E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.768E-2 2.558E-1
320 3.981E+2 2.600E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.784E-2 2.556E-1
320 3.981E+2 2.600E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.800E-2 2.553E-1
320 3.981E+2 2.600E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.815E-2 2.552E-1
320 3.981E+2 2.600E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.830E-2 2.550E-1
320 3.981E+2 2.600E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.844E-2 2.548E-1
320 3.981E+2 2.600E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.858E-2 2.547E-1
320 3.981E+2 2.600E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.871E-2 2.545E-1
320 3.981E+2 2.600E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.883E-2 2.544E-1
320 3.981E+2 2.600E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.895E-2 2.542E-1
320 3.981E+2 2.600E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.907E-2 2.541E-1
320 3.981E+2 2.600E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.918E-2 2.540E-1
320 3.981E+2 2.600E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.930E-2 2.539E-1
320 3.981E+2 2.600E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.940E-2 2.538E-1
320 3.981E+2 2.600E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.950E-2 2.536E-1
320 3.981E+2 2.600E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.960E-2 2.535E-1
320 3.981E+2 2.600E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.971E-2 2.534E-1
320 3.981E+2 2.600E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.980E-2 2.533E-1
320 3.981E+2 2.600E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.988E-2 2.532E-1
320 3.981E+2 2.600E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 6.998E-2 2.531E-1
320 3.981E+2 2.600E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.006E-2 2.530E-1
320 3.981E+2 2.600E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.014E-2 2.530E-1
320 3.981E+2 2.600E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.023E-2 2.529E-1
320 3.981E+2 2.600E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.031E-2 2.528E-1
320 3.981E+2 2.600E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.039E-2 2.527E-1
320 3.981E+2 2.600E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.045E-2 2.527E-1
320 3.981E+2 2.600E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.053E-2 2.526E-1
320 3.981E+2 2.600E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.060E-2 2.525E-1
320 3.981E+2 2.600E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.067E-2 2.525E-1
320 3.981E+2 2.600E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.074E-2 2.524E-1
320 3.981E+2 2.600E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.080E-2 2.524E-1
320 3.981E+2 2.600E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.086E-2 2.523E-1
320 3.981E+2 2.600E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.092E-2 2.522E-1
320 3.981E+2 2.600E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.098E-2 2.522E-1
320 3.981E+2 2.600E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.104E-2 2.521E-1
320 3.981E+2 2.600E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.110E-2 2.521E-1
320 3.981E+2 2.600E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.116E-2 2.520E-1
320 5.248E+2 2.720E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 7.952E-2 2.668E-1
320 5.248E+2 2.720E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.002E-2 2.661E-1
320 5.248E+2 2.720E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.051E-2 2.655E-1
320 5.248E+2 2.720E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.097E-2 2.649E-1
320 5.248E+2 2.720E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.143E-2 2.643E-1
320 5.248E+2 2.720E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.186E-2 2.638E-1
320 5.248E+2 2.720E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.227E-2 2.633E-1
320 5.248E+2 2.720E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.268E-2 2.628E-1
320 5.248E+2 2.720E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.306E-2 2.623E-1
320 5.248E+2 2.720E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.344E-2 2.618E-1
320 5.248E+2 2.720E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.379E-2 2.614E-1
320 5.248E+2 2.720E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.413E-2 2.610E-1
320 5.248E+2 2.720E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.447E-2 2.606E-1
320 5.248E+2 2.720E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.479E-2 2.603E-1
320 5.248E+2 2.720E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.509E-2 2.599E-1
320 5.248E+2 2.720E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.539E-2 2.596E-1
320 5.248E+2 2.720E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.568E-2 2.593E-1
320 5.248E+2 2.720E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.595E-2 2.590E-1
320 5.248E+2 2.720E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.623E-2 2.587E-1
320 5.248E+2 2.720E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.648E-2 2.584E-1
320 5.248E+2 2.720E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.673E-2 2.581E-1
320 5.248E+2 2.720E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.697E-2 2.579E-1
320 5.248E+2 2.720E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.720E-2 2.577E-1
320 5.248E+2 2.720E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.743E-2 2.574E-1
320 5.248E+2 2.720E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.765E-2 2.572E-1
320 5.248E+2 2.720E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.786E-2 2.570E-1
320 5.248E+2 2.720E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.807E-2 2.568E-1
320 5.248E+2 2.720E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.827E-2 2.566E-1
320 5.248E+2 2.720E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.847E-2 2.564E-1
320 5.248E+2 2.720E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.865E-2 2.562E-1
320 5.248E+2 2.720E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.883E-2 2.560E-1
320 5.248E+2 2.720E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.901E-2 2.559E-1
320 5.248E+2 2.720E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.918E-2 2.557E-1
320 5.248E+2 2.720E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.935E-2 2.555E-1
320 5.248E+2 2.720E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.951E-2 2.554E-1
320 5.248E+2 2.720E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.966E-2 2.552E-1
320 5.248E+2 2.720E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.982E-2 2.551E-1
320 5.248E+2 2.720E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 8.996E-2 2.550E-1
320 5.248E+2 2.720E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.011E-2 2.548E-1
320 5.248E+2 2.720E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.025E-2 2.547E-1
320 5.248E+2 2.720E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.039E-2 2.546E-1
320 5.248E+2 2.720E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.052E-2 2.545E-1
320 5.248E+2 2.720E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.066E-2 2.543E-1
320 5.248E+2 2.720E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.078E-2 2.542E-1
320 5.248E+2 2.720E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.090E-2 2.541E-1
320 5.248E+2 2.720E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.102E-2 2.540E-1
320 5.248E+2 2.720E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.113E-2 2.540E-1
320 5.248E+2 2.720E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.125E-2 2.538E-1
320 5.248E+2 2.720E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.136E-2 2.538E-1
320 5.248E+2 2.720E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.147E-2 2.537E-1
320 6.918E+2 2.840E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.446E-2 2.778E-1
320 6.918E+2 2.840E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.531E-2 2.769E-1
320 6.918E+2 2.840E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.612E-2 2.759E-1
320 6.918E+2 2.840E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.692E-2 2.750E-1
320 6.918E+2 2.840E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.769E-2 2.742E-1
320 6.918E+2 2.840E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.843E-2 2.733E-1
320 6.918E+2 2.840E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.915E-2 2.725E-1
320 6.918E+2 2.840E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 9.985E-2 2.718E-1
320 6.918E+2 2.840E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.005E-1 2.711E-1
320 6.918E+2 2.840E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.012E-1 2.704E-1
320 6.918E+2 2.840E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.018E-1 2.697E-1
320 6.918E+2 2.840E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.024E-1 2.691E-1
320 6.918E+2 2.840E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.030E-1 2.685E-1
320 6.918E+2 2.840E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.036E-1 2.679E-1
320 6.918E+2 2.840E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.041E-1 2.673E-1
320 6.918E+2 2.840E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.047E-1 2.668E-1
320 6.918E+2 2.840E+0 2.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.052E-1 2.663E-1
320 6.918E+2 2.840E+0 2.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.057E-1 2.657E-1
320 6.918E+2 2.840E+0 2.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.062E-1 2.653E-1
320 6.918E+2 2.840E+0 2.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.067E-1 2.648E-1
320 6.918E+2 2.840E+0 2.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.071E-1 2.644E-1
320 6.918E+2 2.840E+0 2.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.076E-1 2.639E-1
320 6.918E+2 2.840E+0 2.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.080E-1 2.635E-1
320 6.918E+2 2.840E+0 2.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.084E-1 2.631E-1
320 6.918E+2 2.840E+0 2.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.088E-1 2.628E-1
320 6.918E+2 2.840E+0 3.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.092E-1 2.624E-1
320 6.918E+2 2.840E+0 3.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.096E-1 2.620E-1
320 6.918E+2 2.840E+0 3.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.100E-1 2.617E-1
320 6.918E+2 2.840E+0 3.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.104E-1 2.614E-1
320 6.918E+2 2.840E+0 3.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.107E-1 2.611E-1
320 6.918E+2 2.840E+0 3.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.111E-1 2.608E-1
320 6.918E+2 2.840E+0 3.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.114E-1 2.605E-1
320 6.918E+2 2.840E+0 3.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.117E-1 2.602E-1
320 6.918E+2 2.840E+0 3.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.120E-1 2.599E-1
320 6.918E+2 2.840E+0 3.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.123E-1 2.597E-1
320 6.918E+2 2.840E+0 3.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.126E-1 2.594E-1
320 6.918E+2 2.840E+0 3.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.129E-1 2.592E-1
320 6.918E+2 2.840E+0 3.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.132E-1 2.589E-1
320 6.918E+2 2.840E+0 3.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.135E-1 2.587E-1
320 6.918E+2 2.840E+0 3.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.138E-1 2.585E-1
320 6.918E+2 2.840E+0 3.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.140E-1 2.583E-1
320 6.918E+2 2.840E+0 3.640E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.143E-1 2.581E-1
320 6.918E+2 2.840E+0 3.680E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.145E-1 2.579E-1
320 6.918E+2 2.840E+0 3.720E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.147E-1 2.577E-1
320 6.918E+2 2.840E+0 3.760E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.150E-1 2.575E-1
320 6.918E+2 2.840E+0 3.800E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.152E-1 2.573E-1
320 6.918E+2 2.840E+0 3.840E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.155E-1 2.571E-1
320 6.918E+2 2.840E+0 3.880E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.157E-1 2.570E-1
320 6.918E+2 2.840E+0 3.920E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.159E-1 2.568E-1
320 6.918E+2 2.840E+0 3.960E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.161E-1 2.567E-1
320 9.120E+2 2.960E+0 2.000E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.083E-1 2.928E-1
320 9.120E+2 2.960E+0 2.040E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.096E-1 2.916E-1
320 9.120E+2 2.960E+0 2.080E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.108E-1 2.904E-1
320 9.120E+2 2.960E+0 2.120E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.120E-1 2.892E-1
320 9.120E+2 2.960E+0 2.160E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.132E-1 2.881E-1
320 9.120E+2 2.960E+0 2.200E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.143E-1 2.870E-1
320 9.120E+2 2.960E+0 2.240E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.154E-1 2.859E-1
320 9.120E+2 2.960E+0 2.280E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.165E-1 2.849E-1
320 9.120E+2 2.960E+0 2.320E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.176E-1 2.839E-1
320 9.120E+2 2.960E+0 2.360E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.186E-1 2.829E-1
320 9.120E+2 2.960E+0 2.400E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.196E-1 2.820E-1
320 9.120E+2 2.960E+0 2.440E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.206E-1 2.811E-1
320 9.120E+2 2.960E+0 2.480E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.216E-1 2.802E-1
320 9.120E+2 2.960E+0 2.520E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.225E-1 2.794E-1
320 9.120E+2 2.960E+0 2.560E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.234E-1 2.786E-1
320 9.120E+2 2.960E+0 2.600E+0 3.000E-6 -5.523E+0 5.000E-8 -7.301E+0 1.243E-1 2.778E-1
