r0 AplusA epsL
2.600E-8 8.000E-10 -1.508E-3
2.600E-8 8.500E-10 -1.702E-3
2.600E-8 9.000E-10 -1.907E-3
2.600E-8 9.500E-10 -2.125E-3
2.600E-8 1.000E-9 -2.354E-3
2.600E-8 1.050E-9 -2.595E-3
2.600E-8 1.100E-9 -2.847E-3
2.600E-8 1.150E-9 -3.111E-3
2.600E-8 1.200E-9 -3.387E-3
2.600E-8 1.250E-9 -3.674E-3
2.600E-8 1.300E-9 -3.973E-3
2.600E-8 1.350E-9 -4.283E-3
2.600E-8 1.400E-9 -4.605E-3
2.600E-8 1.450E-9 -4.938E-3
2.600E-8 1.500E-9 -5.283E-3
2.600E-8 1.550E-9 -5.639E-3
2.600E-8 1.600E-9 -6.007E-3
2.600E-8 1.650E-9 -6.387E-3
2.600E-8 1.700E-9 -6.777E-3
2.600E-8 1.750E-9 -7.179E-3
2.600E-8 1.800E-9 -7.593E-3
2.600E-8 1.850E-9 -8.017E-3
2.600E-8 1.900E-9 -8.454E-3
2.600E-8 1.950E-9 -8.901E-3
2.600E-8 2.000E-9 -9.360E-3
2.600E-8 2.050E-9 -9.830E-3
2.600E-8 2.100E-9 -1.031E-2
2.600E-8 2.150E-9 -1.080E-2
2.600E-8 2.200E-9 -1.131E-2
2.600E-8 2.250E-9 -1.182E-2
2.600E-8 2.300E-9 -1.235E-2
2.600E-8 2.350E-9 -1.288E-2
2.600E-8 2.400E-9 -1.343E-2
2.600E-8 2.450E-9 -1.399E-2
2.600E-8 2.500E-9 -1.456E-2
2.600E-8 2.550E-9 -1.514E-2
2.600E-8 2.600E-9 -1.573E-2
2.600E-8 2.650E-9 -1.633E-2
2.600E-8 2.700E-9 -1.695E-2
2.600E-8 2.750E-9 -1.757E-2
2.600E-8 2.800E-9 -1.821E-2
2.600E-8 2.850E-9 -1.885E-2
2.600E-8 2.900E-9 -1.951E-2
2.600E-8 2.950E-9 -2.018E-2
2.600E-8 3.000E-9 -2.085E-2
2.650E-8 3.000E-10 -2.091E-4
2.650E-8 3.500E-10 -2.846E-4
2.650E-8 4.000E-10 -3.717E-4
2.650E-8 4.500E-10 -4.703E-4
2.650E-8 5.000E-10 -5.806E-4
2.650E-8 5.500E-10 -7.025E-4
2.650E-8 6.000E-10 -8.359E-4
2.650E-8 6.500E-10 -9.809E-4
2.650E-8 7.000E-10 -1.137E-3
2.650E-8 7.500E-10 -1.306E-3
2.650E-8 8.000E-10 -1.485E-3
2.650E-8 8.500E-10 -1.676E-3
2.650E-8 9.000E-10 -1.879E-3
2.650E-8 9.500E-10 -2.093E-3
2.650E-8 1.000E-9 -2.319E-3
2.650E-8 1.050E-9 -2.556E-3
2.650E-8 1.100E-9 -2.805E-3
2.650E-8 1.150E-9 -3.065E-3
2.650E-8 1.200E-9 -3.337E-3
2.650E-8 1.250E-9 -3.619E-3
2.650E-8 1.300E-9 -3.914E-3
2.650E-8 1.350E-9 -4.220E-3
2.650E-8 1.400E-9 -4.537E-3
2.650E-8 1.450E-9 -4.865E-3
2.650E-8 1.500E-9 -5.205E-3
2.650E-8 1.550E-9 -5.556E-3
2.650E-8 1.600E-9 -5.919E-3
2.650E-8 1.650E-9 -6.292E-3
2.650E-8 1.700E-9 -6.677E-3
2.650E-8 1.750E-9 -7.074E-3
2.650E-8 1.800E-9 -7.481E-3
2.650E-8 1.850E-9 -7.899E-3
2.650E-8 1.900E-9 -8.329E-3
2.650E-8 1.950E-9 -8.770E-3
2.650E-8 2.000E-9 -9.222E-3
2.650E-8 2.050E-9 -9.685E-3
2.650E-8 2.100E-9 -1.016E-2
2.650E-8 2.150E-9 -1.064E-2
2.650E-8 2.200E-9 -1.114E-2
2.650E-8 2.250E-9 -1.165E-2
2.650E-8 2.300E-9 -1.217E-2
2.650E-8 2.350E-9 -1.269E-2
2.650E-8 2.400E-9 -1.323E-2
2.650E-8 2.450E-9 -1.379E-2
2.650E-8 2.500E-9 -1.435E-2
2.650E-8 2.550E-9 -1.492E-2
2.650E-8 2.600E-9 -1.550E-2
2.650E-8 2.650E-9 -1.610E-2
2.650E-8 2.700E-9 -1.670E-2
2.650E-8 2.750E-9 -1.732E-2
2.650E-8 2.800E-9 -1.794E-2
2.650E-8 2.850E-9 -1.858E-2
2.650E-8 2.900E-9 -1.922E-2
2.650E-8 2.950E-9 -1.988E-2
2.650E-8 3.000E-9 -2.055E-2
2.700E-8 3.000E-10 -2.060E-4
2.700E-8 3.500E-10 -2.804E-4
2.700E-8 4.000E-10 -3.662E-4
2.700E-8 4.500E-10 -4.635E-4
2.700E-8 5.000E-10 -5.721E-4
2.700E-8 5.500E-10 -6.922E-4
2.700E-8 6.000E-10 -8.237E-4
2.700E-8 6.500E-10 -9.666E-4
2.700E-8 7.000E-10 -1.121E-3
2.700E-8 7.500E-10 -1.286E-3
2.700E-8 8.000E-10 -1.464E-3
2.700E-8 8.500E-10 -1.652E-3
2.700E-8 9.000E-10 -1.852E-3
2.700E-8 9.500E-10 -2.063E-3
2.700E-8 1.000E-9 -2.285E-3
2.700E-8 1.050E-9 -2.519E-3
2.700E-8 1.100E-9 -2.764E-3
2.700E-8 1.150E-9 -3.020E-3
2.700E-8 1.200E-9 -3.288E-3
2.700E-8 1.250E-9 -3.567E-3
2.700E-8 1.300E-9 -3.857E-3
2.700E-8 1.350E-9 -4.158E-3
2.700E-8 1.400E-9 -4.471E-3
2.700E-8 1.450E-9 -4.794E-3
2.700E-8 1.500E-9 -5.129E-3
2.700E-8 1.550E-9 -5.475E-3
2.700E-8 1.600E-9 -5.833E-3
2.700E-8 1.650E-9 -6.201E-3
2.700E-8 1.700E-9 -6.580E-3
2.700E-8 1.750E-9 -6.971E-3
2.700E-8 1.800E-9 -7.372E-3
2.700E-8 1.850E-9 -7.785E-3
2.700E-8 1.900E-9 -8.208E-3
2.700E-8 1.950E-9 -8.643E-3
2.700E-8 2.000E-9 -9.088E-3
2.700E-8 2.050E-9 -9.545E-3
2.700E-8 2.100E-9 -1.001E-2
2.700E-8 2.150E-9 -1.049E-2
2.700E-8 2.200E-9 -1.098E-2
2.700E-8 2.250E-9 -1.148E-2
2.700E-8 2.300E-9 -1.199E-2
2.700E-8 2.350E-9 -1.251E-2
2.700E-8 2.400E-9 -1.304E-2
2.700E-8 2.450E-9 -1.359E-2
2.700E-8 2.500E-9 -1.414E-2
2.700E-8 2.550E-9 -1.470E-2
2.700E-8 2.600E-9 -1.528E-2
2.700E-8 2.650E-9 -1.586E-2
2.700E-8 2.700E-9 -1.646E-2
2.700E-8 2.750E-9 -1.707E-2
2.700E-8 2.800E-9 -1.768E-2
2.700E-8 2.850E-9 -1.831E-2
2.700E-8 2.900E-9 -1.895E-2
2.700E-8 2.950E-9 -1.960E-2
2.700E-8 3.000E-9 -2.026E-2
2.750E-8 3.000E-10 -2.031E-4
2.750E-8 3.500E-10 -2.764E-4
2.750E-8 4.000E-10 -3.609E-4
2.750E-8 4.500E-10 -4.568E-4
2.750E-8 5.000E-10 -5.639E-4
2.750E-8 5.500E-10 -6.822E-4
2.750E-8 6.000E-10 -8.118E-4
2.750E-8 6.500E-10 -9.526E-4
2.750E-8 7.000E-10 -1.105E-3
2.750E-8 7.500E-10 -1.268E-3
2.750E-8 8.000E-10 -1.442E-3
2.750E-8 8.500E-10 -1.628E-3
2.750E-8 9.000E-10 -1.825E-3
2.750E-8 9.500E-10 -2.033E-3
2.750E-8 1.000E-9 -2.252E-3
2.750E-8 1.050E-9 -2.483E-3
2.750E-8 1.100E-9 -2.724E-3
2.750E-8 1.150E-9 -2.977E-3
2.750E-8 1.200E-9 -3.241E-3
2.750E-8 1.250E-9 -3.516E-3
2.750E-8 1.300E-9 -3.801E-3
2.750E-8 1.350E-9 -4.098E-3
2.750E-8 1.400E-9 -4.407E-3
2.750E-8 1.450E-9 -4.726E-3
2.750E-8 1.500E-9 -5.056E-3
2.750E-8 1.550E-9 -5.397E-3
2.750E-8 1.600E-9 -5.749E-3
2.750E-8 1.650E-9 -6.112E-3
2.750E-8 1.700E-9 -6.486E-3
2.750E-8 1.750E-9 -6.871E-3
2.750E-8 1.800E-9 -7.267E-3
2.750E-8 1.850E-9 -7.673E-3
2.750E-8 1.900E-9 -8.091E-3
2.750E-8 1.950E-9 -8.519E-3
2.750E-8 2.000E-9 -8.959E-3
2.750E-8 2.050E-9 -9.408E-3
2.750E-8 2.100E-9 -9.869E-3
2.750E-8 2.150E-9 -1.034E-2
2.750E-8 2.200E-9 -1.082E-2
2.750E-8 2.250E-9 -1.132E-2
2.750E-8 2.300E-9 -1.182E-2
2.750E-8 2.350E-9 -1.233E-2
2.750E-8 2.400E-9 -1.286E-2
2.750E-8 2.450E-9 -1.339E-2
2.750E-8 2.500E-9 -1.394E-2
2.750E-8 2.550E-9 -1.449E-2
2.750E-8 2.600E-9 -1.506E-2
2.750E-8 2.650E-9 -1.564E-2
2.750E-8 2.700E-9 -1.623E-2
2.750E-8 2.750E-9 -1.682E-2
2.750E-8 2.800E-9 -1.743E-2
2.750E-8 2.850E-9 -1.805E-2
2.750E-8 2.900E-9 -1.868E-2
2.750E-8 2.950E-9 -1.932E-2
2.750E-8 3.000E-9 -1.997E-2
2.800E-8 3.000E-10 -2.002E-4
2.800E-8 3.500E-10 -2.724E-4
2.800E-8 4.000E-10 -3.558E-4
2.800E-8 4.500E-10 -4.503E-4
2.800E-8 5.000E-10 -5.559E-4
2.800E-8 5.500E-10 -6.725E-4
2.800E-8 6.000E-10 -8.003E-4
2.800E-8 6.500E-10 -9.391E-4
2.800E-8 7.000E-10 -1.089E-3
2.800E-8 7.500E-10 -1.250E-3
2.800E-8 8.000E-10 -1.422E-3
2.800E-8 8.500E-10 -1.605E-3
2.800E-8 9.000E-10 -1.799E-3
2.800E-8 9.500E-10 -2.004E-3
2.800E-8 1.000E-9 -2.220E-3
2.800E-8 1.050E-9 -2.447E-3
2.800E-8 1.100E-9 -2.686E-3
2.800E-8 1.150E-9 -2.935E-3
2.800E-8 1.200E-9 -3.195E-3
2.800E-8 1.250E-9 -3.466E-3
2.800E-8 1.300E-9 -3.748E-3
2.800E-8 1.350E-9 -4.040E-3
2.800E-8 1.400E-9 -4.344E-3
2.800E-8 1.450E-9 -4.659E-3
2.800E-8 1.500E-9 -4.984E-3
2.800E-8 1.550E-9 -5.321E-3
2.800E-8 1.600E-9 -5.668E-3
2.800E-8 1.650E-9 -6.026E-3
2.800E-8 1.700E-9 -6.394E-3
2.800E-8 1.750E-9 -6.774E-3
2.800E-8 1.800E-9 -7.164E-3
2.800E-8 1.850E-9 -7.565E-3
2.800E-8 1.900E-9 -7.977E-3
2.800E-8 1.950E-9 -8.399E-3
2.800E-8 2.000E-9 -8.832E-3
2.800E-8 2.050E-9 -9.276E-3
2.800E-8 2.100E-9 -9.730E-3
2.800E-8 2.150E-9 -1.020E-2
2.800E-8 2.200E-9 -1.067E-2
2.800E-8 2.250E-9 -1.116E-2
2.800E-8 2.300E-9 -1.165E-2
2.800E-8 2.350E-9 -1.216E-2
2.800E-8 2.400E-9 -1.268E-2
2.800E-8 2.450E-9 -1.320E-2
2.800E-8 2.500E-9 -1.374E-2
2.800E-8 2.550E-9 -1.429E-2
2.800E-8 2.600E-9 -1.485E-2
2.800E-8 2.650E-9 -1.542E-2
2.800E-8 2.700E-9 -1.600E-2
2.800E-8 2.750E-9 -1.659E-2
2.800E-8 2.800E-9 -1.719E-2
2.800E-8 2.850E-9 -1.780E-2
2.800E-8 2.900E-9 -1.842E-2
2.800E-8 2.950E-9 -1.905E-2
2.800E-8 3.000E-9 -1.969E-2
2.850E-8 3.000E-10 -1.974E-4
2.850E-8 3.500E-10 -2.686E-4
2.850E-8 4.000E-10 -3.508E-4
2.850E-8 4.500E-10 -4.440E-4
2.850E-8 5.000E-10 -5.481E-4
2.850E-8 5.500E-10 -6.631E-4
2.850E-8 6.000E-10 -7.891E-4
2.850E-8 6.500E-10 -9.260E-4
2.850E-8 7.000E-10 -1.074E-3
2.850E-8 7.500E-10 -1.232E-3
2.850E-8 8.000E-10 -1.402E-3
2.850E-8 8.500E-10 -1.583E-3
2.850E-8 9.000E-10 -1.774E-3
2.850E-8 9.500E-10 -1.976E-3
2.850E-8 1.000E-9 -2.189E-3
2.850E-8 1.050E-9 -2.413E-3
2.850E-8 1.100E-9 -2.648E-3
2.850E-8 1.150E-9 -2.894E-3
2.850E-8 1.200E-9 -3.150E-3
2.850E-8 1.250E-9 -3.417E-3
2.850E-8 1.300E-9 -3.695E-3
2.850E-8 1.350E-9 -3.984E-3
2.850E-8 1.400E-9 -4.284E-3
2.850E-8 1.450E-9 -4.594E-3
2.850E-8 1.500E-9 -4.915E-3
2.850E-8 1.550E-9 -5.246E-3
2.850E-8 1.600E-9 -5.589E-3
2.850E-8 1.650E-9 -5.942E-3
2.850E-8 1.700E-9 -6.305E-3
2.850E-8 1.750E-9 -6.680E-3
2.850E-8 1.800E-9 -7.064E-3
2.850E-8 1.850E-9 -7.460E-3
2.850E-8 1.900E-9 -7.866E-3
2.850E-8 1.950E-9 -8.282E-3
2.850E-8 2.000E-9 -8.709E-3
2.850E-8 2.050E-9 -9.147E-3
2.850E-8 2.100E-9 -9.595E-3
2.850E-8 2.150E-9 -1.005E-2
2.850E-8 2.200E-9 -1.052E-2
2.850E-8 2.250E-9 -1.100E-2
2.850E-8 2.300E-9 -1.149E-2
2.850E-8 2.350E-9 -1.199E-2
2.850E-8 2.400E-9 -1.250E-2
2.850E-8 2.450E-9 -1.302E-2
2.850E-8 2.500E-9 -1.355E-2
2.850E-8 2.550E-9 -1.409E-2
2.850E-8 2.600E-9 -1.465E-2
2.850E-8 2.650E-9 -1.521E-2
2.850E-8 2.700E-9 -1.578E-2
2.850E-8 2.750E-9 -1.636E-2
2.850E-8 2.800E-9 -1.695E-2
2.850E-8 2.850E-9 -1.755E-2
2.850E-8 2.900E-9 -1.817E-2
2.850E-8 2.950E-9 -1.879E-2
2.850E-8 3.000E-9 -1.942E-2
2.900E-8 3.000E-10 -1.946E-4
2.900E-8 3.500E-10 -2.649E-4
2.900E-8 4.000E-10 -3.460E-4
2.900E-8 4.500E-10 -4.378E-4
2.900E-8 5.000E-10 -5.405E-4
2.900E-8 5.500E-10 -6.539E-4
2.900E-8 6.000E-10 -7.782E-4
2.900E-8 6.500E-10 -9.132E-4
2.900E-8 7.000E-10 -1.059E-3
2.900E-8 7.500E-10 -1.215E-3
2.900E-8 8.000E-10 -1.383E-3
2.900E-8 8.500E-10 -1.561E-3
2.900E-8 9.000E-10 -1.749E-3
2.900E-8 9.500E-10 -1.949E-3
2.900E-8 1.000E-9 -2.159E-3
2.900E-8 1.050E-9 -2.380E-3
2.900E-8 1.100E-9 -2.612E-3
2.900E-8 1.150E-9 -2.854E-3
2.900E-8 1.200E-9 -3.107E-3
2.900E-8 1.250E-9 -3.370E-3
2.900E-8 1.300E-9 -3.644E-3
2.900E-8 1.350E-9 -3.929E-3
2.900E-8 1.400E-9 -4.225E-3
2.900E-8 1.450E-9 -4.530E-3
2.900E-8 1.500E-9 -4.847E-3
2.900E-8 1.550E-9 -5.174E-3
2.900E-8 1.600E-9 -5.512E-3
2.900E-8 1.650E-9 -5.860E-3
2.900E-8 1.700E-9 -6.219E-3
2.900E-8 1.750E-9 -6.588E-3
2.900E-8 1.800E-9 -6.967E-3
2.900E-8 1.850E-9 -7.357E-3
2.900E-8 1.900E-9 -7.758E-3
2.900E-8 1.950E-9 -8.169E-3
2.900E-8 2.000E-9 -8.590E-3
2.900E-8 2.050E-9 -9.022E-3
2.900E-8 2.100E-9 -9.463E-3
2.900E-8 2.150E-9 -9.916E-3
2.900E-8 2.200E-9 -1.038E-2
2.900E-8 2.250E-9 -1.085E-2
2.900E-8 2.300E-9 -1.133E-2
2.900E-8 2.350E-9 -1.183E-2
2.900E-8 2.400E-9 -1.233E-2
2.900E-8 2.450E-9 -1.284E-2
2.900E-8 2.500E-9 -1.337E-2
2.900E-8 2.550E-9 -1.390E-2
2.900E-8 2.600E-9 -1.445E-2
2.900E-8 2.650E-9 -1.500E-2
2.900E-8 2.700E-9 -1.556E-2
2.900E-8 2.750E-9 -1.614E-2
2.900E-8 2.800E-9 -1.672E-2
2.900E-8 2.850E-9 -1.731E-2
2.900E-8 2.900E-9 -1.792E-2
2.900E-8 2.950E-9 -1.853E-2
2.900E-8 3.000E-9 -1.916E-2
2.950E-8 3.000E-10 -1.920E-4
2.950E-8 3.500E-10 -2.613E-4
2.950E-8 4.000E-10 -3.413E-4
2.950E-8 4.500E-10 -4.319E-4
2.950E-8 5.000E-10 -5.331E-4
2.950E-8 5.500E-10 -6.450E-4
2.950E-8 6.000E-10 -7.676E-4
2.950E-8 6.500E-10 -9.007E-4
2.950E-8 7.000E-10 -1.044E-3
2.950E-8 7.500E-10 -1.199E-3
2.950E-8 8.000E-10 -1.364E-3
2.950E-8 8.500E-10 -1.539E-3
2.950E-8 9.000E-10 -1.726E-3
2.950E-8 9.500E-10 -1.922E-3
2.950E-8 1.000E-9 -2.130E-3
2.950E-8 1.050E-9 -2.348E-3
2.950E-8 1.100E-9 -2.576E-3
2.950E-8 1.150E-9 -2.815E-3
2.950E-8 1.200E-9 -3.064E-3
2.950E-8 1.250E-9 -3.324E-3
2.950E-8 1.300E-9 -3.595E-3
2.950E-8 1.350E-9 -3.876E-3
2.950E-8 1.400E-9 -4.167E-3
2.950E-8 1.450E-9 -4.469E-3
2.950E-8 1.500E-9 -4.781E-3
2.950E-8 1.550E-9 -5.104E-3
2.950E-8 1.600E-9 -5.437E-3
2.950E-8 1.650E-9 -5.780E-3
2.950E-8 1.700E-9 -6.134E-3
2.950E-8 1.750E-9 -6.498E-3
2.950E-8 1.800E-9 -6.873E-3
2.950E-8 1.850E-9 -7.258E-3
2.950E-8 1.900E-9 -7.653E-3
2.950E-8 1.950E-9 -8.058E-3
2.950E-8 2.000E-9 -8.474E-3
2.950E-8 2.050E-9 -8.899E-3
2.950E-8 2.100E-9 -9.335E-3
2.950E-8 2.150E-9 -9.782E-3
2.950E-8 2.200E-9 -1.024E-2
2.950E-8 2.250E-9 -1.070E-2
2.950E-8 2.300E-9 -1.118E-2
2.950E-8 2.350E-9 -1.167E-2
2.950E-8 2.400E-9 -1.216E-2
2.950E-8 2.450E-9 -1.267E-2
2.950E-8 2.500E-9 -1.319E-2
2.950E-8 2.550E-9 -1.371E-2
2.950E-8 2.600E-9 -1.425E-2
2.950E-8 2.650E-9 -1.480E-2
2.950E-8 2.700E-9 -1.535E-2
2.950E-8 2.750E-9 -1.592E-2
2.950E-8 2.800E-9 -1.650E-2
2.950E-8 2.850E-9 -1.708E-2
2.950E-8 2.900E-9 -1.768E-2
2.950E-8 2.950E-9 -1.828E-2
2.950E-8 3.000E-9 -1.890E-2
3.000E-8 3.000E-10 -1.894E-4
3.000E-8 3.500E-10 -2.578E-4
3.000E-8 4.000E-10 -3.367E-4
3.000E-8 4.500E-10 -4.261E-4
3.000E-8 5.000E-10 -5.260E-4
3.000E-8 5.500E-10 -6.363E-4
3.000E-8 6.000E-10 -7.572E-4
3.000E-8 6.500E-10 -8.886E-4
3.000E-8 7.000E-10 -1.030E-3
3.000E-8 7.500E-10 -1.183E-3
3.000E-8 8.000E-10 -1.346E-3
3.000E-8 8.500E-10 -1.519E-3
3.000E-8 9.000E-10 -1.702E-3
3.000E-8 9.500E-10 -1.897E-3
3.000E-8 1.000E-9 -2.101E-3
3.000E-8 1.050E-9 -2.316E-3
3.000E-8 1.100E-9 -2.541E-3
3.000E-8 1.150E-9 -2.777E-3
3.000E-8 1.200E-9 -3.023E-3
3.000E-8 1.250E-9 -3.280E-3
3.000E-8 1.300E-9 -3.547E-3
3.000E-8 1.350E-9 -3.824E-3
3.000E-8 1.400E-9 -4.111E-3
3.000E-8 1.450E-9 -4.409E-3
3.000E-8 1.500E-9 -4.717E-3
3.000E-8 1.550E-9 -5.035E-3
3.000E-8 1.600E-9 -5.364E-3
3.000E-8 1.650E-9 -5.703E-3
3.000E-8 1.700E-9 -6.052E-3
3.000E-8 1.750E-9 -6.411E-3
3.000E-8 1.800E-9 -6.781E-3
3.000E-8 1.850E-9 -7.161E-3
3.000E-8 1.900E-9 -7.550E-3
3.000E-8 1.950E-9 -7.950E-3
3.000E-8 2.000E-9 -8.360E-3
3.000E-8 2.050E-9 -8.781E-3
3.000E-8 2.100E-9 -9.211E-3
3.000E-8 2.150E-9 -9.651E-3
3.000E-8 2.200E-9 -1.010E-2
3.000E-8 2.250E-9 -1.056E-2
3.000E-8 2.300E-9 -1.103E-2
3.000E-8 2.350E-9 -1.151E-2
3.000E-8 2.400E-9 -1.200E-2
3.000E-8 2.450E-9 -1.250E-2
3.000E-8 2.500E-9 -1.301E-2
3.000E-8 2.550E-9 -1.353E-2
3.000E-8 2.600E-9 -1.406E-2
3.000E-8 2.650E-9 -1.460E-2
3.000E-8 2.700E-9 -1.515E-2
3.000E-8 2.750E-9 -1.571E-2
3.000E-8 2.800E-9 -1.628E-2
3.000E-8 2.850E-9 -1.686E-2
3.000E-8 2.900E-9 -1.744E-2
3.000E-8 2.950E-9 -1.804E-2
3.000E-8 3.000E-9 -1.865E-2
